"RIX","alias","ID","day","virus","antigen","IgG1","IgG2b","IgG3","IgM"
"CC029xCC071","X3564x16785","61","D15","SARS","S",1.87893947584816,2.39792094099133,1.22538535998463,0.348912778985949
"CC029xCC071","X3564x16785","65","D15","SARS","N",1.44481562398975,1.64409567919824,0.519790471157811,-0.804255843739885
"CC029xCC071","X3564x16785","65","D15","SARS","S",1.27860064233484,2.6111159797051,2.10323025024404,0.203435484488088
"CC029xCC071","X3564x16785","74","D15","SARS","N",0.701388629519673,1.78499327180825,0.507540205012102,-0.861028525144749
"CC029xCC071","X3564x16785","74","D15","SARS","S",2.38996164452127,2.64616726690031,1.42959057343971,0.0619687490172105
"CC030xCC023","X8034x8043","157","D15","SARS","N",3.16227766016838e-06,0.087034918361713,3.16227766016838e-06,-11
"CC030xCC023","X8034x8043","157","D15","SARS","S",0.214284936893589,1.31397901695452,0.220464048175432,-11
"CC030xCC023","X8034x8043","158","D15","SARS","N",3.16227766016838e-06,3.16227766016838e-06,3.16227766016838e-06,-11
"CC030xCC023","X8034x8043","158","D15","SARS","S",3.16227766016838e-06,1.39215881308005,0.0693099160801214,-11
"CC030xCC023","X8034x8043","159","D15","SARS","N",3.16227766016838e-06,3.16227766016838e-06,3.16227766016838e-06,-11
"CC030xCC023","X8034x8043","159","D15","SARS","S",3.16227766016838e-06,1.61680451723014,0.644888655367457,-11
"CC030xCC061","X8034x8048","117","D15","SARS","N",0.309405351959334,1.59532899465073,0.39170683952726,-1.13381112386356
"CC030xCC061","X8034x8048","117","D15","SARS","S",0.351038942889407,2.49009315728207,1.05943507987479,-0.162585749427132
"CC030xCC061","X8034x8048","118","D15","SARS","N",0.111054869279572,0.667510935163072,0.106794909161024,-1.31131459563749
"CC030xCC061","X8034x8048","118","D15","SARS","S",0.473037101850341,2.35181862106164,0.640153343831707,-0.075480080153469
"CC030xCC061","X8034x8048","119","D15","SARS","N",0.0842875823469838,0.118293428421299,3.16227766016838e-06,-1.51052195694671
"CC030xCC061","X8034x8048","119","D15","SARS","S",0.338030063368506,2.18959931075954,0.18940857711597,-0.910488789894558
"CC032xCC013","X8002x8010","61","D15","SARS","N",1.10258902066832,0.789637592451184,0.573402008054146,-0.836972624833478
"CC032xCC013","X8002x8010","61","D15","SARS","S",0.468169155242424,1.73508832744535,0.673214763817955,0.131751865841159
"CC032xCC013","X8002x8010","62","D15","SARS","N",0.59310228164408,0.888389734569182,0.416324747263986,-0.742722946863519
"CC032xCC013","X8002x8010","62","D15","SARS","S",0.601438372080603,2.47477840859357,0.926558976791603,-0.38101336045612
"CC032xCC013","X8002x8010","64","D15","SARS","N",1.42839289867823,0.755248470457851,0.496881650909097,-0.862525263315315
"CC032xCC013","X8002x8010","64","D15","SARS","S",0.426242398095674,1.89271621888129,1.08320863227716,-0.279063784036877
"CC032xCC017","X8002x3032","51","D15","SARS","N",NA,NA,NA,-1.94452596944459
"CC032xCC017","X8002x3032","51","D15","SARS","S",NA,NA,NA,-0.00852554904992016
"CC032xCC017","X8002x3032","52","D15","SARS","N",NA,NA,NA,-0.99482465491335
"CC032xCC017","X8002x3032","52","D15","SARS","S",NA,NA,NA,-0.241776870327693
"CC032xCC017","X8002x3032","58","D15","SARS","N",NA,NA,NA,-11
"CC032xCC017","X8002x3032","58","D15","SARS","S",NA,NA,NA,-0.197370170507557
"CC033xCC046","X8033x5346","94","D15","SARS","N",2.12901267907221,2.22177772871318,0.986711341796659,-0.0469969406536372
"CC033xCC046","X8033x5346","94","D15","SARS","S",1.45256371052689,2.48243088359277,1.17246782037836,0.476563505551855
"CC033xCC046","X8033x5346","95","D15","SARS","N",2.23678739856865,2.31755708036485,1.45515634136335,-0.0453125865463455
"CC033xCC046","X8033x5346","95","D15","SARS","S",1.75625662381716,2.29064928636957,1.45789261686184,0.486154802810973
"CC033xCC046","X8033x5346","98","D15","SARS","N",2.25600190815695,2.09718972933418,0.954167589271945,-0.166506408733101
"CC033xCC046","X8033x5346","98","D15","SARS","S",1.4042943499478,2.17085925564613,1.19596564675559,0.342734721005654
"CC035xCC020","X5035x8054","38","D15","SARS","N",2.28688609817957,2.19750114576674,1.31257229809807,-0.293763504681245
"CC035xCC020","X5035x8054","38","D15","SARS","S",1.78359147342107,2.3728403083238,1.99711357808896,0.402681463702651
"CC035xCC020","X5035x8054","39","D15","SARS","N",1.77971752128796,2.03772384844202,1.42157026828555,-0.404530232160128
"CC035xCC020","X5035x8054","39","D15","SARS","S",1.22073507339121,2.54111197515722,1.87315191483031,0.416572564253522
"CC035xCC020","X5035x8054","42","D15","SARS","N",1.18949103017078,1.85657941353048,1.04940706820336,-0.951367219069332
"CC035xCC020","X5035x8054","42","D15","SARS","S",1.3381457828938,2.42587867436917,1.51142699644676,0.354056183766712
"CC035xCC071","X5035x16785","106","D15","SARS","N",0.381658564163291,0.379089721688343,0.384490811321548,-0.823634864621842
"CC035xCC071","X5035x16785","106","D15","SARS","S",0.799463941138275,1.37784742981329,0.679464760478351,-0.727529497028453
"CC035xCC071","X5035x16785","109","D15","SARS","N",0.395992809588032,0.540457376057957,0.799796862388339,-0.789173353807325
"CC035xCC071","X5035x16785","109","D15","SARS","S",1.78383698166603,1.8034721948752,1.90608735385415,-0.0638667166436011
"CC035xCC071","X5035x16785","110","D15","SARS","N",1.3109145143009,0.428936674131894,0.390516463650666,-0.818764202273
"CC035xCC071","X5035x16785","110","D15","SARS","S",2.1328887767531,1.72019596358829,1.05041284844636,0.0486960915210626
"CC036xCC051","X477x16912","56","D15","SARS","N",1.7325185663299,1.28625503006596,0.239723015303532,-1.29873822056854
"CC036xCC051","X477x16912","56","D15","SARS","S",0.6962919752233,2.11471630798523,0.554694231371279,-0.328936807947946
"CC036xCC051","X477x16912","57","D15","SARS","N",2.47202162190569,1.45103747207353,0.284684972340682,-1.26233095104345
"CC036xCC051","X477x16912","57","D15","SARS","S",0.543899159021617,2.25097776451873,0.54292181732453,-0.0414055596912417
"CC036xCC051","X477x16912","76","D15","SARS","N",2.22776788787129,2.13498454405042,0.232336457829893,-0.986420719009824
"CC036xCC051","X477x16912","76","D15","SARS","S",0.560237103284488,2.31878283819583,1.03939461469342,-0.109884884525534
"CC037xCC046","X16072x5346","56","D15","SARS","N",2.36969331978515,1.32401165440235,0.552844101379262,-1.42302811839879
"CC037xCC046","X16072x5346","56","D15","SARS","S",0.87934476386238,2.23399658574958,1.13375483598306,-0.231592203431431
"CC037xCC046","X16072x5346","74","D15","SARS","N",2.66648501615017,1.49545705228369,0.423650806234327,-1.74948572046925
"CC037xCC046","X16072x5346","74","D15","SARS","S",0.785557376707707,2.10902409615545,0.734439342753849,-0.758774905308854
"CC037xCC046","X16072x5346","75","D15","SARS","N",2.16774002312934,1.76614742574248,0.628442710899673,-0.761332056584998
"CC037xCC046","X16072x5346","75","D15","SARS","S",1.16700234935169,2.01879055131634,0.964245867233803,-0.206321920268783
"CC037xCC057","X16072x3393","61","D15","SARS","N",3.10959310081747,2.57190109010575,1.85341645685902,0.229432437905493
"CC037xCC057","X16072x3393","61","D15","SARS","S",2.05512961031136,2.90205612761943,2.06189255208843,0.495290670594365
"CC037xCC057","X16072x3393","62","D15","SARS","N",3.18075401122232,2.68149042496318,1.77044149629836,0.456868310174219
"CC037xCC057","X16072x3393","62","D15","SARS","S",1.95440070254118,2.98745112763371,1.9654937466516,0.539386378568853
"CC037xCC057","X16072x3393","63","D15","SARS","N",3.09794273256167,2.48817375303491,1.40118507078083,0.172795489767485
"CC037xCC057","X16072x3393","63","D15","SARS","S",1.20975092966802,2.97857132174893,1.22847101108765,0.54276552036328
"CC039xCC020","X15155x8054","59","D15","SARS","N",0.912203765612189,0.848511636188324,0.813753244799306,-11
"CC039xCC020","X15155x8054","59","D15","SARS","S",1.12413102822595,2.31139735120955,1.48295108127376,-0.947199104191708
"CC039xCC020","X15155x8054","61","D15","SARS","N",1.03394700140741,0.992094909989413,0.547459088361979,-11
"CC039xCC020","X15155x8054","61","D15","SARS","S",1.51263410765145,2.50357238465683,1.24266393918733,-1.02729620165243
"CC039xCC020","X15155x8054","62","D15","SARS","N",1.37714405030866,0.820239035383567,0.224466884550155,-11
"CC039xCC020","X15155x8054","62","D15","SARS","S",0.961217520030302,2.17687539896783,1.24205336268127,-1.33423071401864
"CC040xCC003","X16557x13067","43","D15","SARS","N",1.15856140102364,0.32223122129421,0.239572860387417,-11
"CC040xCC003","X16557x13067","43","D15","SARS","S",0.340596524865561,0.764454659860386,0.607116459101047,-0.874168418085569
"CC040xCC003","X16557x13067","44","D15","SARS","N",1.42491131263525,1.53013806140078,0.242918811870574,-0.895740023833243
"CC040xCC003","X16557x13067","44","D15","SARS","S",0.485821397961626,2.45670190181408,0.961814463665017,-0.0369539294228964
"CC040xCC003","X16557x13067","45","D15","SARS","N",1.81997437372681,1.10117136795205,0.0734305593876783,-0.879030164585989
"CC040xCC003","X16557x13067","45","D15","SARS","S",0.592167891371436,2.31729613032768,0.226315687181205,-0.438821509918347
"CC040xCC003","X16557x13067","46","D15","SARS","N",2.06529104668063,1.61978149862318,1.10937664935081,-0.635058324677901
"CC040xCC003","X16557x13067","46","D15","SARS","S",1.53296871572146,2.42006296629339,1.36052202869999,0.0229799750740277
"CC040xCC015","X16557x3154","60","D15","SARS","N",1.06252947646866,1.19398563993481,0.456126901466092,-11
"CC040xCC015","X16557x3154","60","D15","SARS","S",1.74604578672181,2.10682043071921,1.55274365358348,-0.492921056836974
"CC040xCC015","X16557x3154","64","D15","SARS","N",0.973027505267119,1.16850028467893,0.393932204743851,-11
"CC040xCC015","X16557x3154","64","D15","SARS","S",1.83532855040269,2.09990717353445,1.21603686031081,-0.716388885063335
"CC041xCC012","X16441x8005","51","D15","SARS","N",1.82857372891538,1.54195226977159,0.591297762569529,-0.834406092771024
"CC041xCC012","X16441x8005","51","D15","SARS","S",0.918012277527021,2.13107697630627,0.490743953177813,0.144640372761994
"CC041xCC012","X16441x8005","59","D15","SARS","N",2.05499433976971,1.52802233442411,0.297692140458636,-0.612280188435389
"CC041xCC012","X16441x8005","59","D15","SARS","S",1.00242907170481,2.27925688716476,0.901468635928374,0.320172680326259
"CC041xCC012","X16441x8005","60","D15","SARS","N",2.06614998229993,1.68442665836886,0.287005708460527,-0.493890042642242
"CC041xCC012","X16441x8005","60","D15","SARS","S",1.11424143173304,2.35986223373961,0.565245663720059,0.0207758476529321
"CC041xCC016","X16441x8024","67","D15","SARS","N",1.73193723357728,1.52243425111906,0.968072261676783,-0.729550894899907
"CC041xCC016","X16441x8024","67","D15","SARS","S",0.738996723960904,2.41434682610749,1.4364935606537,0.180174928923773
"CC041xCC016","X16441x8024","68","D15","SARS","N",1.13245093207772,1.50287380834538,1.09681213697003,-0.697300011818696
"CC041xCC016","X16441x8024","68","D15","SARS","S",1.26652479106795,2.53756779107503,2.19311874750331,0.140183824086289
"CC041xCC016","X16441x8024","70","D15","SARS","N",0.84427211701153,1.27343486233214,0.669192598835571,-0.867455285487788
"CC041xCC016","X16441x8024","70","D15","SARS","S",1.33222597308319,2.45688747235032,1.51058775225345,0.235081882869782
"CC043xCC033","X8021x8033","35","D15","SARS","N",2.53383228509317,1.96940784611496,1.75670763955262,0.165187936441204
"CC043xCC033","X8021x8033","35","D15","SARS","S",0.859804165883828,1.65990269397658,1.83778924487538,0.54834550307291
"CC043xCC033","X8021x8033","51","D15","SARS","N",1.24100932498951,1.90637173150193,0.807779661209039,0.0658054267355493
"CC043xCC033","X8021x8033","51","D15","SARS","S",0.609354180728959,1.70911216131969,1.75892013924167,0.698427382391436
"CC043xCC037","X8021x16072","158","D15","SARS","N",2.6481486799725,2.11821744438069,0.613952242861492,-0.739742083471727
"CC043xCC037","X8021x16072","158","D15","SARS","S",0.763280459401214,2.54534020026396,0.890888270150929,-0.414049950721831
"CC043xCC037","X8021x16072","159","D15","SARS","N",2.69466585742276,2.0341830478951,0.779401198363483,-0.70888285035215
"CC043xCC037","X8021x16072","159","D15","SARS","S",0.795737612444833,2.57509855504189,0.95334035214845,-0.137779855943063
"CC043xCC037","X8021x16072","160","D15","SARS","N",2.02262336901748,2.21743875054517,0.469037784821103,-0.559647363767686
"CC043xCC037","X8021x16072","160","D15","SARS","S",0.686141448139136,2.45872700332639,1.08631024689381,-0.428661165440858
"CC044xCC060","X4410x3460","72","D15","SARS","N",1.98817879348242,2.15027251409932,1.21498015843255,-0.237170522865618
"CC044xCC060","X4410x3460","72","D15","SARS","S",1.589810041404,2.63112688856159,1.91191027413886,0.518195507152613
"CC044xCC060","X4410x3460","73","D15","SARS","N",1.96596330934075,1.97666005940873,1.37735629431,-0.289098640298227
"CC044xCC060","X4410x3460","73","D15","SARS","S",0.620617370006281,2.53016803677175,2.08138391541162,0.537812407876488
"CC044xCC060","X4410x3460","74","D15","SARS","N",1.72144455409407,2.10425695673024,1.61022332443396,-0.226018724748479
"CC044xCC060","X4410x3460","74","D15","SARS","S",0.708851031191002,2.67222372076611,1.90513212026223,0.600287532348853
"CC044xCC060","X4410x3460","80","D15","SARS","N",0.940844130889418,1.95296797882607,1.09972250267901,-0.212549604093066
"CC044xCC060","X4410x3460","80","D15","SARS","S",0.837436213691011,2.30180490593067,1.76628721126898,0.529178533393414
"CC045xCC044","X8045x4410","41","D15","SARS","N",1.52279932438668,1.99150783896752,0.658674300609968,NA
"CC045xCC044","X8045x4410","41","D15","SARS","S",0.242083449533213,2.21050939976989,0.652352977906816,NA
"CC045xCC044","X8045x4410","42","D15","SARS","N",2.39474142709215,2.34272941800684,1.07004723832956,-0.0591414901837044
"CC045xCC044","X8045x4410","42","D15","SARS","S",0.923975527687448,2.63095673173536,1.4376837859374,-0.0121158549250771
"CC045xCC044","X8045x4410","43","D15","SARS","N",1.18498818718826,2.31804631120698,1.34176138229458,-11
"CC045xCC044","X8045x4410","43","D15","SARS","S",0.461610660796406,1.99120259913124,0.821157224888871,-1.74158763951373
"CC045xCC044","X8045x4410","6aa","D15","SARS","N",NA,NA,NA,-11
"CC045xCC044","X8045x4410","6aa","D15","SARS","S",NA,NA,NA,-0.730266697090902
"CC046xCC068","X5346x16768","38","D15","SARS","N",2.25634048601865,1.98692057580786,1.07053463905046,-11
"CC046xCC068","X5346x16768","38","D15","SARS","S",1.32820870525998,1.65718317963071,0.651962313806005,-1.17820517418025
"CC046xCC068","X5346x16768","39","D15","SARS","N",2.24325356537315,2.17005169595148,0.805841891320935,-1.47580552892359
"CC046xCC068","X5346x16768","39","D15","SARS","S",0.925837470124339,1.56713327222266,0.480984475370548,-1.31320735829213
"CC046xCC068","X5346x16768","40","D15","SARS","N",2.26549567482776,2.22321461540787,0.474334387530274,-1.12203516856342
"CC046xCC068","X5346x16768","40","D15","SARS","S",0.612305141372828,1.68416145428549,0.873546638777265,-0.970683855677432
"CC051xCC009","X16912x5489","119","D15","SARS","N",1.524407372811,0.783386887472108,0.118210781481861,-1.25486484150902
"CC051xCC009","X16912x5489","119","D15","SARS","S",0.860839495737057,1.726387947714,0.559577364852518,-0.689981308735105
"CC051xCC009","X16912x5489","120","D15","SARS","N",1.49302665466958,0.863837115324614,0.236380221433808,-1.20496199913236
"CC051xCC009","X16912x5489","120","D15","SARS","S",0.58345049298923,1.63525504410236,0.7279630785242,-0.885501213055711
"CC051xCC009","X16912x5489","137","D15","SARS","N",1.59490810645065,0.765176954402085,0.256929721046005,-0.994949536203092
"CC051xCC009","X16912x5489","137","D15","SARS","S",0.579925351771799,1.71571841131975,0.789319384705406,-0.632882628671511
"CC052xCC014","X8052x3415","76","D15","SARS","N",2.4951754792687,2.15940839342812,1.31520140920214,-0.416717626232568
"CC052xCC014","X8052x3415","76","D15","SARS","S",1.47292127685722,2.69393022691308,2.17019519534976,0.182789513842337
"CC052xCC014","X8052x3415","77","D15","SARS","N",1.67091584450535,1.85368620930184,0.391656649911964,-0.423867513478361
"CC052xCC014","X8052x3415","77","D15","SARS","S",1.56585185098686,2.68470588216839,1.33826172384996,0.176902489358336
"CC056xCC033","X8056x8033","87","D15","SARS","N",1.31602525007401,1.35615408661387,0.996666693258012,-2.06725722656267
"CC056xCC033","X8056x8033","87","D15","SARS","S",1.31602525007401,2.08420195470005,1.31206333436669,-0.879954041697814
"CC056xCC033","X8056x8033","88","D15","SARS","N",0.985579829445128,1.08842001777414,0.612811896634186,-1.85255788407482
"CC056xCC033","X8056x8033","88","D15","SARS","S",0.985579829445128,2.02914683566117,1.1703475730494,-0.901990890539853
"CC056xCC033","X8056x8033","89","D15","SARS","N",0.640153693769556,1.40892005694647,0.587035253871858,-2.70685504839957
"CC056xCC033","X8056x8033","89","D15","SARS","S",0.640153693769556,2.05392078501395,0.860757824566807,-0.743625961470672
"CC059xNA","X16012x15119","146","D15","SARS","N",2.32200026151499,1.47571620198478,0.29792261237195,-11
"CC059xNA","X16012x15119","146","D15","SARS","S",1.43818552259352,1.91981818838569,0.860391437006223,-0.618054217707469
"CC059xNA","X16012x15119","147","D15","SARS","N",0.607633025936311,1.29238971859659,0.282437583429066,-11
"CC059xNA","X16012x15119","147","D15","SARS","S",0.602277438228821,1.40336350373832,0.628728943220348,-0.864545917425481
"CC059xNA","X16012x15119","155","D15","SARS","N",2.01754453991987,1.20867108945094,0.331381070110596,-11
"CC059xNA","X16012x15119","155","D15","SARS","S",0.520927645548395,1.80000437169248,0.459983289016939,-1.17630596611005
"CC059xNA","X16012x15119","156","D15","SARS","N",1.65272481077315,1.25534290234761,0.654141364057311,-11
"CC059xNA","X16012x15119","156","D15","SARS","S",0.805835688350422,1.39466799776946,0.88881118710987,-1.05360318154323
"CC060xCC006","X3460x16750","27","D15","SARS","N",2.27507425544777,2.03779786403115,NA,NA
"CC060xCC006","X3460x16750","27","D15","SARS","S",1.33016049385525,2.40765161072307,NA,NA
"CC060xCC006","X3460x16750","28","D15","SARS","N",2.18420925386384,1.97579116870414,NA,NA
"CC060xCC006","X3460x16750","28","D15","SARS","S",0.871964358628565,2.35576029787653,NA,NA
"CC060xCC006","X3460x16750","9","D15","SARS","N",2.19848554712108,2.20941147732404,NA,NA
"CC060xCC006","X3460x16750","9","D15","SARS","S",1.40220228236235,2.53529180506127,NA,NA
"CC060xCC037","X3460x16072","27","D15","SARS","N",1.32152579993557,1.87405790397541,1.09087272611572,-0.492088120014269
"CC060xCC037","X3460x16072","27","D15","SARS","S",0.905077729225269,2.92077211940208,2.40584014770542,0.561986568089235
"CC060xCC037","X3460x16072","28","D15","SARS","N",1.70934523476613,1.94943303629175,1.00618223422465,-0.20688215789971
"CC060xCC037","X3460x16072","28","D15","SARS","S",0.72273466327944,2.86291332824079,2.04458032596786,0.549799768753747
"CC060xCC037","X3460x16072","29","D15","SARS","N",2.16871355473915,1.9245494150947,1.29311635292479,-0.601743318655214
"CC060xCC037","X3460x16072","29","D15","SARS","S",0.590783834494149,2.85859579596232,2.37126000539259,0.502546590421653
"CC061xCC026","X8048x8026","100","D15","SARS","N",2.23175508243003,1.57454906586768,0.52909085467499,-0.803433592532235
"CC061xCC026","X8048x8026","100","D15","SARS","S",0.957438080832941,2.04505111925068,0.828846049854583,-0.0865731363065693
"CC061xCC026","X8048x8026","101","D15","SARS","N",2.08885594394424,1.43433238176394,0.700862252528994,-0.161654237066366
"CC061xCC026","X8048x8026","101","D15","SARS","S",1.20431300438695,2.0568605245099,0.752752384520935,-0.00855024373703161
"CC061xCC026","X8048x8026","102","D15","SARS","N",2.35034803817966,1.43802318115261,0.994587072384372,-0.735708357081296
"CC061xCC026","X8048x8026","102","D15","SARS","S",0.459097528315454,2.1058210783802,0.827932768278212,-0.0978148584316269
"CC061xCC039","X8048x15155","76","D15","SARS","N",0.389141254220453,0.474285915550117,0.930514457164796,-1.2278761714168
"CC061xCC039","X8048x15155","76","D15","SARS","S",1.76378947684825,2.08784661138435,1.5643901349078,-0.150988891832987
"CC061xCC039","X8048x15155","85","D15","SARS","N",3.16227766016838e-06,0.0258828976646515,3.16227766016838e-06,-0.928263545210403
"CC061xCC039","X8048x15155","85","D15","SARS","S",0.139055803139855,0.729196590353434,0.699833540276004,0.679674459900048
"CC061xCC039","X8048x15155","86","D15","SARS","N",0.417817300491698,0.642660085504767,0.745479929257592,-1.23868277991819
"CC061xCC039","X8048x15155","86","D15","SARS","S",1.03909923460427,2.13332618085557,1.66314232622508,-0.113668416953988
"CC062xCC072","X5306x16521","68","D15","SARS","N",1.17848794148244,2.023666056239,0.433796322642532,-1.65545586900254
"CC062xCC072","X5306x16521","68","D15","SARS","S",0.756716698945486,2.7267061923631,1.02215418992791,-0.417402614581154
"CC062xCC072","X5306x16521","69","D15","SARS","N",1.086019749728,1.92429992877446,0.503668897114369,-1.68693524833484
"CC062xCC072","X5306x16521","69","D15","SARS","S",1.06533542550743,2.75474074712355,1.15288985888038,-0.449692311878472
"CC062xCC072","X5306x16521","74","D15","SARS","N",1.43887881660546,2.13994886060267,0.757128560630277,-1.64292746246541
"CC062xCC072","X5306x16521","74","D15","SARS","S",0.640416655036096,2.72559135786363,0.971378950423944,-0.335528031960416
"CC063xCC002","X5391x15156","71","D15","SARS","N",0.509400952855078,0.78012146416799,1.14335844090112,-2.01782125622114
"CC063xCC002","X5391x15156","71","D15","SARS","S",1.94517725002102,2.24608706712856,1.7185500359147,-0.648039205767946
"CC063xCC002","X5391x15156","76","D15","SARS","N",0.875055993010294,1.06655330692047,0.36790284903201,-1.10491535882971
"CC063xCC002","X5391x15156","76","D15","SARS","S",2.01875006042626,2.22577121267317,1.7813932198309,-0.481301941416176
"CC063xCC002","X5391x15156","80","D15","SARS","N",0.325505444626581,0.787156440594349,0.868392731903313,-0.603659277718904
"CC063xCC002","X5391x15156","80","D15","SARS","S",1.71608753477871,1.87838986210926,1.11546795041085,-0.444404703508127
"CC068xCC043","X16768x8021","39","D15","SARS","N",2.23330236577699,1.71985025697551,0.516744922651075,-0.195334038789463
"CC068xCC043","X16768x8021","39","D15","SARS","S",1.3606312469779,1.85817199543319,0.676080008687544,0.115460789767255
"CC068xCC043","X16768x8021","40","D15","SARS","N",2.36902648837689,1.87573138920206,0.554520209880423,-0.0131153144168996
"CC068xCC043","X16768x8021","40","D15","SARS","S",0.75003197919622,2.11848289032683,0.683320831912912,0.238969024747904
"CC068xCC043","X16768x8021","41","D15","SARS","N",2.30739693029262,1.8328891505392,0.665932768396615,0.157649315450536
"CC068xCC043","X16768x8021","41","D15","SARS","S",1.2863413718879,2.20354490252897,0.785074700346038,0.14195917732757
"CC070xCC003","X16034x13067","103","D15","SARS","N",0.400681057029989,0.610506444046632,0.263559844570544,-1.96419436425777
"CC070xCC003","X16034x13067","103","D15","SARS","S",1.0888807296824,1.18448637858904,0.782240819797084,-1.28054502468876
"CC070xCC003","X16034x13067","96","D15","SARS","N",0.273478991690969,0.77056478798182,0.796691422174657,-1.98603662213292
"CC070xCC003","X16034x13067","96","D15","SARS","S",0.397471178853465,1.28958295391027,0.679332512960942,-1.14292483357428
"CC070xCC003","X16034x13067","97","D15","SARS","N",0.702418233682861,0.800148246604143,0.709587974731262,-1.05609982164209
"CC070xCC003","X16034x13067","97","D15","SARS","S",0.751462216941829,1.68141941247928,0.795544421752964,-1.10707016168005
"CC072xCC063","X16521x5391","87","D15","SARS","N",1.58846917010132,1.43604142768488,0.701559150954986,-1.32309930660081
"CC072xCC063","X16521x5391","87","D15","SARS","S",0.707401839224108,2.03337402202534,1.14790693829395,0.264303772842968
"CC072xCC063","X16521x5391","89","D15","SARS","N",2.23819375516199,1.79561511252288,0.540408875808451,-1.57842094986245
"CC072xCC063","X16521x5391","89","D15","SARS","S",0.991329126032132,2.05099009640048,1.05616496357144,0.101276688630244
"CC072xCC063","X16521x5391","90","D15","SARS","N",2.35624150145405,1.77027619133245,1.24147970453649,-0.678424768357895
"CC072xCC063","X16521x5391","90","D15","SARS","S",0.890300906645647,2.07894170868337,1.08863886771708,0.343336875242475
"CC072xCC075","X16521x3260","58","D15","SARS","N",0.838424450251835,0.895746021714164,0.350992432261828,-0.978879622649457
"CC072xCC075","X16521x3260","58","D15","SARS","S",1.06593917429626,2.24772844672909,0.983172944899181,-0.333709114734952
"CC072xCC075","X16521x3260","59","D15","SARS","N",0.531436027141492,0.738742545776168,0.357230941686902,-1.77408594977116
"CC072xCC075","X16521x3260","59","D15","SARS","S",0.924571286554463,2.04858685274043,1.03959259253555,-0.387919986116686
"CC072xCC075","X16521x3260","62","D15","SARS","N",0.9221944899116,1.54930179130664,0.464711634095565,-1.46702277293689
"CC072xCC075","X16521x3260","62","D15","SARS","S",1.39217476426034,1.74873793758467,0.830398007809374,-0.313574785047211
"CC075xCC021","X3260x1566","39","D15","SARS","N",0.419250240929334,0.694950362837509,0.16304861296186,-1.3840793964564
"CC075xCC021","X3260x1566","39","D15","SARS","S",0.377690553268759,2.55991191374737,0.964813190118618,-0.400499334303586
"CC075xCC021","X3260x1566","40","D15","SARS","N",0.0829594712943067,0.719530323863433,0.187640659479082,-1.81233399466136
"CC075xCC021","X3260x1566","40","D15","SARS","S",1.08942688521454,2.28686405059837,1.2804566687181,-0.296717990053434
"CC075xCC021","X3260x1566","41","D15","SARS","N",3.16227766016838e-06,0.392856294793629,0.143200701040145,-1.94853462891519
"CC075xCC021","X3260x1566","41","D15","SARS","S",0.931626190768676,2.57222127021246,0.953993448867504,-0.616555120892131
"CC075xCC035","X3260x5035","78","D15","SARS","N",1.66296221287561,2.14151730318689,1.26148811112071,0.0769460608507771
"CC075xCC035","X3260x5035","78","D15","SARS","S",2.01637465077011,2.5539938689051,1.91988616011503,0.671369944690076
"CC075xCC035","X3260x5035","79","D15","SARS","N",2.29871706398872,2.46363186497546,1.6294868565153,0.125899727380939
"CC075xCC035","X3260x5035","79","D15","SARS","S",2.03258800594918,2.48093431199764,2.11030587810612,0.634208978005409
"CC075xCC035","X3260x5035","92","D15","SARS","N",2.21669660836187,2.56724812821905,1.73284360572592,0.0450389485455664
"CC075xCC035","X3260x5035","92","D15","SARS","S",2.2507490150628,2.8232604966981,2.07698612244283,0.631444621495657
"NAxCC019","X8042x16513","32","D15","SARS","N",0.366853231931619,1.79983264887644,1.31426796363751,-1.88355574439135
"NAxCC019","X8042x16513","32","D15","SARS","S",0.426962499126976,2.11842805229364,0.963280748945775,-0.426950983659394
"NAxCC019","X8042x16513","33","D15","SARS","N",0.0515443383971018,0.715147859158421,0.318523353739902,-1.93819632460786
"NAxCC019","X8042x16513","33","D15","SARS","S",0.389187487019138,1.51939927377416,0.800629740306335,-0.965999622077312
"NAxCC019","X8042x16513","75","D15","SARS","N",0.127865640254112,0.939801333960187,0.413832887707805,-2.20674412030765
"NAxCC019","X8042x16513","75","D15","SARS","S",0.759249489451288,2.31037063904449,1.44713920327141,-0.274027814819552
"NAxCC053","X16875x773","66","D15","SARS","N",0.266801060620638,0.562623196673207,0.284707989082391,-1.4332215527877
"NAxCC053","X16875x773","66","D15","SARS","S",2.49886223905177,2.29122482563435,1.22974607671101,0.0837359976714177
"NAxCC053","X16875x773","69","D15","SARS","N",0.865943316294161,0.891219686058301,0.498438025131388,-1.57350103706655
"NAxCC053","X16875x773","69","D15","SARS","S",2.67980866130445,2.34005518038558,2.05576881932031,-0.0509966890038756
"NAxCC060","X18018x3460","62","D15","SARS","N",2.02957918181431,1.89801123649158,0.81395002663267,-1.44877553025716
"NAxCC060","X18018x3460","62","D15","SARS","S",0.255737795850641,2.70484833896668,1.48460296163368,-0.358938166967549
"NAxCC060","X18018x3460","63","D15","SARS","N",1.35480731344175,2.08646874083246,1.64736444218957,-0.952892156302577
"NAxCC060","X18018x3460","63","D15","SARS","S",0.249940905940555,2.74448143110304,1.97398590639951,-0.569510325251357
"NAxCC060","X18018x3460","64","D15","SARS","N",1.93971365900813,2.17995822583725,1.12315665597714,-2.27648202912909
