"RIX","alias","ID","day","virus","antigen","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC043xCC033","X8021x8033","42","D7","SARS","S",0,3.47712125471966,2,0,4,3
"CC043xCC037","X8021x16072","154","D7","SARS","S",2,3.47712125471966,3,2,2.47712125471966,3.47712125471966
"CC043xCC037","X8021x16072","155","D7","SARS","S",0,4,3,3,3.47712125471966,4
"CC043xCC037","X8021x16072","157","D7","SARS","S",2,3.47712125471966,3,0,3,3.47712125471966
"CC044xCC060","X4410x3460","1","D7","SARS","S",2,4,3,2,4.47712125471966,5
"CC044xCC060","X4410x3460","2","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,4.47712125471966,5
"CC044xCC060","X4410x3460","6","D7","SARS","S",0,4,3,2,4.47712125471966,NA
"CC045xCC044","X8045x4410","45","D7","SARS","S",0,3,2.47712125471966,0,2.47712125471966,3
"CC045xCC044","X8045x4410","46","D7","SARS","S",0,2,0,0,2.47712125471966,2.47712125471966
"CC045xCC044","X8045x4410","47","D7","SARS","S",0,2.47712125471966,2,0,2.47712125471966,2.47712125471966
"CC045xCC044","X8045x4410","48","D7","SARS","S",0,3,2,0,3,3
"CC046xCC068","X5346x16768","25","D7","SARS","S",0,3.47712125471966,3,0,3,4
"CC046xCC068","X5346x16768","26","D7","SARS","S",0,3,2.47712125471966,0,2.47712125471966,3.47712125471966
"CC046xCC068","X5346x16768","27","D7","SARS","S",0,3,3,0,2.47712125471966,3.47712125471966
"CC051xCC009","X16912x5489","82","D7","SARS","S",0,3.47712125471966,2.47712125471966,2.47712125471966,3,4
"CC051xCC009","X16912x5489","91","D7","SARS","S",0,2,0,0,3,3
"CC051xCC009","X16912x5489","92","D7","SARS","S",0,2.47712125471966,0,0,3.47712125471966,3.47712125471966
"CC052xCC014","X8052x3415","61","D7","SARS","S",2,3,2.47712125471966,2.47712125471966,3.47712125471966,3.47712125471966
"CC052xCC014","X8052x3415","63","D7","SARS","S",2,3.47712125471966,3,2,3.47712125471966,4
"CC052xCC014","X8052x3415","64","D7","SARS","S",2,3.47712125471966,2.47712125471966,2.47712125471966,3,4
"CC055xCC006","X16680x16750","26","D7","SARS","S",0,3.47712125471966,2.47712125471966,3.47712125471966,3.47712125471966,5.47712125471966
"CC055xCC006","X16680x16750","30","D7","SARS","S",0,3.47712125471966,2,0,2.47712125471966,5.47712125471966
"CC055xCC028","X16680x8016","14","D7","SARS","S",2,4.47712125471966,3.47712125471966,2.47712125471966,4.47712125471966,5
"CC055xCC028","X16680x8016","16","D7","SARS","S",2,4,3.47712125471966,2.47712125471966,4,5.47712125471966
"CC055xCC028","X16680x8016","7","D7","SARS","S",2.47712125471966,5,4,3,4.47712125471966,5.47712125471966
"CC055xCC028","X16680x8016","8","D7","SARS","S",3.47712125471966,5,4,3.47712125471966,4.47712125471966,5.47712125471966
"CC056xCC033","X8056x8033","102","D7","SARS","S",0,NA,2.47712125471966,2,3,4
"CC056xCC033","X8056x8033","96","D7","SARS","S",0,2,2,0,3,4
"CC056xCC033","X8056x8033","97","D7","SARS","S",0,2.47712125471966,2.47712125471966,2,3,3.47712125471966
"CC056xCC033","X8056x8033","98","D7","SARS","S",0,2.47712125471966,2,0,3,4
"CC059xCC065","X16012x5119","10","D7","SARS","S",0,0,0,0,2.47712125471966,3
"CC059xCC065","X16012x5119","11","D7","SARS","S",0,2,0,0,2.47712125471966,3
"CC059xCC065","X16012x5119","21","D7","SARS","S",0,2.47712125471966,0,0,2.47712125471966,3.47712125471966
"CC060xCC006","X3460x16750","19","D7","SARS","S",2,4.47712125471966,3.47712125471966,NA,NA,4.47712125471966
"CC060xCC006","X3460x16750","20","D7","SARS","S",2,4.47712125471966,3.47712125471966,NA,NA,5
"CC060xCC006","X3460x16750","21","D7","SARS","S",0,4.47712125471966,3.47712125471966,NA,NA,4.47712125471966
"CC060xCC006","X3460x16750","37","D7","SARS","S",2,4.47712125471966,3.47712125471966,NA,NA,4.47712125471966
"CC060xCC037","X3460x16072","43","D7","SARS","S",0,4.47712125471966,3.47712125471966,3,4.47712125471966,4.47712125471966
"CC060xCC037","X3460x16072","44","D7","SARS","S",0,5,4,3.47712125471966,5,5
"CC060xCC037","X3460x16072","46","D7","SARS","S",0,5,4,3.47712125471966,5,5.47712125471966
"CC060xCC037","X3460x16072","47","D7","SARS","S",0,5,3.47712125471966,3,4.47712125471966,4.47712125471966
"CC061xCC025","X8048x8008","47","D7","SARS","S",0,3.47712125471966,3,0,3.47712125471966,4
"CC061xCC026","X8048x8026","130","D7","SARS","S",0,3.47712125471966,2.47712125471966,2.47712125471966,4,4
"CC061xCC026","X8048x8026","131","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,3.47712125471966,3.47712125471966
"CC061xCC026","X8048x8026","132","D7","SARS","S",0,3,2,0,3.47712125471966,3.47712125471966
"CC061xCC039","X8048x15155","75","D7","SARS","S",2,3.47712125471966,2,2.47712125471966,4,4
"CC061xCC039","X8048x15155","95","D7","SARS","S",0,4,3,2.47712125471966,4,4.47712125471966
"CC062xCC072","X5306x16521","42","D7","SARS","S",0,3,3,0,3.47712125471966,3.47712125471966
"CC062xCC072","X5306x16521","44","D7","SARS","S",0,3,2.47712125471966,0,3.47712125471966,3.47712125471966
"CC062xCC072","X5306x16521","45","D7","SARS","S",0,3,3,0,3.47712125471966,3.47712125471966
"CC062xCC072","X5306x16521","46","D7","SARS","S",0,3,3,0,3.47712125471966,3.47712125471966
"CC063xCC002","X5391x15156","25","D7","SARS","S",3,3.47712125471966,4.47712125471966,3,3,0
"CC063xCC002","X5391x15156","26","D7","SARS","S",3.47712125471966,3.47712125471966,4,3.47712125471966,2.47712125471966,0
"CC063xCC002","X5391x15156","27","D7","SARS","S",3.47712125471966,0,4,2,3,0
"CC065xCC072","X5119x16521","54","D7","SARS","S",3.47712125471966,3.47712125471966,3.47712125471966,2,3.47712125471966,4
"CC065xCC072","X5119x16521","59","D7","SARS","S",4,4,3.47712125471966,0,3.47712125471966,4
"CC065xCC072","X5119x16521","60","D7","SARS","S",3.47712125471966,3.47712125471966,3.47712125471966,0,3.47712125471966,4
"CC068xCC043","X16768x8021","56","D7","SARS","S",0,3,2,2,3.47712125471966,3.47712125471966
"CC068xCC043","X16768x8021","57","D7","SARS","S",0,3,2,0,3.47712125471966,3.47712125471966
"CC068xCC043","X16768x8021","61","D7","SARS","S",0,3,2.47712125471966,0,3,3.47712125471966
"CC070xCC003","X16034x13067","27","D7","SARS","S",0,2.47712125471966,0,0,2.47712125471966,3
"CC070xCC003","X16034x13067","28","D7","SARS","S",0,2,0,0,2.47712125471966,3
"CC070xCC003","X16034x13067","29","D7","SARS","S",0,0,0,0,2.47712125471966,2.47712125471966
"CC071xCC053","X16785x773","52","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,3.47712125471966,4
"CC071xCC053","X16785x773","53","D7","SARS","S",0,3.47712125471966,3,0,3.47712125471966,4
"CC071xCC053","X16785x773","59","D7","SARS","S",0,3.47712125471966,2.47712125471966,2.47712125471966,3.47712125471966,3.47712125471966
"CC072xCC063","X16521x5391","61","D7","SARS","S",0,3.47712125471966,2,2,4,3.47712125471966
"CC072xCC063","X16521x5391","66","D7","SARS","S",0,3,2,0,4,3.47712125471966
"CC072xCC063","X16521x5391","73","D7","SARS","S",0,3,2,0,3.47712125471966,3
"CC072xCC075","X16521x3260","20","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,4,4.47712125471966
"CC072xCC075","X16521x3260","21","D7","SARS","S",0,0,0,2,0,4.47712125471966
"CC072xCC075","X16521x3260","25","D7","SARS","S",0,3.47712125471966,3,2,3.47712125471966,4.47712125471966
"CC072xCC075","X16521x3260","26","D7","SARS","S",0,3.47712125471966,2.47712125471966,2.47712125471966,3,4.47712125471966
"CC074xCC058","X3015x5358","113","D7","SARS","S",NA,NA,3.47712125471966,NA,NA,5
