"RIX","alias","ID","day","virus","antigen","Ig2A.2C","IgG1","IgG2A.2B","IgG2ac","IgG2b","IgG3","TotalG"
"CC017xCC004","X3032x16188","74","DRECHAL","SARS","S",NA,NA,NA,7.07009014308442,NA,NA,6.86270764519305
"CC017xCC004","X3032x16188","81","DRECHAL","SARS","N",NA,NA,NA,4.13118832285789,NA,NA,2.60415900333421
"CC017xCC004","X3032x16188","81","DRECHAL","SARS","S",NA,NA,NA,6.93111635422587,NA,NA,6.77974362950904
"CC017xCC004","X3032x16188","82","D29","SARS","N",NA,NA,NA,5.12769809603244,NA,NA,5.37633847688635
"CC017xCC004","X3032x16188","82","D29","SARS","S",NA,NA,NA,8.65326606022644,NA,NA,8.90074962225954
"CC017xCC004","X3032x16188","83","D29","SARS","N",NA,NA,NA,0.756488210699929,NA,NA,1.02994799793198
"CC017xCC004","X3032x16188","83","D29","SARS","S",NA,NA,NA,4.8959366566598,NA,NA,5.25517188489099
"CC018xCC009","X3609x5489","127","DRECHAL","SARS","N",NA,NA,NA,1.06261837035139,NA,NA,4.10705438278236
"CC018xCC009","X3609x5489","127","DRECHAL","SARS","S",NA,NA,NA,5.51807924984015,NA,NA,4.57011968662204
"CC018xCC009","X3609x5489","128","DRECHAL","SARS","N",NA,NA,NA,2.3551134698576,NA,NA,5.78643998905597
"CC018xCC009","X3609x5489","128","DRECHAL","SARS","S",NA,NA,NA,7.75671517822815,NA,NA,6.19416188770249
"CC018xCC009","X3609x5489","129","DRECHAL","SARS","N",NA,NA,NA,3.56326362388606,NA,NA,5.777279837839
"CC018xCC009","X3609x5489","129","DRECHAL","SARS","S",NA,NA,NA,5.15943576060402,NA,NA,4.82257726152765
"CC018xCC009","X3609x5489","80","D15","SARS","N",NA,NA,NA,1.16589557564908,NA,NA,3.1690250632587
"CC018xCC009","X3609x5489","80","D15","SARS","S",NA,NA,NA,4.92486622831239,NA,NA,3.5974106695323
"CC018xCC009","X3609x5489","81","D15","SARS","N",NA,NA,NA,0.459145477548617,NA,NA,1.2803527025268
"CC018xCC009","X3609x5489","81","D15","SARS","S",NA,NA,NA,4.33594864216079,NA,NA,3.04170809322094
"CC018xCC009","X3609x5489","89","D10","SARS","N",NA,NA,NA,0.759220554562848,NA,NA,3.20021120160316
"CC018xCC009","X3609x5489","89","D10","SARS","S",NA,NA,NA,1.25776852437985,NA,NA,3.42966211171644
"CC018xCC009","X3609x5489","90","D10","SARS","N",NA,NA,NA,0.171509325146665,NA,NA,1.77414656980533
"CC018xCC009","X3609x5489","90","D10","SARS","S",NA,NA,NA,1.10248109787971,NA,NA,3.15977983783901
"CC018xCC009","X3609x5489","92","D15","SARS","N",NA,NA,NA,0.264829179552698,NA,NA,-0.00409151498112136
"CC018xCC009","X3609x5489","92","D15","SARS","S",NA,NA,NA,0.200385382259652,NA,NA,0.00043136376415898
"CC018xCC009","X3609x5489","93","D29","SARS","N",NA,NA,NA,1.23468322616317,NA,NA,3.5127602914899
"CC018xCC009","X3609x5489","93","D29","SARS","S",NA,NA,NA,7.70335555908206,NA,NA,4.91158370230604
"CC018xCC009","X3609x5489","94","D29","SARS","N",NA,NA,NA,1.13242201080447,NA,NA,3.67023741274461
"CC018xCC009","X3609x5489","94","D29","SARS","S",NA,NA,NA,7.60856480018573,NA,NA,4.63247264097581
"CC018xCC009","X3609x5489","98","D29","SARS","N",NA,NA,NA,0.752543741365048,NA,NA,3.57547597337197
"CC018xCC009","X3609x5489","98","D29","SARS","S",NA,NA,NA,6.40979047925633,NA,NA,5.54807059673531
"CC018xCC065","X3609x5119","100","D15","SARS","N",NA,NA,NA,1.97537824162641,NA,NA,3.65936779641001
"CC018xCC065","X3609x5119","100","D15","SARS","S",NA,NA,NA,5.81204371355203,NA,NA,7.45071274188777
"CC018xCC065","X3609x5119","101","D29","SARS","N",NA,NA,NA,3.08083870090029,NA,NA,4.32888112599469
"CC018xCC065","X3609x5119","101","D29","SARS","S",NA,NA,NA,6.30360324865515,NA,NA,7.0914626437873
"CC018xCC065","X3609x5119","6","DRECHAL","SARS","N",NA,NA,NA,3.41304127721164,NA,NA,5.42246930857963
"CC018xCC065","X3609x5119","6","DRECHAL","SARS","S",NA,NA,NA,6.97501817445242,NA,NA,7.97233158808006
"CC018xCC065","X3609x5119","7","DRECHAL","SARS","N",NA,NA,NA,4.96743665665981,NA,NA,6.35754105319769
"CC018xCC065","X3609x5119","7","DRECHAL","SARS","S",NA,NA,NA,7.0201914312401,NA,NA,7.43561279781576
"CC018xCC065","X3609x5119","83","D29","SARS","N",NA,NA,NA,0.454305852779527,NA,NA,2.66694998624447
"CC018xCC065","X3609x5119","83","D29","SARS","S",NA,NA,NA,4.71752817164092,NA,NA,6.27473052393833
"CC018xCC065","X3609x5119","99","D10","SARS","N",NA,NA,NA,3.22165877932027,NA,NA,NA
"CC018xCC065","X3609x5119","99","D15","SARS","N",NA,NA,NA,NA,NA,NA,4.79906681631126
"CC018xCC065","X3609x5119","99","D15","SARS","S",NA,NA,NA,5.50899795606147,NA,NA,6.70123562063305
"CC019xCC002","X16513x15156","1","D29","SARS","N",NA,0.215048193830946,NA,0.589201456241627,0.316133044019731,0.0477907588963096,0.855898684031303
"CC019xCC002","X16513x15156","1","D29","SARS","S",NA,1.3472218708335,NA,4.1435934754806,3.27264256536732,0.608605712808554,5.19752461523081
"CC019xCC002","X16513x15156","18","D29","SARS","N",NA,1.17857815758343,NA,1.10414080106878,0.677987986685984,0.169042201080447,2.10900862529181
"CC019xCC002","X16513x15156","18","D29","SARS","S",NA,1.02146488392676,NA,5.60806726433915,2.31132248694734,0.0657154578681343,6.07885802323546
"CC019xCC002","X16513x15156","8","D15","SARS","N",NA,0.119702128283464,NA,0.0932643237409158,0.168022430717389,0.0929018202265442,0.385763427685131
"CC019xCC002","X16513x15156","8","D15","SARS","S",NA,0.522776309241911,NA,3.02189089916924,1.43244732589014,0.168754326552415,3.64542999186746
"CC019xCC002","X16513x15156","86","DRECHAL","SARS","N",NA,0.208404480580874,NA,1.08016323178616,1.2296074771071,0.0985453094626696,2.04185180647101
"CC019xCC002","X16513x15156","86","DRECHAL","SARS","S",NA,0.237326071170476,NA,4.59979938418812,2.45569498765022,0.239662587557347,5.24080893334872
"CC019xCC002","X16513x15156","9","D29","SARS","N",NA,1.78298597056047,NA,0.697613049642728,0.28836849626487,0.0258267432123138,1.74877672945678
"CC019xCC002","X16513x15156","9","D29","SARS","S",NA,1.1632787455823,NA,5.15212612740043,2.77854460960781,0.153489778797552,5.93011613021193
"CC019xCC002","X16513x15156","98","DRECHAL","SARS","N",NA,0.349923578902098,NA,1.56288135000863,0.470315401940137,0.146264099726969,2.14554460960781
"CC019xCC002","X16513x15156","98","DRECHAL","SARS","S",NA,0.595697675817569,NA,3.87440400473996,2.54975051831533,0.0874015962125982,4.6518646880278
"CC019xCC002","X16513x15156","99","DRECHAL","SARS","N",NA,1.86851529008414,NA,0.70045844314837,0.387332063920974,0.0106763651699078,2.15285180647101
"CC019xCC002","X16513x15156","99","DRECHAL","SARS","S",NA,0.876533744176544,NA,4.78363923297115,3.08622763957006,0.137751218170192,5.29859991625899
"CC019xCC004","X16513x16188","123","D29","SARS","N",NA,NA,NA,3.90779605179195,NA,NA,4.86736202767346
"CC019xCC004","X16513x16188","123","D29","SARS","S",NA,NA,NA,9.18198706281716,NA,NA,10.0961363207899
"CC019xCC004","X16513x16188","126","D29","SARS","N",NA,NA,NA,3.90494931420263,NA,NA,5.03110991344748
"CC019xCC004","X16513x16188","126","D29","SARS","S",NA,NA,NA,9.95931624236988,NA,NA,10.8665594516641
"CC019xCC004","X16513x16188","127","D29","SARS","N",NA,NA,NA,3.22414234135338,NA,NA,4.18953217607891
"CC019xCC004","X16513x16188","127","D29","SARS","S",NA,NA,NA,8.03666788045298,NA,NA,8.88150061641579
"CC019xCC004","X16513x16188","128","D29","SARS","N",NA,NA,NA,3.32839423156541,NA,NA,4.58110324865515
"CC019xCC004","X16513x16188","128","D29","SARS","S",NA,NA,NA,7.27825007028744,NA,NA,7.67083158808006
"CC019xCC004","X16513x16188","64","D15","SARS","N",NA,NA,NA,2.52659036709838,NA,NA,3.33593710468768
"CC019xCC004","X16513x16188","64","D15","SARS","S",NA,NA,NA,7.4115990202032,NA,NA,8.81330425686888
"CC019xCC004","X16513x16188","65","D15","SARS","N",NA,NA,NA,2.05673452837633,NA,NA,2.8714206667208
"CC019xCC004","X16513x16188","65","D15","SARS","S",NA,NA,NA,5.91899529570714,NA,NA,6.88424029711289
"CC019xCC004","X16513x16188","69","D15","SARS","N",NA,NA,NA,2.8329006723438,NA,NA,3.15992399911697
"CC019xCC004","X16513x16188","69","D15","SARS","S",NA,NA,NA,6.62776583621249,NA,NA,6.89682514730167
"CC019xCC004","X16513x16188","83","DRECHAL","SARS","N",NA,NA,NA,4.74120098040072,NA,NA,5.46875718310767
"CC019xCC004","X16513x16188","83","DRECHAL","SARS","S",NA,NA,NA,9.37797350921857,NA,NA,9.14074606584944
"CC019xCC004","X16513x16188","84","DRECHAL","SARS","N",NA,NA,NA,3.5434366566598,NA,NA,4.24609770393254
"CC019xCC004","X16513x16188","84","DRECHAL","SARS","S",NA,NA,NA,7.34573696471672,NA,NA,8.99677560938705
"CC019xCC004","X16513x16188","85","DRECHAL","SARS","N",NA,NA,NA,2.88012635141438,NA,NA,2.43153172805103
"CC019xCC004","X16513x16188","85","DRECHAL","SARS","S",NA,NA,NA,5.09391355390057,NA,NA,5.88591355390057
"CC020xCC008","X8054x8036","105","D10","SARS","N",NA,NA,NA,0.491047969817,NA,NA,0.19215281438279
"CC020xCC008","X8054x8036","105","D10","SARS","S",NA,NA,NA,1.68632315898918,NA,NA,2.35737824162639
"CC020xCC008","X8054x8036","107","D10","SARS","N",NA,NA,NA,0.467897143746703,NA,NA,1.08806239165838
"CC020xCC008","X8054x8036","107","D10","SARS","S",NA,NA,NA,2.64563324022066,NA,NA,3.14926695628221
"CC020xCC008","X8054x8036","20","DRECHAL","SARS","N",NA,NA,NA,0.308989106755714,NA,NA,1.6976234670461
"CC020xCC008","X8054x8036","20","DRECHAL","SARS","S",NA,NA,NA,4.50955771517854,NA,NA,5.0627538507115
"CC020xCC008","X8054x8036","21","DRECHAL","SARS","N",NA,NA,NA,0.550625707185559,NA,NA,0.905124811129776
"CC020xCC008","X8054x8036","21","DRECHAL","SARS","S",NA,NA,NA,5.78699551972108,NA,NA,6.32865567093804
"CC020xCC008","X8054x8036","22","DRECHAL","SARS","N",NA,NA,NA,0.527459115190209,NA,NA,1.14339557564908
"CC020xCC008","X8054x8036","22","DRECHAL","SARS","S",NA,NA,NA,5.01598574654653,NA,NA,4.99938112599468
"CC020xCC008","X8054x8036","29","DRECHAL","SARS","N",NA,NA,NA,0.999389358884637,NA,NA,1.48760770112105
"CC020xCC008","X8054x8036","29","DRECHAL","SARS","S",NA,NA,NA,4.50692377510302,NA,NA,5.35594976223053
"CC020xCC008","X8054x8036","59","D29","SARS","N",NA,NA,NA,0.0193756090850959,NA,NA,0.141731447807135
"CC020xCC008","X8054x8036","59","D29","SARS","S",NA,NA,NA,3.84140422875391,NA,NA,4.47758059392381
"CC020xCC008","X8054x8036","65","D29","SARS","N",NA,NA,NA,0.26358728652917,NA,NA,0.560230327737405
"CC020xCC008","X8054x8036","65","D29","SARS","S",NA,NA,NA,5.10046953259357,NA,NA,5.42109036709837
"CC020xCC008","X8054x8036","66","D29","SARS","N",NA,NA,NA,0.190326071170476,NA,NA,0.337292971222747
"CC020xCC008","X8054x8036","66","D29","SARS","S",NA,NA,NA,5.11120165244255,NA,NA,5.53795309462669
"CC020xCC008","X8054x8036","90","D15","SARS","N",NA,NA,NA,0.296253878524523,NA,NA,1.28273186802201
"CC020xCC008","X8054x8036","90","D15","SARS","S",NA,NA,NA,4.01108059392381,NA,NA,4.1885970318907
"CC020xCC008","X8054x8036","91","D15","SARS","N",NA,NA,NA,0.353874713029313,NA,NA,0.812847381818136
"CC020xCC008","X8054x8036","91","D15","SARS","S",NA,NA,NA,4.16673097196622,NA,NA,4.55703816882942
"CC020xCC008","X8054x8036","98","D15","SARS","N",NA,NA,NA,0.379501988312492,NA,NA,0.801634584304332
"CC020xCC008","X8054x8036","98","D15","SARS","S",NA,NA,NA,3.81848907894269,NA,NA,4.50102839565487
"CC021xCC023","X1566x8043","102","DRECHAL","SARS","N",NA,NA,NA,0.926598599988327,NA,NA,2.07890112037167
"CC021xCC023","X1566x8043","102","DRECHAL","SARS","S",NA,NA,NA,4.95108036990987,NA,NA,6.08271097758921
"CC021xCC023","X1566x8043","103","DRECHAL","SARS","N",NA,NA,NA,0.281917586151597,NA,NA,0.462792747208803
"CC021xCC023","X1566x8043","103","DRECHAL","SARS","S",NA,NA,NA,6.00195287061274,NA,NA,6.03281559814106
"CC021xCC023","X1566x8043","104","DRECHAL","SARS","N",NA,NA,NA,3.48083604054596,NA,NA,3.50802906769671
"CC021xCC023","X1566x8043","104","DRECHAL","SARS","S",NA,NA,NA,5.30663923297115,NA,NA,5.41274718591917
"CC021xCC023","X1566x8043","126","D29","SARS","N",NA,NA,NA,0.0471434892361253,NA,NA,0.145930691722321
"CC021xCC023","X1566x8043","126","D29","SARS","S",NA,NA,NA,4.56746286780125,NA,NA,5.72071764238155
"CC021xCC023","X1566x8043","129","D29","SARS","N",NA,NA,NA,0.458139036770229,NA,NA,0.60608305807722
"CC021xCC023","X1566x8043","129","D29","SARS","S",NA,NA,NA,5.23023408034845,NA,NA,5.88477317304667
"CC021xCC023","X1566x8043","130","D29","SARS","N",NA,NA,NA,-0.0233562867499289,NA,NA,-0.00452954353761519
"CC021xCC023","X1566x8043","130","D29","SARS","S",NA,NA,NA,5.49334847407487,NA,NA,6.07984180928251
"CC021xCC023","X1566x8043","155","D10","SARS","N",NA,NA,NA,0.0384015962125982,NA,NA,0.136823186802201
"CC021xCC023","X1566x8043","155","D10","SARS","S",NA,NA,NA,3.28314589776349,NA,NA,3.57955749116459
"CC021xCC023","X1566x8043","156","D10","SARS","N",NA,NA,NA,0.0484080369909862,NA,NA,0.0633525063258696
"CC021xCC023","X1566x8043","156","D10","SARS","S",NA,NA,NA,2.70751195768797,NA,NA,3.08992688348524
"CC021xCC023","X1566x8043","157","D10","SARS","N",NA,NA,NA,0.134326071170476,NA,NA,0.0536663679814055
"CC021xCC023","X1566x8043","157","D10","SARS","S",NA,NA,NA,2.78744332145213,NA,NA,3.25335180647101
"CC021xCC023","X1566x8043","52","D15","SARS","N",NA,NA,NA,0.0403036404530879,NA,NA,0.102783870090028
"CC021xCC023","X1566x8043","52","D15","SARS","S",NA,NA,NA,3.54185180647101,NA,NA,4.9449006723438
"CC021xCC023","X1566x8043","55","D15","SARS","N",NA,NA,NA,-0.0328889386697657,NA,NA,0.109702128283464
"CC021xCC023","X1566x8043","55","D15","SARS","S",NA,NA,NA,4.44146286780125,NA,NA,5.53944309743819
"CC021xCC023","X1566x8043","56","D15","SARS","N",NA,NA,NA,-0.0269804536508871,NA,NA,-0.0149249229857699
"CC021xCC023","X1566x8043","56","D15","SARS","S",NA,NA,NA,2.80620476082478,NA,NA,4.03903794481548
"CC021xCC023","X1566x8043","96","DRECHAL","SARS","N",NA,NA,NA,-0.0329346961603264,NA,NA,-0.0320033323961674
"CC021xCC023","X1566x8043","96","DRECHAL","SARS","S",NA,NA,NA,0.303596163647942,NA,NA,1.09532184271853
"CC022xCC024","X8046x8004","65","D29","SARS","N",NA,NA,NA,0.242819406378142,NA,NA,1.53198975098453
"CC022xCC024","X8046x8004","65","D29","SARS","S",NA,NA,NA,3.63393377229153,NA,NA,5.6931294597966
"CC022xCC024","X8046x8004","71","D29","SARS","N",NA,NA,NA,0.800703892582011,NA,NA,2.72825718310767
"CC022xCC024","X8046x8004","71","D29","SARS","S",NA,NA,NA,4.50634892210273,NA,NA,6.48168499046172
"CC022xCC024","X8046x8004","93","D15","SARS","N",NA,NA,NA,0.628367600209087,NA,NA,1.71820854124883
"CC022xCC024","X8046x8004","93","D15","SARS","S",NA,NA,NA,3.44081293778673,NA,NA,5.21689423156541
"CC022xCC024","X8046x8004","94","D15","SARS","N",NA,NA,NA,0.513037748614552,NA,NA,1.32971898646523
"CC022xCC024","X8046x8004","94","D15","SARS","S",NA,NA,NA,3.24025429873939,NA,NA,5.028815822155
"CC022xCC024","X8046x8004","95","D15","SARS","N",NA,NA,NA,0.269930467708375,NA,NA,1.18503284812076
"CC022xCC024","X8046x8004","95","D15","SARS","S",NA,NA,NA,2.83530960539057,NA,NA,4.62462301901821
"CC022xCC044","X8046x4410","106","D15","SARS","N",NA,NA,NA,1.43717633735689,NA,NA,2.41545975941903
"CC022xCC044","X8046x4410","106","D15","SARS","S",NA,NA,NA,5.23153150403709,NA,NA,5.29260991344749
"CC022xCC044","X8046x4410","39","D29","SARS","N",NA,NA,NA,0.665060179331941,NA,NA,2.4560970318907
"CC022xCC044","X8046x4410","39","D29","SARS","S",NA,NA,NA,7.07000196049947,NA,NA,7.17959014308443
"CC022xCC044","X8046x4410","40","D29","SARS","N",NA,NA,NA,1.09778473833279,NA,NA,2.75867210890494
"CC022xCC044","X8046x4410","40","D29","SARS","S",NA,NA,NA,5.40604127721164,NA,NA,5.69881248975884
"CC022xCC044","X8046x4410","44","D29","SARS","N",NA,NA,NA,0.614818510322358,NA,NA,2.23227028867839
"CC022xCC044","X8046x4410","44","D29","SARS","S",NA,NA,NA,4.82667854968333,NA,NA,5.63154127721166
"CC022xCC044","X8046x4410","92","DRECHAL","SARS","N",NA,NA,NA,1.6062642959279,NA,NA,2.66603172805104
"CC022xCC044","X8046x4410","92","DRECHAL","SARS","S",NA,NA,NA,5.12642688348525,NA,NA,5.73081248975883
"CC022xCC044","X8046x4410","93","DRECHAL","SARS","N",NA,NA,NA,0.615259647261073,NA,NA,1.22426807635196
"CC022xCC044","X8046x4410","93","DRECHAL","SARS","S",NA,NA,NA,4.49694976223053,NA,NA,5.00597264097581
"CC022xCC044","X8046x4410","96","DRECHAL","SARS","N",NA,NA,NA,2.26301573811203,NA,NA,3.8359306639093
"CC022xCC044","X8046x4410","96","DRECHAL","SARS","S",NA,NA,NA,4.95071120160316,NA,NA,5.73023074795228
"CC022xCC044","X8046x4410","99","D15","SARS","N",NA,NA,NA,1.59797020463542,NA,NA,2.85534536569263
"CC022xCC044","X8046x4410","99","D15","SARS","S",NA,NA,NA,5.41683870090029,NA,NA,5.49600862529181
"CC024xCC052","X8004x8052","110","D15","SARS","N",NA,NA,NA,1.39578140593663,NA,NA,2.49356306370021
"CC024xCC052","X8004x8052","110","D15","SARS","S",NA,NA,NA,4.35814057705483,NA,NA,5.14779451150735
"CC024xCC052","X8004x8052","111","D15","SARS","N",NA,NA,NA,2.24385315055469,NA,NA,2.96572299090324
"CC024xCC052","X8004x8052","111","D15","SARS","S",NA,NA,NA,3.98899375542254,NA,NA,5.00353262410682
"CC024xCC052","X8004x8052","112","DRECHAL","SARS","N",NA,NA,NA,1.89098375823404,NA,NA,2.88815435466739
"CC024xCC052","X8004x8052","112","DRECHAL","SARS","S",NA,NA,NA,4.61951974255003,NA,NA,5.51745443871036
"CC024xCC052","X8004x8052","113","DRECHAL","SARS","N",NA,NA,NA,2.52153284812077,NA,NA,3.48247754146959
"CC024xCC052","X8004x8052","113","DRECHAL","SARS","S",NA,NA,NA,5.09108527040366,NA,NA,6.12993800074347
"CC024xCC052","X8004x8052","119","D15","SARS","N",NA,NA,NA,1.71857216483294,NA,NA,2.8116379167005
"CC024xCC052","X8004x8052","119","D15","SARS","S",NA,NA,NA,3.44605239446987,NA,NA,4.53899997218698
"CC024xCC052","X8004x8052","120","DRECHAL","SARS","N",NA,NA,NA,1.72672276688929,NA,NA,2.62614458149283
"CC024xCC052","X8004x8052","120","DRECHAL","SARS","S",NA,NA,NA,4.31763458430433,NA,NA,5.30673853281434
"CC024xCC052","X8004x8052","35","D29","SARS","N",NA,NA,NA,1.74152019057793,NA,NA,2.9863667041533
"CC024xCC052","X8004x8052","35","D29","SARS","S",NA,NA,NA,3.94867966975305,NA,NA,5.07950663697931
"CC024xCC052","X8004x8052","40","D29","SARS","N",NA,NA,NA,1.46942201080447,NA,NA,2.79695821913443
"CC024xCC052","X8004x8052","40","D29","SARS","S",NA,NA,NA,3.71986625612541,NA,NA,4.74996398787097
"CC024xCC052","X8004x8052","41","D29","SARS","N",NA,NA,NA,2.60894466553581,NA,NA,3.37998420626193
"CC024xCC052","X8004x8052","41","D29","SARS","S",NA,NA,NA,5.00460148435661,NA,NA,5.91720921329067
"CC025xCC028","X8008x8016","114","D29","SARS","N",NA,NA,NA,1.1643826940923,NA,NA,2.0224766454138
"CC025xCC028","X8008x8016","114","D29","SARS","S",NA,NA,NA,8.95237798979945,NA,NA,9.78080845750781
"CC025xCC028","X8008x8016","115","D29","SARS","N",NA,NA,NA,3.3715150660702,NA,NA,4.03871831442339
"CC025xCC028","X8008x8016","115","D29","SARS","S",NA,NA,NA,9.40266009559092,NA,NA,10.0697080654079
"CC026xCC034","X8026x5080","68","DRECHAL","SARS","N",NA,NA,NA,1.62023164400806,NA,NA,3.57211013746143
"CC026xCC034","X8026x5080","68","DRECHAL","SARS","S",NA,NA,NA,5.04736580809752,NA,NA,6.99863923297115
"CC026xCC034","X8026x5080","69","DRECHAL","SARS","N",NA,NA,NA,1.99781982659301,NA,NA,3.65354483362176
"CC026xCC034","X8026x5080","69","DRECHAL","SARS","S",NA,NA,NA,5.2425555028521,NA,NA,7.17876606022645
"CC026xCC034","X8026x5080","70","DRECHAL","SARS","N",NA,NA,NA,0.0470848501887865,NA,NA,0.542911145373208
"CC026xCC034","X8026x5080","70","DRECHAL","SARS","S",NA,NA,NA,1.06408549441761,NA,NA,3.32029294340973
"CC026xCC034","X8026x5080","76","D15","SARS","N",NA,NA,NA,0.870513749799541,NA,NA,3.17783248413585
"CC026xCC034","X8026x5080","76","D15","SARS","S",NA,NA,NA,3.64416278375827,NA,NA,5.00924718591918
"CC026xCC034","X8026x5080","88","D15","SARS","N",NA,NA,NA,0.365443349265154,NA,NA,1.29769966413006
"CC026xCC034","X8026x5080","88","D15","SARS","S",NA,NA,NA,2.88748997499848,NA,NA,4.72691711031068
"CC026xCC034","X8026x5080","89","D15","SARS","N",NA,NA,NA,0.342172136717957,NA,NA,1.57131050144635
"CC026xCC034","X8026x5080","89","D15","SARS","S",NA,NA,NA,2.93005861123432,NA,NA,4.64829294340973
"CC027xCC036","X8027x477","116","D15","SARS","N",NA,NA,NA,1.56880361264007,NA,NA,2.27763301620671
"CC027xCC036","X8027x477","116","D15","SARS","S",NA,NA,NA,3.25176695628223,NA,NA,4.87172430717388
"CC027xCC036","X8027x477","117","DRECHAL","SARS","N",NA,NA,NA,0.799030411780378,NA,NA,1.41146043146086
"CC027xCC036","X8027x477","117","DRECHAL","SARS","S",NA,NA,NA,5.50832892772573,NA,NA,6.51683203610798
"CC027xCC036","X8027x477","123","D15","SARS","N",NA,NA,NA,1.01733738462963,NA,NA,1.33234004498396
"CC027xCC036","X8027x477","123","D15","SARS","S",NA,NA,NA,4.62179294340973,NA,NA,5.41728961101357
"CC027xCC036","X8027x477","133","D15","SARS","N",NA,NA,NA,0.643161691501564,NA,NA,0.981291403125127
"CC027xCC036","X8027x477","133","D15","SARS","S",NA,NA,NA,3.45658392631998,NA,NA,4.52179294340973
"CC027xCC036","X8027x477","134","DRECHAL","SARS","N",NA,NA,NA,1.35100663697931,NA,NA,2.39269832004638
"CC027xCC036","X8027x477","134","DRECHAL","SARS","S",NA,NA,NA,5.81261657823982,NA,NA,6.51801173367403
"CC027xCC036","X8027x477","135","DRECHAL","SARS","N",NA,NA,NA,1.39134648576235,NA,NA,2.29671142561711
"CC027xCC036","X8027x477","135","DRECHAL","SARS","S",NA,NA,NA,4.67839112318318,NA,NA,5.96095620300891
"CC027xCC036","X8027x477","87","D29","SARS","N",NA,NA,NA,1.23267345298861,NA,NA,1.24358815477193
"CC027xCC036","X8027x477","87","D29","SARS","S",NA,NA,NA,5.00659036709838,NA,NA,6.27992355108907
"CC027xCC036","X8027x477","94","D29","SARS","N",NA,NA,NA,0.659432904048759,NA,NA,0.727654802695283
"CC027xCC036","X8027x477","94","D29","SARS","S",NA,NA,NA,4.25714923015965,NA,NA,5.02843998905597
"CC027xCC036","X8027x477","95","D29","SARS","N",NA,NA,NA,0.211067964194004,NA,NA,0.568468888364764
"CC027xCC036","X8027x477","95","D29","SARS","S",NA,NA,NA,4.29478650263134,NA,NA,5.53980271658429
"CC027xCC045","X8027x8045","125","D10","SARS","N",NA,NA,NA,0.591759647261074,NA,NA,2.55342399911697
"CC027xCC045","X8027x8045","125","D10","SARS","S",NA,NA,NA,2.19647975379604,NA,NA,3.98289423156541
"CC027xCC045","X8027x8045","127","D10","SARS","N",NA,NA,NA,0.478318734336304,NA,NA,1.97086292372925
"CC027xCC045","X8027x8045","127","D10","SARS","S",NA,NA,NA,3.20614634579138,NA,NA,5.08031248975884
"CC027xCC045","X8027x8045","135","D10","SARS","N",NA,NA,NA,0.303590394911392,NA,NA,1.13820966131856
"CC027xCC045","X8027x8045","135","D10","SARS","S",NA,NA,NA,2.42476073951778,NA,NA,4.39594976223052
"CC027xCC045","X8027x8045","153","D29","SARS","N",NA,NA,NA,1.36182405504497,NA,NA,2.73096953259358
"CC027xCC045","X8027x8045","153","D29","SARS","S",NA,NA,NA,5.331243853523,NA,NA,7.30112590338648
"CC027xCC045","X8027x8045","154","D29","SARS","N",NA,NA,NA,0.202221674632577,NA,NA,0.0739473537031583
"CC027xCC045","X8027x8045","154","D29","SARS","S",NA,NA,NA,0.0801792495381836,NA,NA,0.773211453430129
"CC027xCC045","X8027x8045","155","D29","SARS","N",NA,NA,NA,0.545959563218097,NA,NA,2.4378522544989
"CC027xCC045","X8027x8045","155","D29","SARS","S",NA,NA,NA,4.9158582472494,NA,NA,6.63759347548059
"CC027xCC045","X8027x8045","58","D15","SARS","N",NA,NA,NA,0.545867600209086,NA,NA,2.13480005622995
"CC027xCC045","X8027x8045","58","D15","SARS","S",NA,NA,NA,3.86920809322094,NA,NA,6.4413122657449
"CC027xCC045","X8027x8045","59","D15","SARS","N",NA,NA,NA,0.328711229416183,NA,NA,2.1784770934417
"CC027xCC045","X8027x8045","59","D15","SARS","S",NA,NA,NA,3.47074407753695,NA,NA,5.91831893053724
"CC027xCC045","X8027x8045","60","D15","SARS","N",NA,NA,NA,0.611256538878852,NA,NA,2.79453550847509
"CC027xCC045","X8027x8045","60","D15","SARS","S",NA,NA,NA,3.62298597056047,NA,NA,6.08890711312218
"CC027xCC045","X8027x8045","61","D15","SARS","N",NA,NA,NA,0.56667146467612,NA,NA,2.82127384508851
"CC027xCC045","X8027x8045","61","D15","SARS","S",NA,NA,NA,2.86957104476321,NA,NA,5.51898552253258
"CC027xCC045","X8027x8045","74","DRECHAL","SARS","N",NA,NA,NA,1.16765102227122,NA,NA,2.97369187926799
"CC027xCC045","X8027x8045","74","DRECHAL","SARS","S",NA,NA,NA,4.27775051831533,NA,NA,6.12889089916924
"CC027xCC045","X8027x8045","75","DRECHAL","SARS","N",NA,NA,NA,0.0501075049201207,NA,NA,0.0157350042172466
"CC027xCC045","X8027x8045","75","DRECHAL","SARS","S",NA,NA,NA,0.0428622795004265,NA,NA,0.350626379227397
"CC027xCC045","X8027x8045","78","DRECHAL","SARS","N",NA,NA,NA,0.0627381125994685,NA,NA,0.0180943993493971
"CC027xCC045","X8027x8045","78","DRECHAL","SARS","S",NA,NA,NA,0.0668949314202632,NA,NA,0.347633044019732
"CC027xCC045","X8027x8045","79","DRECHAL","SARS","N",NA,NA,NA,0.838109045204719,NA,NA,2.70485536288112
