"RIX","alias","ID","day","isotype","virus","antigen","halfmax","last_positive"
"CC068xCC043","X16768x8021","140","D29","IgG1","SARS","S",NA,10000
"CC068xCC043","X16768x8021","140","D29","IgG2ac","SARS","N",10000,1e+06
"CC068xCC043","X16768x8021","140","D29","IgG2ac","SARS","S",1e+05,3e+06
"CC068xCC043","X16768x8021","140","D29","IgG2b","SARS","N",100,3000
"CC068xCC043","X16768x8021","140","D29","IgG2b","SARS","S",3000,30000
"CC068xCC043","X16768x8021","140","D29","IgG3","SARS","N",NA,NA
"CC068xCC043","X16768x8021","140","D29","IgG3","SARS","S",NA,300
"CC068xCC043","X16768x8021","140","D29","IgM","SARS","N",NA,100
"CC068xCC043","X16768x8021","140","D29","IgM","SARS","S",100,1000
"CC068xCC043","X16768x8021","140","D29","TotalG","SARS","N",10000,1e+05
"CC068xCC043","X16768x8021","140","D29","TotalG","SARS","S",1e+05,3e+06
"CC068xCC043","X16768x8021","141","D29","IgG1","SARS","N",3000,30000
"CC068xCC043","X16768x8021","141","D29","IgG1","SARS","S",3000,30000
"CC068xCC043","X16768x8021","141","D29","IgG2ac","SARS","N",3000,30000
"CC068xCC043","X16768x8021","141","D29","IgG2ac","SARS","S",30000,1e+06
"CC068xCC043","X16768x8021","141","D29","IgG2b","SARS","N",300,3000
"CC068xCC043","X16768x8021","141","D29","IgG2b","SARS","S",1000,30000
"CC068xCC043","X16768x8021","141","D29","IgG3","SARS","N",NA,300
"CC068xCC043","X16768x8021","141","D29","IgG3","SARS","S",NA,1000
"CC068xCC043","X16768x8021","141","D29","IgM","SARS","N",NA,300
"CC068xCC043","X16768x8021","141","D29","IgM","SARS","S",100,1000
"CC068xCC043","X16768x8021","141","D29","TotalG","SARS","N",10000,1e+05
"CC068xCC043","X16768x8021","141","D29","TotalG","SARS","S",30000,1e+06
"CC068xCC043","X16768x8021","151","D29","IgG1","SARS","N",NA,300
"CC068xCC043","X16768x8021","151","D29","IgG1","SARS","S",NA,300
"CC068xCC043","X16768x8021","151","D29","IgG2ac","SARS","N",NA,1000
"CC068xCC043","X16768x8021","151","D29","IgG2ac","SARS","S",30000,3e+05
"CC068xCC043","X16768x8021","151","D29","IgG2b","SARS","N",NA,100
"CC068xCC043","X16768x8021","151","D29","IgG2b","SARS","S",300,3000
"CC068xCC043","X16768x8021","151","D29","IgG3","SARS","N",NA,NA
"CC068xCC043","X16768x8021","151","D29","IgG3","SARS","S",NA,NA
"CC068xCC043","X16768x8021","151","D29","IgM","SARS","N",NA,100
"CC068xCC043","X16768x8021","151","D29","IgM","SARS","S",NA,300
"CC068xCC043","X16768x8021","151","D29","TotalG","SARS","N",NA,3000
"CC068xCC043","X16768x8021","151","D29","TotalG","SARS","S",30000,3e+05
"CC068xCC043","X16768x8021","39","D15","IgG1","SARS","N",3000,30000
"CC068xCC043","X16768x8021","39","D15","IgG1","SARS","S",100,3000
"CC068xCC043","X16768x8021","39","D15","IgG2ac","SARS","N",3000,30000
"CC068xCC043","X16768x8021","39","D15","IgG2ac","SARS","S",10000,3e+06
"CC068xCC043","X16768x8021","39","D15","IgG2b","SARS","N",300,10000
"CC068xCC043","X16768x8021","39","D15","IgG2b","SARS","S",300,10000
"CC068xCC043","X16768x8021","39","D15","IgG3","SARS","N",NA,100
"CC068xCC043","X16768x8021","39","D15","IgG3","SARS","S",NA,300
"CC068xCC043","X16768x8021","39","D15","IgM","SARS","N",NA,300
"CC068xCC043","X16768x8021","39","D15","IgM","SARS","S",NA,3000
"CC068xCC043","X16768x8021","39","D15","TotalG","SARS","N",3000,1e+05
"CC068xCC043","X16768x8021","39","D15","TotalG","SARS","S",10000,1e+05
"CC068xCC043","X16768x8021","40","D15","IgG1","SARS","N",3000,30000
"CC068xCC043","X16768x8021","40","D15","IgG1","SARS","S",NA,1000
"CC068xCC043","X16768x8021","40","D15","IgG2ac","SARS","N",3000,30000
"CC068xCC043","X16768x8021","40","D15","IgG2ac","SARS","S",30000,3e+05
"CC068xCC043","X16768x8021","40","D15","IgG2b","SARS","N",300,10000
"CC068xCC043","X16768x8021","40","D15","IgG2b","SARS","S",1000,30000
"CC068xCC043","X16768x8021","40","D15","IgG3","SARS","N",NA,300
"CC068xCC043","X16768x8021","40","D15","IgG3","SARS","S",NA,300
"CC068xCC043","X16768x8021","40","D15","IgM","SARS","N",NA,1000
"CC068xCC043","X16768x8021","40","D15","IgM","SARS","S",100,3000
"CC068xCC043","X16768x8021","40","D15","TotalG","SARS","N",10000,1e+05
"CC068xCC043","X16768x8021","40","D15","TotalG","SARS","S",3000,3e+05
"CC068xCC043","X16768x8021","41","D15","IgG1","SARS","N",3000,30000
"CC068xCC043","X16768x8021","41","D15","IgG1","SARS","S",NA,3000
"CC068xCC043","X16768x8021","41","D15","IgG2ac","SARS","N",3000,30000
"CC068xCC043","X16768x8021","41","D15","IgG2ac","SARS","S",30000,3e+05
"CC068xCC043","X16768x8021","41","D15","IgG2b","SARS","N",300,10000
"CC068xCC043","X16768x8021","41","D15","IgG2b","SARS","S",3000,30000
"CC068xCC043","X16768x8021","41","D15","IgG3","SARS","N",NA,300
"CC068xCC043","X16768x8021","41","D15","IgG3","SARS","S",NA,1000
"CC068xCC043","X16768x8021","41","D15","IgM","SARS","N",100,1000
"CC068xCC043","X16768x8021","41","D15","IgM","SARS","S",NA,3000
"CC068xCC043","X16768x8021","41","D15","TotalG","SARS","N",3000,30000
"CC068xCC043","X16768x8021","41","D15","TotalG","SARS","S",30000,3e+05
"CC068xCC043","X16768x8021","56","D7","IgG1","SARS","N",NA,1000
"CC068xCC043","X16768x8021","56","D7","IgG1","SARS","S",NA,NA
"CC068xCC043","X16768x8021","56","D7","IgG2ac","SARS","N",NA,100
"CC068xCC043","X16768x8021","56","D7","IgG2ac","SARS","S",NA,1000
"CC068xCC043","X16768x8021","56","D7","IgG2b","SARS","N",NA,NA
"CC068xCC043","X16768x8021","56","D7","IgG2b","SARS","S",NA,100
"CC068xCC043","X16768x8021","56","D7","IgG3","SARS","N",NA,NA
"CC068xCC043","X16768x8021","56","D7","IgG3","SARS","S",NA,100
"CC068xCC043","X16768x8021","56","D7","IgM","SARS","N",NA,300
"CC068xCC043","X16768x8021","56","D7","IgM","SARS","S",100,3000
"CC068xCC043","X16768x8021","56","D7","TotalG","SARS","N",NA,300
"CC068xCC043","X16768x8021","56","D7","TotalG","SARS","S",300,3000
"CC068xCC043","X16768x8021","57","D7","IgG1","SARS","N",NA,100
"CC068xCC043","X16768x8021","57","D7","IgG1","SARS","S",NA,NA
"CC068xCC043","X16768x8021","57","D7","IgG2ac","SARS","N",NA,NA
"CC068xCC043","X16768x8021","57","D7","IgG2ac","SARS","S",100,1000
"CC068xCC043","X16768x8021","57","D7","IgG2b","SARS","N",NA,NA
"CC068xCC043","X16768x8021","57","D7","IgG2b","SARS","S",NA,100
"CC068xCC043","X16768x8021","57","D7","IgG3","SARS","N",NA,NA
"CC068xCC043","X16768x8021","57","D7","IgG3","SARS","S",NA,NA
"CC068xCC043","X16768x8021","57","D7","IgM","SARS","N",NA,100
"CC068xCC043","X16768x8021","57","D7","IgM","SARS","S",100,3000
"CC068xCC043","X16768x8021","57","D7","TotalG","SARS","N",NA,NA
"CC068xCC043","X16768x8021","57","D7","TotalG","SARS","S",100,3000
"CC068xCC043","X16768x8021","61","D7","IgG1","SARS","N",NA,300
"CC068xCC043","X16768x8021","61","D7","IgG1","SARS","S",NA,NA
"CC068xCC043","X16768x8021","61","D7","IgG2ac","SARS","N",NA,100
"CC068xCC043","X16768x8021","61","D7","IgG2ac","SARS","S",100,1000
"CC068xCC043","X16768x8021","61","D7","IgG2b","SARS","N",NA,NA
"CC068xCC043","X16768x8021","61","D7","IgG2b","SARS","S",NA,300
"CC068xCC043","X16768x8021","61","D7","IgG3","SARS","N",NA,NA
"CC068xCC043","X16768x8021","61","D7","IgG3","SARS","S",NA,NA
"CC068xCC043","X16768x8021","61","D7","IgM","SARS","N",NA,300
"CC068xCC043","X16768x8021","61","D7","IgM","SARS","S",100,1000
"CC068xCC043","X16768x8021","61","D7","TotalG","SARS","N",NA,300
"CC068xCC043","X16768x8021","61","D7","TotalG","SARS","S",100,3000
"CC070xCC003","X16034x13067","103","D15","IgG1","SARS","N",NA,100
"CC070xCC003","X16034x13067","103","D15","IgG1","SARS","S",NA,1000
"CC070xCC003","X16034x13067","103","D15","IgG2ac","SARS","N",NA,NA
"CC070xCC003","X16034x13067","103","D15","IgG2ac","SARS","S",1000,30000
"CC070xCC003","X16034x13067","103","D15","IgG2b","SARS","N",NA,300
"CC070xCC003","X16034x13067","103","D15","IgG2b","SARS","S",NA,3000
"CC070xCC003","X16034x13067","103","D15","IgG3","SARS","N",NA,NA
"CC070xCC003","X16034x13067","103","D15","IgG3","SARS","S",NA,1000
"CC070xCC003","X16034x13067","103","D15","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","103","D15","IgM","SARS","S",NA,NA
"CC070xCC003","X16034x13067","103","D15","TotalG","SARS","N",NA,1000
"CC070xCC003","X16034x13067","103","D15","TotalG","SARS","S",10000,1e+05
"CC070xCC003","X16034x13067","104","DRECHAL","IgG1","SARS","N",NA,1000
"CC070xCC003","X16034x13067","104","DRECHAL","IgG1","SARS","S",NA,300
"CC070xCC003","X16034x13067","104","DRECHAL","IgG2ac","SARS","N",NA,3000
"CC070xCC003","X16034x13067","104","DRECHAL","IgG2ac","SARS","S",1000,1e+05
"CC070xCC003","X16034x13067","104","DRECHAL","IgG2b","SARS","N",100,3000
"CC070xCC003","X16034x13067","104","DRECHAL","IgG2b","SARS","S",NA,30000
"CC070xCC003","X16034x13067","104","DRECHAL","IgG3","SARS","N",NA,NA
"CC070xCC003","X16034x13067","104","DRECHAL","IgG3","SARS","S",NA,1000
"CC070xCC003","X16034x13067","104","DRECHAL","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","104","DRECHAL","IgM","SARS","S",NA,NA
"CC070xCC003","X16034x13067","104","DRECHAL","TotalG","SARS","N",NA,30000
"CC070xCC003","X16034x13067","104","DRECHAL","TotalG","SARS","S",30000,1e+06
"CC070xCC003","X16034x13067","105","DRECHAL","IgG1","SARS","N",NA,1000
"CC070xCC003","X16034x13067","105","DRECHAL","IgG1","SARS","S",NA,3000
"CC070xCC003","X16034x13067","105","DRECHAL","IgG2ac","SARS","N",NA,10000
"CC070xCC003","X16034x13067","105","DRECHAL","IgG2ac","SARS","S",3000,1e+05
"CC070xCC003","X16034x13067","105","DRECHAL","IgG2b","SARS","N",100,10000
"CC070xCC003","X16034x13067","105","DRECHAL","IgG2b","SARS","S",NA,30000
"CC070xCC003","X16034x13067","105","DRECHAL","IgG3","SARS","N",NA,NA
"CC070xCC003","X16034x13067","105","DRECHAL","IgG3","SARS","S",NA,3000
"CC070xCC003","X16034x13067","105","DRECHAL","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","105","DRECHAL","IgM","SARS","S",NA,NA
"CC070xCC003","X16034x13067","105","DRECHAL","TotalG","SARS","N",NA,1e+05
"CC070xCC003","X16034x13067","105","DRECHAL","TotalG","SARS","S",NA,1e+06
"CC070xCC003","X16034x13067","27","D7","IgG1","SARS","N",NA,NA
"CC070xCC003","X16034x13067","27","D7","IgG1","SARS","S",NA,NA
"CC070xCC003","X16034x13067","27","D7","IgG2ac","SARS","N",NA,NA
"CC070xCC003","X16034x13067","27","D7","IgG2ac","SARS","S",NA,300
"CC070xCC003","X16034x13067","27","D7","IgG2b","SARS","N",NA,NA
"CC070xCC003","X16034x13067","27","D7","IgG2b","SARS","S",NA,NA
"CC070xCC003","X16034x13067","27","D7","IgG3","SARS","N",NA,NA
"CC070xCC003","X16034x13067","27","D7","IgG3","SARS","S",NA,NA
"CC070xCC003","X16034x13067","27","D7","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","27","D7","IgM","SARS","S",NA,300
"CC070xCC003","X16034x13067","27","D7","TotalG","SARS","N",NA,100
"CC070xCC003","X16034x13067","27","D7","TotalG","SARS","S",NA,1000
"CC070xCC003","X16034x13067","28","D7","IgG1","SARS","N",NA,NA
"CC070xCC003","X16034x13067","28","D7","IgG1","SARS","S",NA,NA
"CC070xCC003","X16034x13067","28","D7","IgG2ac","SARS","N",NA,NA
"CC070xCC003","X16034x13067","28","D7","IgG2ac","SARS","S",NA,100
"CC070xCC003","X16034x13067","28","D7","IgG2b","SARS","N",NA,NA
"CC070xCC003","X16034x13067","28","D7","IgG2b","SARS","S",NA,NA
"CC070xCC003","X16034x13067","28","D7","IgG3","SARS","N",NA,NA
"CC070xCC003","X16034x13067","28","D7","IgG3","SARS","S",NA,NA
"CC070xCC003","X16034x13067","28","D7","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","28","D7","IgM","SARS","S",NA,300
"CC070xCC003","X16034x13067","28","D7","TotalG","SARS","N",NA,100
"CC070xCC003","X16034x13067","28","D7","TotalG","SARS","S",NA,1000
"CC070xCC003","X16034x13067","29","D7","IgG1","SARS","N",NA,NA
"CC070xCC003","X16034x13067","29","D7","IgG1","SARS","S",NA,NA
"CC070xCC003","X16034x13067","29","D7","IgG2ac","SARS","N",NA,NA
"CC070xCC003","X16034x13067","29","D7","IgG2ac","SARS","S",NA,NA
"CC070xCC003","X16034x13067","29","D7","IgG2b","SARS","N",NA,NA
"CC070xCC003","X16034x13067","29","D7","IgG2b","SARS","S",NA,NA
"CC070xCC003","X16034x13067","29","D7","IgG3","SARS","N",NA,NA
"CC070xCC003","X16034x13067","29","D7","IgG3","SARS","S",NA,NA
"CC070xCC003","X16034x13067","29","D7","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","29","D7","IgM","SARS","S",NA,300
"CC070xCC003","X16034x13067","29","D7","TotalG","SARS","N",NA,NA
"CC070xCC003","X16034x13067","29","D7","TotalG","SARS","S",NA,300
"CC070xCC003","X16034x13067","49","D29","IgG1","SARS","N",NA,300
"CC070xCC003","X16034x13067","49","D29","IgG1","SARS","S",300,10000
"CC070xCC003","X16034x13067","49","D29","IgG2ac","SARS","N",NA,NA
"CC070xCC003","X16034x13067","49","D29","IgG2ac","SARS","S",1000,1e+05
"CC070xCC003","X16034x13067","49","D29","IgG2b","SARS","N",NA,1000
"CC070xCC003","X16034x13067","49","D29","IgG2b","SARS","S",300,10000
"CC070xCC003","X16034x13067","49","D29","IgG3","SARS","N",NA,100
"CC070xCC003","X16034x13067","49","D29","IgG3","SARS","S",NA,1000
"CC070xCC003","X16034x13067","49","D29","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","49","D29","IgM","SARS","S",NA,NA
"CC070xCC003","X16034x13067","49","D29","TotalG","SARS","N",NA,10000
"CC070xCC003","X16034x13067","49","D29","TotalG","SARS","S",10000,3e+05
"CC070xCC003","X16034x13067","50","D29","IgG1","SARS","N",NA,1000
"CC070xCC003","X16034x13067","50","D29","IgG1","SARS","S",NA,1000
"CC070xCC003","X16034x13067","50","D29","IgG2ac","SARS","N",NA,NA
"CC070xCC003","X16034x13067","50","D29","IgG2ac","SARS","S",1000,30000
"CC070xCC003","X16034x13067","50","D29","IgG2b","SARS","N",NA,300
"CC070xCC003","X16034x13067","50","D29","IgG2b","SARS","S",300,30000
"CC070xCC003","X16034x13067","50","D29","IgG3","SARS","N",NA,NA
"CC070xCC003","X16034x13067","50","D29","IgG3","SARS","S",NA,1000
"CC070xCC003","X16034x13067","50","D29","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","50","D29","IgM","SARS","S",NA,NA
"CC070xCC003","X16034x13067","50","D29","TotalG","SARS","N",NA,3000
"CC070xCC003","X16034x13067","50","D29","TotalG","SARS","S",10000,3e+05
"CC070xCC003","X16034x13067","53","D29","IgG1","SARS","N",NA,300
"CC070xCC003","X16034x13067","53","D29","IgG1","SARS","S",NA,1000
"CC070xCC003","X16034x13067","53","D29","IgG2ac","SARS","N",NA,NA
"CC070xCC003","X16034x13067","53","D29","IgG2ac","SARS","S",3000,1e+05
"CC070xCC003","X16034x13067","53","D29","IgG2b","SARS","N",NA,1000
"CC070xCC003","X16034x13067","53","D29","IgG2b","SARS","S",300,30000
"CC070xCC003","X16034x13067","53","D29","IgG3","SARS","N",NA,NA
"CC070xCC003","X16034x13067","53","D29","IgG3","SARS","S",NA,1000
"CC070xCC003","X16034x13067","53","D29","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","53","D29","IgM","SARS","S",NA,NA
"CC070xCC003","X16034x13067","53","D29","TotalG","SARS","N",NA,3000
"CC070xCC003","X16034x13067","53","D29","TotalG","SARS","S",1000,1e+06
"CC070xCC003","X16034x13067","96","D15","IgG1","SARS","N",NA,NA
"CC070xCC003","X16034x13067","96","D15","IgG1","SARS","S",NA,100
"CC070xCC003","X16034x13067","96","D15","IgG2ac","SARS","N",NA,3000
"CC070xCC003","X16034x13067","96","D15","IgG2ac","SARS","S",NA,30000
"CC070xCC003","X16034x13067","96","D15","IgG2b","SARS","N",NA,1000
"CC070xCC003","X16034x13067","96","D15","IgG2b","SARS","S",NA,3000
"CC070xCC003","X16034x13067","96","D15","IgG3","SARS","N",NA,300
"CC070xCC003","X16034x13067","96","D15","IgG3","SARS","S",NA,1000
"CC070xCC003","X16034x13067","96","D15","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","96","D15","IgM","SARS","S",NA,NA
"CC070xCC003","X16034x13067","96","D15","TotalG","SARS","N",NA,10000
"CC070xCC003","X16034x13067","96","D15","TotalG","SARS","S",NA,1e+05
"CC070xCC003","X16034x13067","97","D15","IgG1","SARS","N",NA,1000
"CC070xCC003","X16034x13067","97","D15","IgG1","SARS","S",NA,1000
"CC070xCC003","X16034x13067","97","D15","IgG2ac","SARS","N",NA,NA
"CC070xCC003","X16034x13067","97","D15","IgG2ac","SARS","S",1000,30000
"CC070xCC003","X16034x13067","97","D15","IgG2b","SARS","N",NA,1000
"CC070xCC003","X16034x13067","97","D15","IgG2b","SARS","S",NA,10000
"CC070xCC003","X16034x13067","97","D15","IgG3","SARS","N",NA,300
"CC070xCC003","X16034x13067","97","D15","IgG3","SARS","S",NA,1000
"CC070xCC003","X16034x13067","97","D15","IgM","SARS","N",NA,100
"CC070xCC003","X16034x13067","97","D15","IgM","SARS","S",NA,NA
"CC070xCC003","X16034x13067","97","D15","TotalG","SARS","N",NA,3000
"CC070xCC003","X16034x13067","97","D15","TotalG","SARS","S",30000,1e+06
"CC070xCC003","X16034x13067","98","DRECHAL","IgG1","SARS","N",NA,3000
"CC070xCC003","X16034x13067","98","DRECHAL","IgG1","SARS","S",NA,10000
"CC070xCC003","X16034x13067","98","DRECHAL","IgG2ac","SARS","N",NA,10000
"CC070xCC003","X16034x13067","98","DRECHAL","IgG2ac","SARS","S",1000,1e+05
"CC070xCC003","X16034x13067","98","DRECHAL","IgG2b","SARS","N",1000,30000
"CC070xCC003","X16034x13067","98","DRECHAL","IgG2b","SARS","S",NA,10000
"CC070xCC003","X16034x13067","98","DRECHAL","IgG3","SARS","N",NA,300
"CC070xCC003","X16034x13067","98","DRECHAL","IgG3","SARS","S",NA,1000
"CC070xCC003","X16034x13067","98","DRECHAL","IgM","SARS","N",NA,NA
"CC070xCC003","X16034x13067","98","DRECHAL","IgM","SARS","S",NA,NA
"CC070xCC003","X16034x13067","98","DRECHAL","TotalG","SARS","N",10000,1e+05
"CC070xCC003","X16034x13067","98","DRECHAL","TotalG","SARS","S",10000,3e+05
"CC071xCC053","X16785x773","52","D7","IgG1","SARS","N",NA,NA
"CC071xCC053","X16785x773","52","D7","IgG1","SARS","S",NA,NA
"CC071xCC053","X16785x773","52","D7","IgG2ac","SARS","N",NA,NA
"CC071xCC053","X16785x773","52","D7","IgG2ac","SARS","S",300,3000
"CC071xCC053","X16785x773","52","D7","IgG2b","SARS","N",NA,NA
"CC071xCC053","X16785x773","52","D7","IgG2b","SARS","S",NA,300
"CC071xCC053","X16785x773","52","D7","IgG3","SARS","N",NA,NA
"CC071xCC053","X16785x773","52","D7","IgG3","SARS","S",NA,NA
"CC071xCC053","X16785x773","52","D7","IgM","SARS","N",NA,NA
"CC071xCC053","X16785x773","52","D7","IgM","SARS","S",300,3000
"CC071xCC053","X16785x773","52","D7","TotalG","SARS","N",NA,NA
"CC071xCC053","X16785x773","52","D7","TotalG","SARS","S",1000,10000
"CC071xCC053","X16785x773","53","D7","IgG1","SARS","N",NA,NA
"CC071xCC053","X16785x773","53","D7","IgG1","SARS","S",NA,NA
"CC071xCC053","X16785x773","53","D7","IgG2ac","SARS","N",NA,NA
"CC071xCC053","X16785x773","53","D7","IgG2ac","SARS","S",300,3000
"CC071xCC053","X16785x773","53","D7","IgG2b","SARS","N",NA,NA
"CC071xCC053","X16785x773","53","D7","IgG2b","SARS","S",NA,1000
"CC071xCC053","X16785x773","53","D7","IgG3","SARS","N",NA,NA
"CC071xCC053","X16785x773","53","D7","IgG3","SARS","S",NA,NA
"CC071xCC053","X16785x773","53","D7","IgM","SARS","N",NA,100
"CC071xCC053","X16785x773","53","D7","IgM","SARS","S",300,3000
"CC071xCC053","X16785x773","53","D7","TotalG","SARS","N",NA,NA
"CC071xCC053","X16785x773","53","D7","TotalG","SARS","S",1000,10000
"CC071xCC053","X16785x773","59","D7","IgG1","SARS","N",NA,NA
"CC071xCC053","X16785x773","59","D7","IgG1","SARS","S",NA,NA
"CC071xCC053","X16785x773","59","D7","IgG2ac","SARS","N",NA,NA
"CC071xCC053","X16785x773","59","D7","IgG2ac","SARS","S",100,3000
"CC071xCC053","X16785x773","59","D7","IgG2b","SARS","N",NA,NA
"CC071xCC053","X16785x773","59","D7","IgG2b","SARS","S",NA,300
"CC071xCC053","X16785x773","59","D7","IgG3","SARS","N",NA,NA
"CC071xCC053","X16785x773","59","D7","IgG3","SARS","S",NA,300
"CC071xCC053","X16785x773","59","D7","IgM","SARS","N",NA,NA
"CC071xCC053","X16785x773","59","D7","IgM","SARS","S",300,3000
"CC071xCC053","X16785x773","59","D7","TotalG","SARS","N",NA,100
"CC071xCC053","X16785x773","59","D7","TotalG","SARS","S",300,3000
"CC071xCC053","X16785x773","66","D15","IgG1","SARS","N",NA,NA
"CC071xCC053","X16785x773","66","D15","IgG1","SARS","S",3000,30000
"CC071xCC053","X16785x773","66","D15","IgG2ac","SARS","N",NA,3000
"CC071xCC053","X16785x773","66","D15","IgG2ac","SARS","S",3000,30000
"CC071xCC053","X16785x773","66","D15","IgG2b","SARS","N",NA,300
"CC071xCC053","X16785x773","66","D15","IgG2b","SARS","S",3000,30000
"CC071xCC053","X16785x773","66","D15","IgG3","SARS","N",NA,NA
"CC071xCC053","X16785x773","66","D15","IgG3","SARS","S",NA,3000
"CC071xCC053","X16785x773","66","D15","IgM","SARS","N",NA,NA
"CC071xCC053","X16785x773","66","D15","IgM","SARS","S",NA,1000
"CC071xCC053","X16785x773","66","D15","TotalG","SARS","N",3000,30000
"CC071xCC053","X16785x773","66","D15","TotalG","SARS","S",3000,30000
"CC071xCC053","X16785x773","69","D15","IgG1","SARS","N",NA,1000
"CC071xCC053","X16785x773","69","D15","IgG1","SARS","S",10000,1e+05
"CC071xCC053","X16785x773","69","D15","IgG2ac","SARS","N",NA,1000
"CC071xCC053","X16785x773","69","D15","IgG2ac","SARS","S",3000,30000
"CC071xCC053","X16785x773","69","D15","IgG2b","SARS","N",NA,1000
"CC071xCC053","X16785x773","69","D15","IgG2b","SARS","S",3000,30000
"CC071xCC053","X16785x773","69","D15","IgG3","SARS","N",NA,100
"CC071xCC053","X16785x773","69","D15","IgG3","SARS","S",1000,10000
"CC071xCC053","X16785x773","69","D15","IgM","SARS","N",NA,NA
"CC071xCC053","X16785x773","69","D15","IgM","SARS","S",NA,1000
"CC071xCC053","X16785x773","69","D15","TotalG","SARS","N",1000,10000
"CC071xCC053","X16785x773","69","D15","TotalG","SARS","S",10000,1e+05
"CC071xCC053","X16785x773","70","D29","IgG1","SARS","N",NA,1000
"CC071xCC053","X16785x773","70","D29","IgG1","SARS","S",10000,1e+05
"CC071xCC053","X16785x773","70","D29","IgG2ac","SARS","N",NA,10000
"CC071xCC053","X16785x773","70","D29","IgG2ac","SARS","S",3000,30000
"CC071xCC053","X16785x773","70","D29","IgG2b","SARS","N",NA,1000
"CC071xCC053","X16785x773","70","D29","IgG2b","SARS","S",10000,1e+05
"CC071xCC053","X16785x773","70","D29","IgG3","SARS","N",NA,300
"CC071xCC053","X16785x773","70","D29","IgG3","SARS","S",NA,3000
"CC071xCC053","X16785x773","70","D29","IgM","SARS","N",NA,NA
"CC071xCC053","X16785x773","70","D29","IgM","SARS","S",NA,100
"CC071xCC053","X16785x773","70","D29","TotalG","SARS","N",3000,30000
"CC071xCC053","X16785x773","70","D29","TotalG","SARS","S",3000,30000
"CC071xCC053","X16785x773","76","D29","IgG1","SARS","N",3000,30000
"CC071xCC053","X16785x773","76","D29","IgG1","SARS","S",30000,3e+05
"CC071xCC053","X16785x773","76","D29","IgG2ac","SARS","N",NA,3000
"CC071xCC053","X16785x773","76","D29","IgG2ac","SARS","S",10000,3e+05
"CC071xCC053","X16785x773","76","D29","IgG2b","SARS","N",NA,300
"CC071xCC053","X16785x773","76","D29","IgG2b","SARS","S",10000,3e+05
"CC071xCC053","X16785x773","76","D29","IgG3","SARS","N",NA,NA
"CC071xCC053","X16785x773","76","D29","IgG3","SARS","S",NA,3000
"CC071xCC053","X16785x773","76","D29","IgM","SARS","N",NA,NA
"CC071xCC053","X16785x773","76","D29","IgM","SARS","S",NA,NA
"CC071xCC053","X16785x773","76","D29","TotalG","SARS","N",3000,30000
"CC071xCC053","X16785x773","76","D29","TotalG","SARS","S",30000,3e+05
"CC071xCC053","X16785x773","77","D29","IgG1","SARS","N",NA,300
"CC071xCC053","X16785x773","77","D29","IgG1","SARS","S",30000,3e+05
"CC071xCC053","X16785x773","77","D29","IgG2ac","SARS","N",NA,10000
"CC071xCC053","X16785x773","77","D29","IgG2ac","SARS","S",30000,3e+05
"CC071xCC053","X16785x773","77","D29","IgG2b","SARS","N",NA,100
"CC071xCC053","X16785x773","77","D29","IgG2b","SARS","S",10000,1e+05
"CC071xCC053","X16785x773","77","D29","IgG3","SARS","N",NA,100
"CC071xCC053","X16785x773","77","D29","IgG3","SARS","S",300,10000
"CC071xCC053","X16785x773","77","D29","IgM","SARS","N",NA,NA
"CC071xCC053","X16785x773","77","D29","IgM","SARS","S",100,1000
"CC071xCC053","X16785x773","77","D29","TotalG","SARS","N",3000,30000
"CC071xCC053","X16785x773","77","D29","TotalG","SARS","S",1e+05,1e+06
"CC071xCC053","X16785x773","80","DRECHAL","IgG1","SARS","N",NA,NA
"CC071xCC053","X16785x773","80","DRECHAL","IgG1","SARS","S",10000,1e+05
"CC071xCC053","X16785x773","80","DRECHAL","IgG2ac","SARS","N",NA,10000
"CC071xCC053","X16785x773","80","DRECHAL","IgG2ac","SARS","S",10000,1e+05
"CC071xCC053","X16785x773","80","DRECHAL","IgG2b","SARS","N",NA,100
"CC071xCC053","X16785x773","80","DRECHAL","IgG2b","SARS","S",3000,30000
"CC071xCC053","X16785x773","80","DRECHAL","IgG3","SARS","N",NA,NA
"CC071xCC053","X16785x773","80","DRECHAL","IgG3","SARS","S",100,3000
"CC071xCC053","X16785x773","80","DRECHAL","IgM","SARS","N",NA,NA
"CC071xCC053","X16785x773","80","DRECHAL","IgM","SARS","S",NA,100
"CC071xCC053","X16785x773","80","DRECHAL","TotalG","SARS","N",3000,30000
"CC071xCC053","X16785x773","80","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC071xCC053","X16785x773","85","DRECHAL","IgG1","SARS","N",NA,1000
"CC071xCC053","X16785x773","85","DRECHAL","IgG1","SARS","S",30000,3e+05
