"RIX","alias","ID","day","virus","antigen","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC018xCC065","X3609x5119","7","DRECHAL","SARS","S",100,1000,173.205080756888,2.47712125471966,0,3e+06
"CC019xCC002","X16513x15156","86","DRECHAL","SARS","S",31.6227766016838,316.227766016838,173.205080756888,3,2.47712125471966,3e+05
"CC019xCC002","X16513x15156","98","DRECHAL","SARS","S",54.7722557505166,173.205080756888,316.227766016838,3,3,1e+05
"CC019xCC002","X16513x15156","99","DRECHAL","SARS","S",100,316.227766016838,173.205080756888,3,2.47712125471966,1e+06
"CC019xCC004","X16513x16188","83","DRECHAL","SARS","S",100,1732.05080756888,173.205080756888,3.47712125471966,2,3e+06
"CC019xCC004","X16513x16188","84","DRECHAL","SARS","S",100,1000,173.205080756888,3.47712125471966,2,3e+06
"CC019xCC004","X16513x16188","85","DRECHAL","SARS","S",316.227766016838,547.722557505166,316.227766016838,3,0,1e+06
"CC019xCC027","X16513x8027","85","DRECHAL","SARS","S",173.205080756888,1000,316.227766016838,3.47712125471966,3,3e+06
"CC020xCC008","X8054x8036","20","DRECHAL","SARS","S",31.6227766016838,316.227766016838,173.205080756888,3,2.47712125471966,3e+05
"CC020xCC008","X8054x8036","21","DRECHAL","SARS","S",54.7722557505166,547.722557505166,316.227766016838,3,2.47712125471966,1e+06
"CC020xCC008","X8054x8036","22","DRECHAL","SARS","S",10,316.227766016838,173.205080756888,3,2.47712125471966,3e+05
"CC020xCC008","X8054x8036","29","DRECHAL","SARS","S",173.205080756888,547.722557505166,316.227766016838,3.47712125471966,2.47712125471966,3e+05
"CC021xCC023","X1566x8043","102","DRECHAL","SARS","S",31.6227766016838,547.722557505166,100,3,2,1e+06
"CC021xCC023","X1566x8043","103","DRECHAL","SARS","S",100,1000,100,3.47712125471966,2.47712125471966,1e+06
"CC021xCC023","X1566x8043","104","DRECHAL","SARS","S",31.6227766016838,547.722557505166,173.205080756888,3.47712125471966,2.47712125471966,3e+05
"CC021xCC023","X1566x8043","96","DRECHAL","SARS","S",10,31.6227766016838,1,0,3.47712125471966,30000
"CC022xCC044","X8046x4410","92","DRECHAL","SARS","S",17.3205080756888,547.722557505166,316.227766016838,3,2,3e+05
"CC022xCC044","X8046x4410","93","DRECHAL","SARS","S",1,316.227766016838,173.205080756888,2.47712125471966,0,3e+05
"CC022xCC044","X8046x4410","96","DRECHAL","SARS","S",1,547.722557505166,316.227766016838,3,2,3e+05
"CC024xCC052","X8004x8052","112","DRECHAL","SARS","S",10,547.722557505166,547.722557505166,2.47712125471966,2,1e+06
"CC024xCC052","X8004x8052","113","DRECHAL","SARS","S",31.6227766016838,547.722557505166,547.722557505166,3.47712125471966,3.47712125471966,1e+06
"CC024xCC052","X8004x8052","120","DRECHAL","SARS","S",1,1000,547.722557505166,3.47712125471966,2,3e+06
"CC026xCC034","X8026x5080","68","DRECHAL","SARS","S",100,547.722557505166,173.205080756888,3.47712125471966,2.47712125471966,1e+06
"CC026xCC034","X8026x5080","69","DRECHAL","SARS","S",54.7722557505166,547.722557505166,173.205080756888,3.47712125471966,2.47712125471966,3e+06
"CC026xCC034","X8026x5080","70","DRECHAL","SARS","S",1,100,54.7722557505166,0,2.47712125471966,3e+05
"CC027xCC036","X8027x477","117","DRECHAL","SARS","S",100,547.722557505166,173.205080756888,0,0,3e+05
"CC027xCC036","X8027x477","134","DRECHAL","SARS","S",31.6227766016838,547.722557505166,316.227766016838,2.47712125471966,0,1e+06
"CC027xCC036","X8027x477","135","DRECHAL","SARS","S",31.6227766016838,547.722557505166,316.227766016838,2,0,3e+05
"CC027xCC045","X8027x8045","74","DRECHAL","SARS","S",173.205080756888,547.722557505166,10,3.47712125471966,2,3e+05
"CC027xCC045","X8027x8045","75","DRECHAL","SARS","S",17.3205080756888,31.6227766016838,10,2.47712125471966,2,1000
"CC027xCC045","X8027x8045","78","DRECHAL","SARS","S",100,31.6227766016838,10,2,2.47712125471966,1000
"CC027xCC045","X8027x8045","79","DRECHAL","SARS","S",31.6227766016838,316.227766016838,54.7722557505166,2.47712125471966,0,1e+06
"CC028xCC024","X8016x8004","102","DRECHAL","SARS","S",54.7722557505166,547.722557505166,547.722557505166,3.47712125471966,2,1e+06
"CC028xCC024","X8016x8004","103","DRECHAL","SARS","S",17.3205080756888,547.722557505166,547.722557505166,4,2,1e+06
"CC028xCC030","X8016x8034","199","DRECHAL","SARS","S",100,1732.05080756888,547.722557505166,0,2,3e+06
"CC028xCC030","X8016x8034","200","DRECHAL","SARS","S",316.227766016838,1732.05080756888,547.722557505166,3.47712125471966,2.47712125471966,3e+06
