"RIX","alias","ID","day","virus","antigen","Ig2A.2C","IgG1","IgG2A.2B","IgG2ac","IgG2b","IgG3","TotalG"
"CC021xCC023","X1566x8043","55","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC021xCC023","X1566x8043","55","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC021xCC023","X1566x8043","56","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC021xCC023","X1566x8043","56","D15","SARS","S",NA,NA,NA,2,NA,NA,2
"CC021xCC023","X1566x8043","96","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC021xCC023","X1566x8043","96","DRECHAL","SARS","S",NA,NA,NA,0,NA,NA,0
"CC022xCC024","X8046x8004","65","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC022xCC024","X8046x8004","65","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC022xCC024","X8046x8004","71","D29","SARS","N",NA,NA,NA,0,NA,NA,2
"CC022xCC024","X8046x8004","71","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC022xCC024","X8046x8004","93","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC022xCC024","X8046x8004","93","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC022xCC024","X8046x8004","94","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC022xCC024","X8046x8004","94","D15","SARS","S",NA,NA,NA,2,NA,NA,4
"CC022xCC024","X8046x8004","95","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC022xCC024","X8046x8004","95","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC022xCC044","X8046x4410","106","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC022xCC044","X8046x4410","106","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC022xCC044","X8046x4410","39","D29","SARS","N",NA,NA,NA,0,NA,NA,2
"CC022xCC044","X8046x4410","39","D29","SARS","S",NA,NA,NA,5,NA,NA,5
"CC022xCC044","X8046x4410","40","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC022xCC044","X8046x4410","40","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC022xCC044","X8046x4410","44","D29","SARS","N",NA,NA,NA,0,NA,NA,2
"CC022xCC044","X8046x4410","44","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC022xCC044","X8046x4410","92","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC022xCC044","X8046x4410","92","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC022xCC044","X8046x4410","93","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,1
"CC022xCC044","X8046x4410","93","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,3
"CC022xCC044","X8046x4410","96","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,3
"CC022xCC044","X8046x4410","96","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC022xCC044","X8046x4410","99","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC022xCC044","X8046x4410","99","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC024xCC052","X8004x8052","110","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC024xCC052","X8004x8052","110","D15","SARS","S",NA,NA,NA,4,NA,NA,1
"CC024xCC052","X8004x8052","111","D15","SARS","N",NA,NA,NA,1,NA,NA,3
"CC024xCC052","X8004x8052","111","D15","SARS","S",NA,NA,NA,1,NA,NA,4
"CC024xCC052","X8004x8052","112","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,3
"CC024xCC052","X8004x8052","112","DRECHAL","SARS","S",NA,NA,NA,1,NA,NA,1
"CC024xCC052","X8004x8052","113","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC024xCC052","X8004x8052","113","DRECHAL","SARS","S",NA,NA,NA,1,NA,NA,1
"CC024xCC052","X8004x8052","119","D15","SARS","N",NA,NA,NA,1,NA,NA,1
"CC024xCC052","X8004x8052","119","D15","SARS","S",NA,NA,NA,1,NA,NA,4
"CC024xCC052","X8004x8052","120","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,0
"CC024xCC052","X8004x8052","120","DRECHAL","SARS","S",NA,NA,NA,2,NA,NA,5
"CC024xCC052","X8004x8052","35","D29","SARS","N",NA,NA,NA,2,NA,NA,1
"CC024xCC052","X8004x8052","35","D29","SARS","S",NA,NA,NA,2,NA,NA,1
"CC024xCC052","X8004x8052","40","D29","SARS","N",NA,NA,NA,1,NA,NA,1
"CC024xCC052","X8004x8052","40","D29","SARS","S",NA,NA,NA,1,NA,NA,4
"CC024xCC052","X8004x8052","41","D29","SARS","N",NA,NA,NA,1,NA,NA,3
"CC024xCC052","X8004x8052","41","D29","SARS","S",NA,NA,NA,1,NA,NA,1
"CC025xCC028","X8008x8016","114","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC025xCC028","X8008x8016","114","D29","SARS","S",NA,NA,NA,8,NA,NA,6
"CC025xCC028","X8008x8016","115","D29","SARS","N",NA,NA,NA,2,NA,NA,3
"CC025xCC028","X8008x8016","115","D29","SARS","S",NA,NA,NA,6,NA,NA,8
"CC026xCC034","X8026x5080","68","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,3
"CC026xCC034","X8026x5080","68","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC026xCC034","X8026x5080","69","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,3
"CC026xCC034","X8026x5080","69","DRECHAL","SARS","S",NA,NA,NA,1,NA,NA,5
"CC026xCC034","X8026x5080","70","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC026xCC034","X8026x5080","70","DRECHAL","SARS","S",NA,NA,NA,1,NA,NA,2
"CC026xCC034","X8026x5080","76","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC026xCC034","X8026x5080","76","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC026xCC034","X8026x5080","88","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC026xCC034","X8026x5080","88","D15","SARS","S",NA,NA,NA,1,NA,NA,3
"CC026xCC034","X8026x5080","89","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC026xCC034","X8026x5080","89","D15","SARS","S",NA,NA,NA,1,NA,NA,3
"CC027xCC036","X8027x477","116","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC027xCC036","X8027x477","116","D15","SARS","S",NA,NA,NA,2,NA,NA,2
"CC027xCC036","X8027x477","117","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,1
"CC027xCC036","X8027x477","117","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC027xCC036","X8027x477","123","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC027xCC036","X8027x477","123","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC027xCC036","X8027x477","133","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC027xCC036","X8027x477","133","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC027xCC036","X8027x477","134","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC027xCC036","X8027x477","134","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC027xCC036","X8027x477","135","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC027xCC036","X8027x477","135","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC027xCC036","X8027x477","87","D29","SARS","N",NA,NA,NA,1,NA,NA,1
"CC027xCC036","X8027x477","87","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC027xCC036","X8027x477","94","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC027xCC036","X8027x477","94","D29","SARS","S",NA,NA,NA,3,NA,NA,3
"CC027xCC036","X8027x477","95","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC027xCC036","X8027x477","95","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC027xCC045","X8027x8045","125","D10","SARS","N",NA,NA,NA,0,NA,NA,2
"CC027xCC045","X8027x8045","125","D10","SARS","S",NA,NA,NA,2,NA,NA,3
"CC027xCC045","X8027x8045","127","D10","SARS","N",NA,NA,NA,0,NA,NA,1
"CC027xCC045","X8027x8045","127","D10","SARS","S",NA,NA,NA,2,NA,NA,3
"CC027xCC045","X8027x8045","135","D10","SARS","N",NA,NA,NA,0,NA,NA,1
"CC027xCC045","X8027x8045","135","D10","SARS","S",NA,NA,NA,2,NA,NA,3
"CC027xCC045","X8027x8045","153","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC027xCC045","X8027x8045","153","D29","SARS","S",NA,NA,NA,4,NA,NA,5
"CC027xCC045","X8027x8045","154","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC027xCC045","X8027x8045","154","D29","SARS","S",NA,NA,NA,0,NA,NA,0
"CC027xCC045","X8027x8045","155","D29","SARS","N",NA,NA,NA,0,NA,NA,2
"CC027xCC045","X8027x8045","155","D29","SARS","S",NA,NA,NA,3,NA,NA,5
"CC027xCC045","X8027x8045","58","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC027xCC045","X8027x8045","58","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC027xCC045","X8027x8045","59","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC027xCC045","X8027x8045","59","D15","SARS","S",NA,NA,NA,2,NA,NA,4
"CC027xCC045","X8027x8045","60","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC027xCC045","X8027x8045","60","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC027xCC045","X8027x8045","61","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC027xCC045","X8027x8045","61","D15","SARS","S",NA,NA,NA,2,NA,NA,4
"CC027xCC045","X8027x8045","74","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC027xCC045","X8027x8045","74","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC027xCC045","X8027x8045","75","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC027xCC045","X8027x8045","75","DRECHAL","SARS","S",NA,NA,NA,0,NA,NA,0
"CC027xCC045","X8027x8045","78","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC027xCC045","X8027x8045","78","DRECHAL","SARS","S",NA,NA,NA,0,NA,NA,0
"CC027xCC045","X8027x8045","79","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,2
"CC027xCC045","X8027x8045","79","DRECHAL","SARS","S",NA,NA,NA,2,NA,NA,4
"CC028xCC024","X8016x8004","102","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,3
"CC028xCC024","X8016x8004","102","DRECHAL","SARS","S",NA,NA,NA,1,NA,NA,5
"CC028xCC024","X8016x8004","103","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,3
"CC028xCC024","X8016x8004","103","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC028xCC024","X8016x8004","50","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC028xCC024","X8016x8004","50","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC028xCC024","X8016x8004","51","D29","SARS","N",NA,NA,NA,2,NA,NA,3
"CC028xCC024","X8016x8004","51","D29","SARS","S",NA,NA,NA,3,NA,NA,5
"CC028xCC024","X8016x8004","53","D29","SARS","N",NA,NA,NA,1,NA,NA,3
"CC028xCC024","X8016x8004","53","D29","SARS","S",NA,NA,NA,4,NA,NA,5
"CC028xCC030","X8016x8034","183","D15","SARS","N",NA,NA,NA,1,NA,NA,1
"CC028xCC030","X8016x8034","183","D15","SARS","S",NA,NA,NA,4,NA,NA,5
"CC028xCC030","X8016x8034","184","D15","SARS","N",NA,NA,NA,1,NA,NA,1
"CC028xCC030","X8016x8034","184","D15","SARS","S",NA,NA,NA,5,NA,NA,5
"CC028xCC030","X8016x8034","187","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC028xCC030","X8016x8034","187","D15","SARS","S",NA,NA,NA,3,NA,NA,5
"CC028xCC030","X8016x8034","188","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC028xCC030","X8016x8034","188","D15","SARS","S",NA,NA,NA,5,NA,NA,5
"CC028xCC030","X8016x8034","199","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,1
"CC028xCC030","X8016x8034","199","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,6
"CC028xCC030","X8016x8034","200","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,1
"CC028xCC030","X8016x8034","200","DRECHAL","SARS","S",NA,NA,NA,6,NA,NA,6
"CC028xCC030","X8016x8034","206","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,1
"CC028xCC030","X8016x8034","206","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,6
"CC029xCC027","X3564x8027","116","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","116","D15","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","128","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","128","D15","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","129","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","129","D15","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","135","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","135","DRECHAL","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","136","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","136","DRECHAL","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","153","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","153","DRECHAL","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","59","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","59","D29","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","60","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","60","D29","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","63","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","63","D29","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","64","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","64","D29","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","65","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC029xCC027","X3564x8027","65","D29","SARS","S",NA,NA,NA,0,NA,NA,0
"CC029xCC071","X3564x16785","105","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC029xCC071","X3564x16785","105","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC029xCC071","X3564x16785","115","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC029xCC071","X3564x16785","115","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,6
"CC029xCC071","X3564x16785","116","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,2
"CC029xCC071","X3564x16785","116","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC029xCC071","X3564x16785","150","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC029xCC071","X3564x16785","150","D29","SARS","S",NA,NA,NA,5,NA,NA,6
"CC029xCC071","X3564x16785","61","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC029xCC071","X3564x16785","61","D15","SARS","S",NA,NA,NA,4,NA,NA,5
"CC029xCC071","X3564x16785","65","D15","SARS","N",NA,NA,NA,1,NA,NA,1
"CC029xCC071","X3564x16785","65","D15","SARS","S",NA,NA,NA,4,NA,NA,5
"CC029xCC071","X3564x16785","74","D15","SARS","N",NA,NA,NA,1,NA,NA,1
"CC029xCC071","X3564x16785","74","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC030xCC023","X8034x8043","157","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","157","D15","SARS","S",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","158","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","158","D15","SARS","S",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","159","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","159","D15","SARS","S",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","72","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","72","D29","SARS","S",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","80","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","80","D29","SARS","S",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","89","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC023","X8034x8043","89","D29","SARS","S",NA,NA,NA,0,NA,NA,0
"CC030xCC061","X8034x8048","101","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC061","X8034x8048","101","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC030xCC061","X8034x8048","102","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC061","X8034x8048","102","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC030xCC061","X8034x8048","103","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC061","X8034x8048","103","D29","SARS","S",NA,NA,NA,4,NA,NA,5
"CC030xCC061","X8034x8048","117","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC030xCC061","X8034x8048","117","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC030xCC061","X8034x8048","118","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC061","X8034x8048","118","D15","SARS","S",NA,NA,NA,3,NA,NA,1
"CC030xCC061","X8034x8048","119","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC030xCC061","X8034x8048","119","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC030xCC061","X8034x8048","37","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC030xCC061","X8034x8048","37","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,2
"CC030xCC061","X8034x8048","38","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,1
"CC030xCC061","X8034x8048","38","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC030xCC061","X8034x8048","39","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,1
"CC030xCC061","X8034x8048","39","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,1
"CC030xCC061","X8034x8048","40","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,1
"CC030xCC061","X8034x8048","40","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC032xCC013","X8002x8010","104","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC032xCC013","X8002x8010","104","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC032xCC013","X8002x8010","11","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,3
"CC032xCC013","X8002x8010","11","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,1
"CC032xCC013","X8002x8010","28","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,1
"CC032xCC013","X8002x8010","28","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,5
"CC032xCC013","X8002x8010","29","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC032xCC013","X8002x8010","29","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,3
"CC032xCC013","X8002x8010","61","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC032xCC013","X8002x8010","61","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC032xCC013","X8002x8010","62","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC032xCC013","X8002x8010","62","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC032xCC013","X8002x8010","64","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC032xCC013","X8002x8010","64","D15","SARS","S",NA,NA,NA,3,NA,NA,1
"CC032xCC013","X8002x8010","97","D29","SARS","N",NA,NA,NA,1,NA,NA,3
"CC032xCC013","X8002x8010","97","D29","SARS","S",NA,NA,NA,5,NA,NA,5
"CC032xCC013","X8002x8010","98","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC032xCC013","X8002x8010","98","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC032xCC017","X8002x3032","31","DRECHAL","SARS","N",NA,1,NA,1,1,0,NA
"CC032xCC017","X8002x3032","31","DRECHAL","SARS","S",NA,0,NA,5,2,1,NA
"CC032xCC017","X8002x3032","51","D15","SARS","N",NA,1,NA,1,0,0,NA
"CC032xCC017","X8002x3032","51","D15","SARS","S",NA,0,NA,4,2,0,NA
"CC032xCC017","X8002x3032","52","D15","SARS","N",NA,1,NA,1,0,0,NA
"CC032xCC017","X8002x3032","52","D15","SARS","S",NA,0,NA,5,2,0,NA
"CC032xCC017","X8002x3032","58","D15","SARS","N",NA,0,NA,0,0,0,NA
"CC032xCC017","X8002x3032","58","D15","SARS","S",NA,0,NA,5,1,0,NA
"CC032xCC017","X8002x3032","59","D29","SARS","N",NA,0,NA,1,0,0,NA
"CC032xCC017","X8002x3032","59","D29","SARS","S",NA,1,NA,6,2,1,NA
"CC032xCC017","X8002x3032","59","DRECHAL","SARS","N",NA,0,NA,0,0,0,NA
"CC032xCC017","X8002x3032","59","DRECHAL","SARS","S",NA,0,NA,4,2,0,NA
"CC032xCC017","X8002x3032","60","D29","SARS","N",NA,1,NA,1,1,0,NA
"CC032xCC017","X8002x3032","60","D29","SARS","S",NA,2,NA,6,2,0,NA
"CC032xCC017","X8002x3032","60","DRECHAL","SARS","N",NA,1,NA,0,1,0,NA
"CC032xCC017","X8002x3032","60","DRECHAL","SARS","S",NA,0,NA,4,2,0,NA
"CC032xCC017","X8002x3032","61","D29","SARS","N",NA,0,NA,0,0,0,NA
"CC032xCC017","X8002x3032","61","D29","SARS","S",NA,0,NA,4,1,0,NA
"CC033xCC046","X8033x5346","109","D10","SARS","N",NA,NA,NA,3,NA,NA,4
"CC033xCC046","X8033x5346","109","D10","SARS","S",NA,NA,NA,3,NA,NA,3
"CC033xCC046","X8033x5346","110","D10","SARS","N",NA,NA,NA,2,NA,NA,3
"CC033xCC046","X8033x5346","110","D10","SARS","S",NA,NA,NA,2,NA,NA,2
"CC033xCC046","X8033x5346","111","D10","SARS","N",NA,NA,NA,3,NA,NA,3
"CC033xCC046","X8033x5346","111","D10","SARS","S",NA,NA,NA,1,NA,NA,3
"CC033xCC046","X8033x5346","116","D10","SARS","N",NA,NA,NA,2,NA,NA,3
"CC033xCC046","X8033x5346","116","D10","SARS","S",NA,NA,NA,2,NA,NA,3
"CC033xCC046","X8033x5346","46","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,3
"CC033xCC046","X8033x5346","46","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC033xCC046","X8033x5346","47","DRECHAL","SARS","N",NA,NA,NA,3,NA,NA,3
"CC033xCC046","X8033x5346","47","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,6
"CC033xCC046","X8033x5346","48","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,3
"CC033xCC046","X8033x5346","48","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC033xCC046","X8033x5346","94","D15","SARS","N",NA,NA,NA,3,NA,NA,3
"CC033xCC046","X8033x5346","94","D15","SARS","S",NA,NA,NA,5,NA,NA,5
"CC033xCC046","X8033x5346","95","D15","SARS","N",NA,NA,NA,3,NA,NA,3
"CC033xCC046","X8033x5346","95","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC033xCC046","X8033x5346","98","D15","SARS","N",NA,NA,NA,3,NA,NA,3
"CC033xCC046","X8033x5346","98","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC033xCC068","X8033x16768","105","DRECHAL","SARS","N",NA,NA,NA,3,NA,NA,3
"CC033xCC068","X8033x16768","105","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC033xCC068","X8033x16768","106","DRECHAL","SARS","N",NA,NA,NA,4,NA,NA,4
"CC033xCC068","X8033x16768","106","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC033xCC068","X8033x16768","63","D29","SARS","N",NA,NA,NA,3,NA,NA,3
"CC033xCC068","X8033x16768","63","D29","SARS","S",NA,NA,NA,5,NA,NA,5
"CC033xCC068","X8033x16768","68","D29","SARS","N",NA,NA,NA,1,NA,NA,1
"CC033xCC068","X8033x16768","68","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC033xCC068","X8033x16768","72","D29","SARS","N",NA,NA,NA,2,NA,NA,2
"CC033xCC068","X8033x16768","72","D29","SARS","S",NA,NA,NA,5,NA,NA,5
"CC033xCC068","X8033x16768","98","DRECHAL","SARS","N",NA,NA,NA,3,NA,NA,3
"CC033xCC068","X8033x16768","98","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC033xCC068","X8033x16768","99","DRECHAL","SARS","N",NA,NA,NA,4,NA,NA,4
"CC033xCC068","X8033x16768","99","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC035xCC020","X5035x8054","18","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC035xCC020","X5035x8054","18","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC035xCC020","X5035x8054","19","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC035xCC020","X5035x8054","19","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC035xCC020","X5035x8054","38","D15","SARS","N",NA,NA,NA,2,NA,NA,3
"CC035xCC020","X5035x8054","38","D15","SARS","S",NA,NA,NA,4,NA,NA,5
"CC035xCC020","X5035x8054","39","D15","SARS","N",NA,NA,NA,2,NA,NA,3
"CC035xCC020","X5035x8054","39","D15","SARS","S",NA,NA,NA,4,NA,NA,5
"CC035xCC020","X5035x8054","42","D15","SARS","N",NA,NA,NA,1,NA,NA,1
"CC035xCC020","X5035x8054","42","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC035xCC020","X5035x8054","7","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC035xCC020","X5035x8054","7","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,6
"CC035xCC071","X5035x16785","106","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC035xCC071","X5035x16785","106","D15","SARS","S",NA,NA,NA,4,NA,NA,3
"CC035xCC071","X5035x16785","109","D15","SARS","N",NA,NA,NA,1,NA,NA,0
"CC035xCC071","X5035x16785","109","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC035xCC071","X5035x16785","110","D15","SARS","N",NA,NA,NA,1,NA,NA,0
"CC035xCC071","X5035x16785","110","D15","SARS","S",NA,NA,NA,4,NA,NA,3
"CC035xCC071","X5035x16785","113","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,0
"CC035xCC071","X5035x16785","113","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,4
"CC035xCC071","X5035x16785","114","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,0
