"RIX","ID","RIX_ID","Cohort","Treatment","Day","lowest.day","lowest.weight"
"CC062xCC046","59","5306x5346_59","4_16iv","Influenza",45,1,96.4
"CC046xCC068","108","5346x16768_108","11_14xi","Influenza",10,10,90.3061224489796
"CC046xCC068","116","5346x16768_116","11_14xi","Influenza",10,7,95.2879581151832
"CC046xCC068","131","5346x16768_131","11_14xi","Influenza",10,7,97.737556561086
"CC046xCC068","183","5346x16768_183","1_15i","Influenza",10,6,95.6043956043956
"CC046xCC068","184","5346x16768_184","1_15i","Influenza",10,6,93.2642487046632
"CC046xCC068","185","5346x16768_185","1_15i","Influenza",10,4,96.3414634146341
"CC046xCC068","186","5346x16768_186","1_15i","Influenza",10,6,91.2820512820513
"CC046xCC068","187","5346x16768_187","1_15i","Influenza",10,8,91.7098445595855
"CC046xCC068","89","5346x16768_89","10_14x","Influenza",15,13,91.4772727272727
"CC046xCC068","95","5346x16768_95","10_14x","Influenza",15,5,96.4705882352941
"CC046xCC068","101","5346x16768_101","10_14x","Influenza",15,7,93.1937172774869
"CC046xCC068","149","5346x16768_149","11_14xi","Influenza",45,13,91.7721518987342
"CC046xCC068","150","5346x16768_150","11_14xi","Influenza",45,13,92.3976608187134
"CC046xCC068","151","5346x16768_151","11_14xi","Influenza",45,5,94.2857142857143
"CC058xCC022","29","5358x8046_29","5_15v","Influenza",10,8,97.3958333333333
"CC058xCC022","30","5358x8046_30","5_15v","Influenza",10,5,79.0322580645161
"CC058xCC022","37","5358x8046_37","5_15v","Influenza",10,8,66.8341708542714
"CC058xCC022","38","5358x8046_38","5_15v","Influenza",10,8,69.7435897435897
"CC058xCC022","98","5358x8046_98","8_15viii","Influenza",15,7,73.5135135135135
"CC058xCC022","99","5358x8046_99","8_15viii","Influenza",15,9,69.5652173913044
"CC058xCC022","101","5358x8046_101","8_15viii","Influenza",15,8,79.7235023041475
"CC058xCC022","102","5358x8046_102","8_15viii","Influenza",15,8,79.4117647058824
"CC058xCC022","77","5358x8046_77","7_15vii","Influenza",45,7,74.3119266055046
"CC058xCC022","78","5358x8046_78","7_15vii","Influenza",45,7,74.0384615384615
"CC058xCC022","83","5358x8046_83","7_15vii","Influenza",45,6,74.1935483870968
"CC063xCC001","74","5391x13140_74","9_16ix","Influenza",15,5,102.450980392157
"CC063xCC001","77","5391x13140_77","9_16ix","Influenza",15,13,103.921568627451
"CC063xCC001","78","5391x13140_78","9_16ix","Influenza",15,3,107.5
"CC063xCC001","24","5391x13140_24","11_15xi","Influenza",45,5,87.192118226601
"CC063xCC001","25","5391x13140_25","11_15xi","Influenza",45,4,84.688995215311
"CC063xCC001","29","5391x13140_29","11_15xi","Influenza",45,4,85.9375
"CC063xCC002","8","5391x15156_8","6_14vi","Influenza",10,2,98.9473684210526
"CC063xCC002","9","5391x15156_9","6_14vi","Influenza",10,3,99.0291262135922
"CC063xCC002","10","5391x15156_10","6_14vi","Influenza",10,9,94.5496535796767
"CC063xCC002","11","5391x15156_11","6_14vi","Influenza",10,3,92.7152317880795
"CC063xCC002","130","5391x15156_130","9_16ix","Influenza",15,5,98.2456140350877
"CC063xCC002","130","5391x15156_130","9_16ix","Influenza",15,2,93.801652892562
"CC063xCC002","104","5391x15156_104","11_15xi","Influenza",45,7,94.7368421052632
"CC063xCC002","108","5391x15156_108","11_15xi","Influenza",45,3,91.2442396313364
"CC063xCC002","109","5391x15156_109","11_15xi","Influenza",45,3,94.0909090909091
"CC009xCC040","1","5489x16557_1","12_13xii","Influenza",10,10,75.992438563327
"CC009xCC040","9","5489x16557_9","12_13xii","Influenza",10,7,85.2189781021898
"CC009xCC040","10 (read 11)","5489x16557_10 (read 11)","12_13xii","Influenza",10,7,74.390243902439
"CC009xCC040","74","5489x16557_74","3_14iii","Influenza",15,10,69.9544764795144
"CC009xCC040","75","5489x16557_75","3_14iii","Influenza",15,10,76.4065335753176
"CC009xCC040","77","5489x16557_77","3_14iii","Influenza",15,10,74.3636363636364
"CC009xCC040","78","5489x16557_78","3_14iii","Influenza",15,10,83.5384615384615
"CC009xCC040","14","5489x16557_14","12_13xii","Influenza",45,10,91.2343470483005
"CC009xCC040","24","5489x16557_24","12_13xii","Influenza",45,9,71.4025500910747
"CC009xCC040","25","5489x16557_25","12_13xii","Influenza",45,9,70.3984819734345
"CC032xCC017","95","8002x3032_95","8_13viii","Influenza",10,8,93.9148073022312
"CC032xCC017","100","8002x3032_100","8_13viii","Influenza",10,7,88.953488372093
"CC032xCC017","101","8002x3032_101","8_13viii","Influenza",10,1,94.2460317460317
"CC032xCC017","13","8002x3032_13","8_13viii","Influenza",15,8,78.6852589641434
"CC032xCC017","14","8002x3032_14","8_13viii","Influenza",15,7,86.1003861003861
"CC032xCC017","39","8002x3032_39","8_13viii","Influenza",15,9,85.3658536585366
"CC032xCC017","9","8002x3032_9","8_13viii","Influenza",45,7,87.0967741935484
"CC032xCC017","21","8002x3032_21","8_13viii","Influenza",45,7,90.9722222222222
"CC032xCC017","22","8002x3032_22","8_13viii","Influenza",45,7,90.6976744186046
"CC032xCC013","1","8002x8010_1","12_13xii","Influenza",10,2,96.8819599109131
"CC032xCC013","2","8002x8010_2","12_13xii","Influenza",10,9,92.798353909465
"CC032xCC013","3","8002x8010_3","12_13xii","Influenza",10,6,94.6169772256729
"CC032xCC013","12","8002x8010_12","12_13xii","Influenza",10,8,95.5598455598456
"CC032xCC013","87","8002x8010_87","1_14i","Influenza",10,2,98.1328701693443
"CC032xCC013","88","8002x8010_88","1_14i","Influenza",10,9,97.8600089166295
"CC032xCC013","89","8002x8010_89","1_14i","Influenza",10,4,97.8043912175649
"CC032xCC013","76","8002x8010_76","1_14i","Influenza",15,13,89.213300892133
"CC032xCC013","77","8002x8010_77","1_14i","Influenza",15,13,93.5267857142857
"CC032xCC013","78","8002x8010_78","1_14i","Influenza",15,12,97.0049172999553
"CC024xCC023","151","8004x8043_151","10_13x","Influenza",10,8,93.0591259640103
"CC024xCC023","152","8004x8043_152","10_13x","Influenza",10,4,97.3429951690821
"CC024xCC023","153","8004x8043_153","10_13x","Influenza",10,4,91.1483253588517
"CC024xCC023","136","8004x8043_136","9_13ix","Influenza",15,5,91.4473684210526
"CC024xCC023","137","8004x8043_137","9_13ix","Influenza",15,9,86.5475070555033
"CC024xCC023","138","8004x8043_138","9_13ix","Influenza",15,13,88.7521968365554
"CC024xCC023","18","8004x8043_18","7_13vii","Influenza",45,2,98.3254615714899
"CC024xCC023","24","8004x8043_24","7_13vii","Influenza",45,8,93.4977578475336
"CC024xCC023","47","8004x8043_47","7_13vii","Influenza",45,5,98.4602917341977
"CC024xCC023","155","8004x8043_155","10_13x","Influenza",45,1,94.0898345153664
"CC024xCC023","156","8004x8043_156","10_13x","Influenza",45,13,96.8369829683698
"CC024xCC023","157","8004x8043_157","10_13x","Influenza",45,1,97.0660146699267
"CC024xCC052","68","8004x8052_68","10_15x","Influenza",15,7,83.0409356725146
"CC024xCC052","75","8004x8052_75","10_15x","Influenza",15,7,76.6355140186916
"CC024xCC052","54","8004x8052_54","10_15x","Influenza",45,8,85.2459016393443
"CC024xCC052","59","8004x8052_59","10_15x","Influenza",45,8,75.1152073732719
"CC024xCC052","60","8004x8052_60","10_15x","Influenza",45,8,76.5432098765432
"CC012xCC032","156","8005x8002_156","10_13x","Influenza",10,7,87.5816993464052
"CC012xCC032","170","8005x8002_170","10_13x","Influenza",10,8,76.5864332603939
"CC012xCC032","171","8005x8002_171","10_13x","Influenza",10,7,90.9650924024641
"CC012xCC032","110","8005x8002_110","9_13ix","Influenza",15,7,74.6223564954683
"CC012xCC032","111","8005x8002_111","9_13ix","Influenza",15,3,94.4162436548223
"CC012xCC032","116","8005x8002_116","9_13ix","Influenza",15,7,79.1016548463357
"CC012xCC032","147","8005x8002_147","10_13x","Influenza",45,6,94.0528634361234
"CC012xCC032","148","8005x8002_148","10_13x","Influenza",45,11,92.6078028747433
"CC012xCC032","149","8005x8002_149","10_13x","Influenza",45,13,86.4988558352403
"CC012xCC038","112","8005x8049_112","9_15ix","Influenza",10,7,94.3820224719101
"CC012xCC038","122","8005x8049_122","9_15ix","Influenza",10,9,80.5263157894737
"CC012xCC038","133","8005x8049_133","9_15ix","Influenza",10,7,83.1325301204819
"CC012xCC038","134","8005x8049_134","9_15ix","Influenza",10,7,88.8888888888889
"CC012xCC038","135","8005x8049_135","9_15ix","Influenza",10,7,87.8787878787879
"CC012xCC038","123","8005x8049_123","9_15ix","Influenza",15,14,46.2311557788945
"CC012xCC038","136","8005x8049_136","9_15ix","Influenza",15,7,84.9397590361446
"CC012xCC038","137","8005x8049_137","9_15ix","Influenza",15,7,81.0975609756098
"CC012xCC038","111","8005x8049_111","9_15ix","Influenza",45,8,86.6666666666667
"CC012xCC038","117","8005x8049_117","9_15ix","Influenza",45,8,73.0569948186528
"CC012xCC038","128","8005x8049_128","9_15ix","Influenza",45,7,93.2203389830509
"CC025xCC028","96","8008x8016_96","1_14i","Influenza",10,4,96.3425925925926
"CC025xCC028","97","8008x8016_97","1_14i","Influenza",10,7,97.8965819456617
"CC025xCC028","98","8008x8016_98","1_14i","Influenza",10,7,89.5716140199048
"CC025xCC028","99","8008x8016_99","1_14i","Influenza",10,7,88.5167464114833
"CC025xCC028","167","8008x8016_167","5_14v","Influenza",15,11,84.9450132726583
"CC025xCC028","168","8008x8016_168","5_14v","Influenza",15,6,83.710407239819
"CC025xCC028","169","8008x8016_169","5_14v","Influenza",15,11,85.9922178988327
"CC025xCC028","170","8008x8016_170","5_14v","Influenza",15,11,87.218045112782
"CC025xCC028","224","8008x8016_224","1_15i","Influenza",45,4,90.6666666666667
"CC025xCC028","230","8008x8016_230","1_15i","Influenza",45,4,87.551867219917
"CC025xCC028","231","8008x8016_231","1_15i","Influenza",45,4,87.0535714285714
"CC013xCC041","138","8010x16441_138","1_14i","Influenza",10,2,94.9053201082056
"CC013xCC041","139","8010x16441_139","1_14i","Influenza",10,2,103.48162475822
"CC013xCC041","146","8010x16441_146","1_14i","Influenza",10,2,96.9010175763182
"CC013xCC041","147","8010x16441_147","1_14i","Influenza",10,2,99.8975409836066
"CC013xCC041","267","8010x16441_267","5_15v","Influenza",10,3,98.0487804878049
"CC013xCC041","271","8010x16441_271","5_15v","Influenza",10,3,97.9591836734694
"CC013xCC041","272","8010x16441_272","5_15v","Influenza",10,3,94.7368421052632
"CC013xCC041","279","8010x16441_279","5_15v","Influenza",10,3,96.7592592592592
"CC013xCC041","150","8010x16441_150","3_14iii","Influenza",15,2,91.0815939278937
"CC013xCC041","152","8010x16441_152","3_14iii","Influenza",15,9,94.3089430894309
"CC013xCC041","153","8010x16441_153","3_14iii","Influenza",15,7,97.7777777777778
"CC013xCC041","254","8010x16441_254","5_15v","Influenza",15,8,91.6317991631799
"CC013xCC041","258","8010x16441_258","5_15v","Influenza",15,3,95.8333333333333
"CC013xCC041","259","8010x16441_259","5_15v","Influenza",15,3,98.1735159817352
"CC013xCC041","124","8010x16441_124","1_14i","Influenza",45,13,95.1576576576577
"CC013xCC041","125","8010x16441_125","1_14i","Influenza",45,4,98.8352745424293
"CC013xCC041","126","8010x16441_126","1_14i","Influenza",45,4,95.9558823529412
"CC013xCC041","311","8010x16441_311","7_15vii","Influenza",45,3,95.0819672131148
"CC013xCC041","312","8010x16441_312","7_15vii","Influenza",45,4,96.1206896551724
"CC013xCC041","316","8010x16441_316","7_15vii","Influenza",45,3,100.492610837438
"CC013xCC026","4","8010x8026_4","1_16i","Influenza",10,9,90.9433962264151
"CC013xCC026","5","8010x8026_5","1_16i","Influenza",10,9,94.2748091603053
"CC013xCC026","6","8010x8026_6","1_16i","Influenza",10,6,95.5223880597015
"CC013xCC026","7","8010x8026_7","1_16i","Influenza",10,6,96.551724137931
"CC013xCC026","12","8010x8026_12","1_16i","Influenza",10,3,94.7791164658635
"CC013xCC026","33","8010x8026_33","4_16iv","Influenza",45,14,97.3977695167286
"CC013xCC026","34","8010x8026_34","4_16iv","Influenza",45,15,96.309963099631
"CC013xCC026","37","8010x8026_37","4_16iv","Influenza",45,13,91.9191919191919
"CC013xCC026","38","8010x8026_38","4_16iv","Influenza",45,5,93.040293040293
"CC028xCC024","2","8016x8004_2","4_15iv","Influenza",10,10,95.6937799043062
"CC028xCC024","10","8016x8004_10","4_15iv","Influenza",10,8,88.7445887445887
"CC028xCC024","11","8016x8004_11","4_15iv","Influenza",10,8,91.025641025641
"CC028xCC024","30","8016x8004_30","4_15iv","Influenza",15,5,86.2348178137652
"CC028xCC024","31","8016x8004_31","4_15iv","Influenza",15,8,89.4957983193277
"CC028xCC024","35","8016x8004_35","4_15iv","Influenza",15,5,95.0530035335689
"CC028xCC024","36","8016x8004_36","4_15iv","Influenza",15,7,92.6666666666667
"CC028xCC024","97","8016x8004_97","6_15vi","Influenza",45,10,95.4918032786885
"CC028xCC024","98","8016x8004_98","6_15vi","Influenza",45,4,96.3503649635037
"CC028xCC024","99","8016x8004_99","6_15vi","Influenza",45,10,95.910780669145
"CC028xCC030","227","8016x8034_227","1_14i","Influenza",10,4,98.4268859492313
"CC028xCC030","228","8016x8034_228","1_14i","Influenza",10,2,97.2511453561016
"CC028xCC030","229","8016x8034_229","1_14i","Influenza",10,7,94.0737833594976
"CC028xCC030","230","8016x8034_230","1_14i","Influenza",10,2,94.5830363506771
"CC028xCC030","231","8016x8034_231","1_14i","Influenza",10,2,98.1867283950617
"CC028xCC030","269","8016x8034_269","7_16vii","Influenza",15,7,96
"CC028xCC030","270","8016x8034_270","7_16vii","Influenza",15,4,94.9367088607595
"CC028xCC030","271","8016x8034_271","7_16vii","Influenza",15,4,92.741935483871
"CC028xCC030","284","8016x8034_284","9_16ix","Influenza",15,4,95.4166666666667
"CC028xCC030","285","8016x8034_285","9_16ix","Influenza",15,7,94.6188340807175
"CC028xCC030","286","8016x8034_286","9_16ix","Influenza",15,8,89.406779661017
"CC028xCC030","31","8016x8034_31","11_12ii","Influenza",45,2,92.0152091254753
"CC028xCC030","37","8016x8034_37","11_12ii","Influenza",45,2,89.3790849673203
"CC028xCC030","39","8016x8034_39","11_12ii","Influenza",45,4,88.212927756654
"CC028xCC030","41","8016x8034_41","11_12ii","Influenza",45,3,97.9910714285714
"CC028xCC030","42","8016x8034_42","11_12ii","Influenza",45,1,94.1176470588235
"CC028xCC030","234","8016x8034_234","1_14i","Influenza",45,15,93.909626719057
"CC028xCC030","235","8016x8034_235","1_14i","Influenza",45,14,89.1428571428571
"CC028xCC030","241","8016x8034_241","1_14i","Influenza",45,2,98.5942991019133
"CC028xCC030","252","8016x8034_252","1_14i","Influenza",45,3,90.5827865688923
"CC028xCC030","253","8016x8034_253","1_14i","Influenza",45,4,92.0708561788275
"CC010xCC015","95","8018x3154_95","4_14iv","Influenza",10,9,90.5678085405913
"CC010xCC015","96","8018x3154_96","4_14iv","Influenza",10,10,73.8636363636364
"CC010xCC015","97","8018x3154_97","4_14iv","Influenza",10,8,85.8078602620087
"CC010xCC015","108","8018x3154_108","4_14iv","Influenza",15,9,78.0540077153879
"CC010xCC015","109","8018x3154_109","4_14iv","Influenza",15,11,73.4490238611714
"CC010xCC015","112","8018x3154_112","4_14iv","Influenza",15,9,70.4491725768322
"CC010xCC015","7","8018x3154_7","10_13x","Influenza",45,10,77.7777777777778
"CC010xCC015","12","8018x3154_12","10_13x","Influenza",45,8,83.1381733021077
"CC010xCC015","17","8018x3154_17","10_13x","Influenza",45,8,93.2166301969365
"CC010xCC015","18","8018x3154_18","10_13x","Influenza",45,10,72.3595505617978
"CC010xCC060","7","8018x3460_7","10_15x","Influenza",10,1,93.5943060498221
"CC010xCC060","9","8018x3460_9","10_15x","Influenza",10,8,90.1098901098901
"CC010xCC060","11","8018x3460_11","10_15x","Influenza",10,9,91.6349809885932
"CC010xCC060","113","8018x3460_113","6_16vi","Influenza",15,9,91.9282511210762
"CC010xCC060","114","8018x3460_114","6_16vi","Influenza",15,9,87.3362445414847
"CC010xCC060","115","8018x3460_115","6_16vi","Influenza",15,7,91.044776119403
"CC010xCC060","33","8018x3460_33","12_15xii","Influenza",45,9,88.339222614841
"CC010xCC060","34","8018x3460_34","12_15xii","Influenza",45,3,93.1159420289855
"CC010xCC060","38","8018x3460_38","12_15xii","Influenza",45,4,94.1176470588235
"CC010xCC060","40","8018x3460_40","12_15xii","Influenza",45,4,92.1739130434783
"CC043xCC037","89","8021x16072_89","11_14xi","Influenza",10,10,69
"CC043xCC037","96","8021x16072_96","11_14xi","Influenza",10,7,86.9791666666667
"CC043xCC037","104","8021x16072_104","11_14xi","Influenza",10,8,86.734693877551
"CC043xCC037","161","8021x16072_161","1_15i","Influenza",10,7,91.5789473684211
"CC043xCC037","162","8021x16072_162","1_15i","Influenza",10,8,85.8536585365854
"CC043xCC037","165","8021x16072_165","1_15i","Influenza",10,8,91.0891089108911
"CC043xCC037","166","8021x16072_166","1_15i","Influenza",10,9,89.1191709844559
"CC043xCC037","168","8021x16072_168","1_15i","Influenza",10,8,92.6966292134831
"CC043xCC037","169","8021x16072_169","1_15i","Influenza",10,8,92.5742574257426
"CC043xCC037","170","8021x16072_170","1_15i","Influenza",10,7,92.0454545454545
"CC043xCC037","30","8021x16072_30","10_14x","Influenza",15,7,94.2708333333333
"CC043xCC037","31","8021x16072_31","10_14x","Influenza",15,8,92.3076923076923
"CC043xCC037","32","8021x16072_32","10_14x","Influenza",15,7,88.2629107981221
"CC043xCC037","50","8021x16072_50","10_14x","Influenza",45,7,93.8461538461538
"CC043xCC037","52","8021x16072_52","10_14x","Influenza",45,9,89.1891891891892
"CC043xCC033","117","8021x8033_117","9_15ix","Influenza",10,7,81.1881188118812
"CC043xCC033","120","8021x8033_120","9_15ix","Influenza",10,7,87.434554973822
"CC043xCC033","121","8021x8033_121","9_15ix","Influenza",10,9,82.2222222222222
"CC043xCC033","92","8021x8033_92","9_15ix","Influenza",15,9,80.5687203791469
"CC043xCC033","97","8021x8033_97","9_15ix","Influenza",15,7,82.9059829059829
"CC043xCC033","125","8021x8033_125","10_15x","Influenza",45,7,89.5454545454545
"CC043xCC033","126","8021x8033_126","10_15x","Influenza",45,7,85.1351351351351
"CC043xCC033","128","8021x8033_128","10_15x","Influenza",45,7,86.3207547169811
"CC043xCC033","129","8021x8033_129","10_15x","Influenza",45,7,95.260663507109
"CC016xCC061","62","8024x8048_62","6_15vi","Influenza",10,8,77.4725274725275
"CC016xCC061","63","8024x8048_63","6_15vi","Influenza",10,6,84.1584158415842
"CC016xCC061","70","8024x8048_70","6_15vi","Influenza",10,7,92.2018348623853
"CC016xCC061","38","8024x8048_38","5_15v","Influenza",15,10,81.3559322033898
"CC016xCC061","39","8024x8048_39","5_15v","Influenza",15,8,80.8612440191388
"CC016xCC061","44","8024x8048_44","5_15v","Influenza",15,4,89.6174863387978
"CC016xCC061","60","8024x8048_60","6_15vi","Influenza",45,6,86.2745098039216
"CC016xCC061","61","8024x8048_61","6_15vi","Influenza",45,7,84.6153846153846
"CC016xCC061","66","8024x8048_66","6_15vi","Influenza",45,7,88.6255924170616
"CC016xCC038","92","8024x8049_92","8_14viii","Influenza",10,4,88.1159420289855
"CC016xCC038","93","8024x8049_93","8_14viii","Influenza",10,7,89.6373056994819
"CC016xCC038","109","8024x8049_109","8_14viii","Influenza",10,5,88.395061728395
"CC016xCC038","106","8024x8049_106","8_14viii","Influenza",15,6,87.0229007633588
"CC016xCC038","107","8024x8049_107","8_14viii","Influenza",15,8,89.4915254237288
"CC016xCC038","108","8024x8049_108","8_14viii","Influenza",15,8,91.5706806282722
"CC016xCC038","104","8024x8049_104","8_14viii","Influenza",45,8,95.873786407767
"CC016xCC038","105","8024x8049_105","8_14viii","Influenza",45,9,75.2161383285303
"CC016xCC038","126","8024x8049_126","8_14viii","Influenza",45,4,91.8918918918919
"CC016xCC038","127","8024x8049_127","8_14viii","Influenza",45,6,90.4761904761905
"CC016xCC038","128","8024x8049_128","8_14viii","Influenza",45,4,97.1181556195965
"CC016xCC038","129","8024x8049_129","8_14viii","Influenza",45,8,89.6866096866097
"CC026xCC042","35","8026x18042_35","1_13i","Influenza",15,4,89.8373983739837
"CC026xCC042","38","8026x18042_38","1_13i","Influenza",15,4,92.0086393088553
"CC026xCC042","47","8026x18042_47","1_13i","Influenza",15,5,85.8333333333333
"CC026xCC042","60","8026x18042_60","1_13i","Influenza",15,4,86.6812227074236
"CC026xCC042","6","8026x18042_6","11_12ii","Influenza",45,1,94.9450549450549
"CC026xCC042","7","8026x18042_7","11_12ii","Influenza",45,11,70.2272727272727
"CC026xCC042","8","8026x18042_8","11_12ii","Influenza",45,9,86.6520787746171
"CC026xCC034","1","8026x5080_1","2_14ii","Influenza",10,9,96.1995249406176
"CC026xCC034","2","8026x5080_2","2_14ii","Influenza",10,7,90.7514450867052
"CC026xCC034","19","8026x5080_19","2_14ii","Influenza",10,8,94.7368421052632
"CC026xCC034","20","8026x5080_20","2_14ii","Influenza",10,4,89.2972972972973
"CC026xCC034","49","8026x5080_49","2_14ii","Influenza",15,8,87.0786516853933
"CC026xCC034","52","8026x5080_52","2_14ii","Influenza",15,8,92.462311557789
"CC026xCC034","53","8026x5080_53","2_14ii","Influenza",15,7,88.7179487179487
"CC026xCC034","28","8026x5080_28","1_14i","Influenza",45,7,86.7208672086721
"CC026xCC034","29","8026x5080_29","1_14i","Influenza",45,4,91.2322274881517
"CC026xCC034","33","8026x5080_33","1_14i","Influenza",45,7,87.0229007633588
"CC026xCC034","34","8026x5080_34","1_14i","Influenza",45,4,88.0239520958084
"CC027xCC036","48","8027x477_48","2_16ii","Influenza",10,2,97.2067039106145
"CC027xCC036","54","8027x477_54","2_16ii","Influenza",10,2,97.1428571428571
"CC027xCC036","57","8027x477_57","2_16ii","Influenza",10,1,97.1830985915493
"CC027xCC036","34","8027x477_34","2_16ii","Influenza",15,4,95.6756756756757
"CC027xCC036","35","8027x477_35","2_16ii","Influenza",15,6,95.6756756756757
"CC027xCC036","42","8027x477_42","2_16ii","Influenza",15,4,93.3962264150943
"CC027xCC036","110","8027x477_110","3_16iii","Influenza",45,3,91.8032786885246
"CC027xCC036","111","8027x477_111","3_16iii","Influenza",45,2,94.6236559139785
"CC027xCC036","115","8027x477_115","3_16iii","Influenza",45,2,92.7461139896373
"CC027xCC045","90","8027x8045_90","5_15v","Influenza",10,4,89.9038461538461
"CC027xCC045","91","8027x8045_91","5_15v","Influenza",10,4,94.1463414634146
"CC027xCC045","97","8027x8045_97","5_15v","Influenza",10,4,86.0215053763441
"CC027xCC045","98","8027x8045_98","5_15v","Influenza",10,4,92.5531914893617
"CC027xCC045","99","8027x8045_99","5_15v","Influenza",10,3,92.3913043478261
"CC027xCC045","104","8027x8045_104","5_15v","Influenza",15,4,85.792349726776
"CC027xCC045","105","8027x8045_105","5_15v","Influenza",15,4,91.3461538461538
"CC027xCC045","109","8027x8045_109","5_15v","Influenza",15,4,93.6893203883495
"CC027xCC045","138","8027x8045_138","7_15vii","Influenza",45,9,92.156862745098
"CC027xCC045","139","8027x8045_139","7_15vii","Influenza",45,5,81.7391304347826
"CC027xCC045","141","8027x8045_141","7_15vii","Influenza",45,4,91.3461538461538
"CC033xCC068","4","8033x16768_4","8_15viii","Influenza",10,7,91.4893617021277
"CC033xCC068","9","8033x16768_9","8_15viii","Influenza",10,4,98.2142857142857
"CC033xCC068","14","8033x16768_14","8_15viii","Influenza",10,6,93.1192660550459
"CC033xCC068","6","8033x16768_6","8_15viii","Influenza",15,4,98.0392156862745
"CC033xCC068","11","8033x16768_11","8_15viii","Influenza",15,14,93.3054393305439
"CC033xCC068","16","8033x16768_16","8_15viii","Influenza",15,1,103.317535545024
"CC033xCC068","49","8033x16768_49","9_15ix","Influenza",45,7,86.3813229571984
"CC033xCC068","50","8033x16768_50","9_15ix","Influenza",45,7,80.9045226130653
"CC033xCC068","51","8033x16768_51","9_15ix","Influenza",45,3,102.304147465438
"CC033xCC046","118","8033x5346_118","3_15iii","Influenza",10,7,91.9491525423729
"CC033xCC046","124","8033x5346_124","3_15iii","Influenza",10,7,90.6666666666667
"CC033xCC046","127","8033x5346_127","3_15iii","Influenza",10,7,88.1081081081081
"CC033xCC046","141","8033x5346_141","4_15iv","Influenza",15,7,93.9814814814815
"CC033xCC046","142","8033x5346_142","4_15iv","Influenza",15,8,85.5855855855856
"CC033xCC046","144","8033x5346_144","4_15iv","Influenza",15,8,90.9090909090909
"CC033xCC046","145","8033x5346_145","4_15iv","Influenza",15,7,92.1658986175115
"CC033xCC046","29","8033x5346_29","10_14x","Influenza",45,7,86.2068965517241
"CC033xCC046","34","8033x5346_34","10_14x","Influenza",45,7,87.7551020408163
"CC033xCC046","38","8033x5346_38","10_14x","Influenza",45,6,96.6346153846154
"CC030xCC023","36","8034x8043_36","4_15iv","Influenza",10,4,91.304347826087
"CC030xCC023","46","8034x8043_46","4_15iv","Influenza",10,4,92.1787709497207
"CC030xCC023","47","8034x8043_47","4_15iv","Influenza",10,4,93.0131004366812
"CC030xCC023","104","8034x8043_104","6_15vi","Influenza",15,4,102.33918128655
"CC030xCC023","105","8034x8043_105","6_15vi","Influenza",15,2,99.4791666666667
"CC030xCC023","107","8034x8043_107","6_15vi","Influenza",15,8,89.1191709844559
"CC030xCC023","89","8034x8043_89","6_15vi","Influenza",45,8,94.3661971830986
"CC030xCC023","96","8034x8043_96","6_15vi","Influenza",45,2,98.5221674876847
"CC030xCC023","97","8034x8043_97","6_15vi","Influenza",45,2,96.5174129353234
"CC030xCC023","123","8034x8043_123","7_15vii","Influenza",45,1,98.1308411214953
"CC030xCC023","124","8034x8043_124","7_15vii","Influenza",45,7,96.2264150943396
"CC030xCC023","125","8034x8043_125","7_15vii","Influenza",45,3,96.9072164948454
"CC030xCC023","129","8034x8043_129","7_15vii","Influenza",45,9,97.1264367816092
"CC030xCC061","75","8034x8048_75","2_14ii","Influenza",10,9,95.2127659574468
"CC030xCC061","77","8034x8048_77","2_14ii","Influenza",10,8,96.6587112171838
"CC030xCC061","78","8034x8048_78","2_14ii","Influenza",10,2,102.328767123288
"CC030xCC061","155","8034x8048_155","3_14iii","Influenza",15,8,99.4579945799458
"CC030xCC061","156","8034x8048_156","3_14iii","Influenza",15,10,97.027027027027
"CC030xCC061","165","8034x8048_165","3_14iii","Influenza",15,2,94.2211055276382
"CC030xCC061","145","8034x8048_145","3_14iii","Influenza",45,3,90.9319899244332
"CC030xCC061","146","8034x8048_146","3_14iii","Influenza",45,10,103.2
"CC030xCC061","147","8034x8048_147","3_14iii","Influenza",45,10,97.6127320954907
"CC030xCC061","148","8034x8048_148","3_14iii","Influenza",45,10,97.9695431472081
"CC008xCC018","3","8036x3609_3","8_15viii","Influenza",10,7,83.4905660377358
"CC008xCC018","7","8036x3609_7","8_15viii","Influenza",10,9,97.1014492753623
"CC008xCC018","8","8036x3609_8","8_15viii","Influenza",10,9,76.8115942028986
"CC008xCC018","98","8036x3609_98","12_15xii","Influenza",10,5,84.2364532019704
"CC008xCC018","99","8036x3609_99","12_15xii","Influenza",10,6,76.6519823788546
"CC008xCC018","101","8036x3609_101","12_15xii","Influenza",10,7,86.5384615384615
"CC008xCC018","102","8036x3609_102","12_15xii","Influenza",10,6,82.2429906542056
"CC008xCC018","107","8036x3609_107","1_16i","Influenza",15,6,81.8532818532819
"CC008xCC018","109","8036x3609_109","1_16i","Influenza",15,5,81.3432835820896
"CC008xCC018","112","8036x3609_112","1_16i","Influenza",15,8,81.1320754716981
"CC008xCC018","128","8036x3609_128","2_16ii","Influenza",15,9,81.1538461538462
"CC008xCC018","132","8036x3609_132","2_16ii","Influenza",15,3,90.9090909090909
"CC008xCC018","135","8036x3609_135","2_16ii","Influenza",15,6,81.2749003984064
