"RIX","ID","RIX_ID","Cohort","Treatment","Day","D1per","D2per","D3per","D4per","D5per","D6per","D7per","D8per","D9per","D10per","D11per","D12per","D13per","D14per","D15per","D45per"
"CC018xCC009","54","3609x5489_54","12_13xii","Influenza","4",98.3957219251337,97.0588235294118,96.524064171123,93.048128342246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC018xCC009","55","3609x5489_55","12_13xii","Influenza","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC018xCC009","213","3609x5489_213","4_14iv","Influenza","4",98.8962472406181,96.2472406181016,94.4812362030905,91.1699779249448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC018xCC009","214","3609x5489_214","4_14iv","Influenza","4",95.3405017921147,78.1362007168459,77.5985663082437,73.8351254480287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC018xCC009","216","3609x5489_216","4_14iv","Influenza","4",98.2978723404255,95.531914893617,95.1063829787234,98.2978723404255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC018xCC009","217","3609x5489_217","4_14iv","Influenza","4",96.9827586206897,109.913793103448,105.603448275862,95.4741379310345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC018xCC009","41","3609x5489_41","12_13xii","Influenza","7",100,97.2162740899358,98.2869379014989,97.644539614561,98.2869379014989,98.7152034261242,96.5738758029979,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC018xCC009","42","3609x5489_42","12_13xii","Influenza","7",96.4365256124722,92.2048997772829,93.3184855233853,93.0957683741648,95.3229398663697,93.7639198218263,94.4320712694877,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC018xCC009","43","3609x5489_43","12_13xii","Influenza","7",96.849087893864,96.0199004975124,94.3615257048093,90.5472636815921,88.8888888888889,88.3913764510779,89.8839137645108,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC018xCC009","6","3609x5489_6","12_13xii","Influenza","10",100,96.5770171149144,97.5550122249389,96.5770171149144,97.799511002445,96.8215158924205,95.8435207823961,96.3325183374083,94.3765281173594,96.0880195599022,NA,NA,NA,NA,NA,NA
"CC018xCC009","7","3609x5489_7","12_13xii","Influenza","10",98.6238532110092,97.7064220183486,94.954128440367,93.348623853211,92.2018348623853,91.2844036697248,91.2844036697248,90.8256880733945,89.2201834862385,98.6238532110092,NA,NA,NA,NA,NA,NA
"CC018xCC009","8","3609x5489_8","12_13xii","Influenza","10",99.7782705099778,95.3436807095344,96.0088691796009,95.7871396895787,95.7871396895787,96.4523281596452,94.0133037694013,92.2394678492239,93.3481152993348,91.7960088691796,NA,NA,NA,NA,NA,NA
"CC018xCC009","202","3609x5489_202","4_14iv","Influenza","15",96.8576709796673,96.1182994454714,95.9334565619224,90.2033271719039,89.6487985212569,87.9852125693161,87.0609981515712,88.1700554528651,85.9519408502773,88.9833641404806,91.9408502772643,95.8595194085028,95.4898336414048,95.5637707948244,97.7818853974122,NA
"CC018xCC009","206","3609x5489_206","4_14iv","Influenza","15",101.639344262295,101.55737704918,99.7950819672131,90.983606557377,89.9590163934426,89.7540983606557,85.0409836065574,87.7049180327869,88.9344262295082,92.2950819672131,95.0819672131148,99.7950819672131,96.4754098360656,97.3360655737705,99.7950819672131,NA
"CC018xCC009","207","3609x5489_207","4_14iv","Influenza","15",100.606060606061,100.20202020202,100.727272727273,99.7979797979798,98.7878787878788,94.5454545454545,91.959595959596,94.5454545454545,96.1616161616162,96.5656565656566,98.020202020202,100.20202020202,96.6868686868687,98.020202020202,99.5959595959596,NA
"CC018xCC009","5","3609x5489_5","12_13xii","Influenza","45",96.4864864864865,92.4324324324324,94.054054054054,94.3243243243243,94.3243243243243,93.7837837837838,92.7027027027027,89.1891891891892,90.5405405405405,91.3513513513513,92.1621621621622,95.1351351351351,NA,NA,NA,NA
"CC018xCC009","36","3609x5489_36","12_13xii","Influenza","45",97.1553610503282,96.2800875273523,96.9365426695842,97.1553610503282,97.5929978118162,95.6236323851203,93.2166301969365,93.2166301969365,92.5601750547046,95.8424507658643,96.9365426695842,97.5929978118162,NA,NA,NA,NA
"CC018xCC009","39","3609x5489_39","12_13xii","Influenza","45",97.0588235294118,94.1176470588235,96.078431372549,96.078431372549,100.245098039216,97.0588235294118,98.0392156862745,98.5294117647059,96.5686274509804,97.7941176470588,100,101.225490196078,NA,NA,NA,NA
"CC018xCC009","44","3609x5489_44","12_13xii","Influenza","45",96.7980295566502,94.5812807881773,94.8275862068966,94.0886699507389,96.3054187192118,95.320197044335,94.8275862068966,94.5812807881773,92.6108374384236,92.3645320197044,94.5812807881773,95.0738916256158,NA,NA,NA,NA
"CC018xCC009","64","3609x5489_64","12_13xii","Influenza","45",101.609195402299,100.689655172414,100.919540229885,100.689655172414,100.919540229885,101.83908045977,100.689655172414,100,98.8505747126437,99.3103448275862,102.988505747126,102.758620689655,NA,NA,NA,NA
"CC018xCC009","65","3609x5489_65","12_13xii","Influenza","45",98.9035087719298,94.9561403508772,93.640350877193,92.1052631578947,93.2017543859649,91.6666666666667,90.1315789473684,86.1842105263158,85.5263157894737,88.8157894736842,90.1315789473684,91.6666666666667,NA,NA,NA,NA
"CC044xCC060","120","4410x3460_120","5_15v","Influenza","2",103.349282296651,100.956937799043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","121","4410x3460_121","5_15v","Influenza","2",101.010101010101,100.50505050505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","122","4410x3460_122","5_15v","Influenza","2",113.131313131313,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","25","4410x3460_25","1_15i","Influenza","4",101.190476190476,101.190476190476,101.190476190476,102.97619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","26","4410x3460_26","1_15i","Influenza","4",102.298850574713,101.724137931034,102.298850574713,102.298850574713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","32","4410x3460_32","1_15i","Influenza","4",97.948717948718,96.9230769230769,98.4615384615385,97.4358974358974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","29","4410x3460_29","1_15i","Influenza","7",98.8950276243094,97.2375690607735,96.1325966850829,92.8176795580111,93.9226519337016,93.9226519337016,92.2651933701657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","37","4410x3460_37","1_15i","Influenza","7",100,96.8421052631579,99.4736842105263,97.3684210526316,98.9473684210526,99.4736842105263,95.7894736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","42","4410x3460_42","1_15i","Influenza","7",99.5192307692308,93.75,95.6730769230769,95.1923076923077,92.7884615384615,93.75,93.2692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","46","4410x3460_46","1_15i","Influenza","7",97.4093264248705,95.3367875647668,95.8549222797927,94.300518134715,94.8186528497409,95.3367875647668,90.4145077720207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","47","4410x3460_47","1_15i","Influenza","7",100,98.4536082474227,98.4536082474227,97.9381443298969,96.3917525773196,94.3298969072165,98.7113402061856,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC044xCC060","85","4410x3460_85","3_15iii","Influenza","10",95.9390862944162,94.9238578680203,96.4467005076142,92.8934010152284,96.4467005076142,97.4619289340102,94.9238578680203,95.9390862944162,97.9695431472081,100,NA,NA,NA,NA,NA,NA
"CC044xCC060","86","4410x3460_86","3_15iii","Influenza","10",97.8142076502732,96.7213114754098,100,96.1748633879781,96.1748633879781,96.7213114754098,95.6284153005464,96.1748633879781,97.2677595628415,98.9071038251366,NA,NA,NA,NA,NA,NA
"CC044xCC060","87","4410x3460_87","3_15iii","Influenza","10",98.9795918367347,96.9387755102041,97.4489795918367,91.8367346938775,94.3877551020408,92.8571428571428,94.8979591836735,94.3877551020408,94.8979591836735,94.3877551020408,NA,NA,NA,NA,NA,NA
"CC044xCC060","88","4410x3460_88","3_15iii","Influenza","10",100,101.477832512315,104.433497536946,100.985221674877,101.970443349754,100.492610837438,98.0295566502463,99.5073891625616,99.5073891625616,102.955665024631,NA,NA,NA,NA,NA,NA
"CC044xCC060","104","4410x3460_104","4_15iv","Influenza","15",98.8571428571429,92,90.8571428571429,90.8571428571429,92,94.2857142857143,93.1428571428572,93.7142857142857,92.5714285714286,94.8571428571429,92.5714285714286,93.7142857142857,91.4285714285714,92.5714285714286,95.4285714285714,NA
"CC044xCC060","105","4410x3460_105","4_15iv","Influenza","15",102.072538860104,102.072538860104,98.9637305699482,96.8911917098445,98.9637305699482,99.4818652849741,99.4818652849741,98.9637305699482,99.4818652849741,100,100.518134715026,99.4818652849741,97.9274611398964,97.9274611398964,101.036269430052,NA
"CC044xCC060","110","4410x3460_110","4_15iv","Influenza","15",101.081081081081,95.1351351351351,92.972972972973,92.4324324324324,93.5135135135135,95.6756756756757,93.5135135135135,93.5135135135135,94.054054054054,95.1351351351351,94.054054054054,92.972972972973,90.8108108108108,91.3513513513513,94.5945945945946,NA
"CC044xCC060","51","4410x3460_51","2_15ii","Influenza","45",100,100.50505050505,97.4747474747475,95.4545454545455,95.959595959596,96.4646464646465,99.4949494949495,98.989898989899,100,NA,102.525252525253,100.50505050505,102.020202020202,98.989898989899,98.989898989899,112.626262626263
"CC044xCC060","59","4410x3460_59","2_15ii","Influenza","45",99.4818652849741,101.036269430052,96.8911917098445,95.8549222797927,94.300518134715,95.8549222797927,99.4818652849741,98.9637305699482,101.554404145078,NA,105.181347150259,103.626943005181,102.59067357513,98.4455958549223,98.4455958549223,112.435233160622
"CC044xCC060","63","4410x3460_63","2_15ii","Influenza","45",101.578947368421,100.526315789474,98.4210526315789,98.4210526315789,100,101.052631578947,101.578947368421,102.105263157895,102.631578947368,NA,104.210526315789,103.684210526316,104.736842105263,101.578947368421,102.105263157895,111.578947368421
"CC036xCC051","21","477x16912_21","6_14vi","Influenza","2",99.1596638655462,96.6386554621849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC036xCC051","22","477x16912_22","6_14vi","Influenza","2",98.9293361884368,97.8586723768737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC036xCC051","28","477x16912_28","6_14vi","Influenza","2",99.1967871485944,99.7991967871486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC036xCC051","1","477x16912_1","6_14vi","Influenza","4",99.6575342465754,100,101.027397260274,95.8904109589041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC036xCC051","2","477x16912_2","6_14vi","Influenza","4",101.304347826087,100.869565217391,101.304347826087,97.3913043478261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC036xCC051","14","477x16912_14","6_14vi","Influenza","4",100.268096514745,100.268096514745,99.7319034852547,95.7104557640751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC036xCC051","3","477x16912_3","6_14vi","Influenza","7",100,100.934579439252,99.0654205607477,97.4299065420561,94.1588785046729,93.4579439252336,88.3177570093458,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC036xCC051","4","477x16912_4","6_14vi","Influenza","7",99.4094488188976,97.6377952755905,98.4251968503937,96.4566929133858,94.488188976378,96.0629921259843,89.9606299212599,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC036xCC051","12","477x16912_12","6_14vi","Influenza","7",100.454545454545,99.5454545454545,100,98.1818181818182,97.5,97.7272727272727,96.3636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC036xCC051","13","477x16912_13","6_14vi","Influenza","7",100.45871559633,100.45871559633,100.45871559633,100.45871559633,98.394495412844,98.6238532110092,93.5779816513761,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC036xCC051","36","477x16912_36","6_14vi","Influenza","10",101.228501228501,98.2800982800983,98.7714987714988,98.034398034398,98.7714987714988,99.2628992628993,98.7714987714988,97.051597051597,97.1007371007371,99.5577395577396,NA,NA,NA,NA,NA,NA
"CC036xCC051","37","477x16912_37","6_14vi","Influenza","10",101.975308641975,100.740740740741,102.222222222222,98.7654320987654,97.2839506172839,98.7654320987654,97.7777777777778,96.8888888888889,96.9876543209877,100.740740740741,NA,NA,NA,NA,NA,NA
"CC036xCC051","38","477x16912_38","6_14vi","Influenza","10",99.7601918465228,96.8824940047961,95.9232613908873,94.2446043165468,93.5251798561151,93.5251798561151,92.0863309352518,92.2302158273381,91.9904076738609,92.5659472422062,NA,NA,NA,NA,NA,NA
"CC036xCC051","93","477x16912_93","7_14vii","Influenza","15",99.7597308986065,96.1076405574243,95.6271023546372,96.1076405574243,94.9062950504565,94.6660259490629,92.7438731379145,92.2633349351273,94.4257568476694,94.6660259490629,NA,NA,NA,NA,100.913022585296,NA
"CC036xCC051","107","477x16912_107","7_14vii","Influenza","15",99.9267935578331,92.8989751098097,92.4597364568082,93.1185944363104,92.606149341142,93.7042459736457,91.1420204978038,89.6778916544656,90.2269399707174,91.1420204978038,NA,NA,NA,NA,98.0966325036603,NA
"CC036xCC051","108","477x16912_108","7_14vii","Influenza","15",96.3471971066908,95.5153707052441,95.8408679927667,96.0216998191682,96.3833634719711,98.0108499095841,94.7558770343581,95.4792043399638,96.3833634719711,95.4792043399638,NA,NA,NA,NA,100.904159132007,NA
"CC036xCC051","92","477x16912_92","7_14vii","Influenza","45",100.290275761974,100,97.5810353168844,97.8713110788582,95.3072085147557,93.3720367682632,90.4692791485244,91.4368650217707,93.3720367682632,94.8234155781326,NA,NA,NA,NA,NA,120.70633768747
"CC036xCC051","116","477x16912_116","7_14vii","Influenza","45",99.0353697749196,100.137804317869,98.3004134129536,96.0036747818098,93.4772622875517,93.7069361506661,88.6541111621497,87.7354157096922,88.6541111621497,91.6398713826367,NA,NA,NA,NA,NA,113.458888378503
"CC036xCC051","117","477x16912_117","7_14vii","Influenza","45",100.798580301686,93.0789707187223,101.153504880213,99.8225377107365,98.7133984028394,99.3788819875776,92.7240461401952,96.7169476486247,98.0479148181012,101.153504880213,NA,NA,NA,NA,NA,127.329192546584
"CC035xCC071","9","5035x16785_9","3_15iii","Influenza","2",96.3157894736842,95.7894736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC071","23","5035x16785_23","3_15iii","Influenza","2",98.3425414364641,92.2651933701657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC071","32","5035x16785_32","3_15iii","Influenza","2",96.1538461538461,96.1538461538461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC071","34","5035x16785_34","3_15iii","Influenza","2",96.0199004975124,94.5273631840796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC071","10","5035x16785_10","3_15iii","Influenza","4",97.7653631284916,100.558659217877,98.8826815642458,91.0614525139665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC071","27","5035x16785_27","3_15iii","Influenza","4",97.8142076502732,97.2677595628415,96.7213114754098,87.431693989071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC071","33","5035x16785_33","3_15iii","Influenza","4",97.3094170403587,95.5156950672646,92.3766816143498,87.4439461883408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC071","37","5035x16785_37","3_15iii","Influenza","4",99.0740740740741,95.3703703703704,98.1481481481481,97.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC071","22","5035x16785_22","3_15iii","Influenza","7",97.2826086956522,93.4782608695652,90.2173913043478,87.5,85.3260869565217,86.4130434782609,89.6739130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC071","31","5035x16785_31","3_15iii","Influenza","7",99.0147783251232,97.5369458128079,96.0591133004926,93.103448275862,90.1477832512315,87.6847290640394,91.1330049261084,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC071","99","5035x16785_99","4_15iv","Influenza","10",96.7032967032967,95.6043956043956,92.8571428571428,91.2087912087912,89.5604395604396,89.010989010989,88.4615384615385,84.0659340659341,87.9120879120879,89.010989010989,NA,NA,NA,NA,NA,NA
"CC035xCC071","104","5035x16785_104","4_15iv","Influenza","10",97.6744186046512,95.8139534883721,93.953488372093,93.0232558139535,93.0232558139535,96.7441860465116,94.8837209302326,92.093023255814,94.4186046511628,94.8837209302326,NA,NA,NA,NA,NA,NA
"CC035xCC071","111","5035x16785_111","4_15iv","Influenza","10",94.1798941798942,94.7089947089947,89.9470899470899,88.8888888888889,88.8888888888889,92.0634920634921,88.8888888888889,83.0687830687831,87.8306878306879,87.8306878306879,NA,NA,NA,NA,NA,NA
"CC035xCC071","85","5035x16785_85","4_15iv","Influenza","15",94.2708333333333,91.1458333333333,89.5833333333333,85.9375,86.4583333333333,86.9791666666667,87.5,85.9375,86.4583333333333,85.9375,85.9375,85.9375,82.2916666666667,84.375,86.9791666666667,NA
"CC035xCC071","92","5035x16785_92","4_15iv","Influenza","15",88.0829015544041,86.5284974093264,85.4922279792746,87.0466321243523,87.5647668393782,88.6010362694301,85.4922279792746,83.9378238341969,86.0103626943005,86.0103626943005,84.4559585492228,84.4559585492228,85.4922279792746,82.3834196891192,86.5284974093264,NA
"CC035xCC071","98","5035x16785_98","4_15iv","Influenza","15",93.4426229508197,92.3497267759563,90.7103825136612,89.6174863387978,90.1639344262295,93.4426229508197,91.2568306010929,90.1639344262295,89.6174863387978,89.6174863387978,88.5245901639344,86.3387978142077,85.792349726776,86.3387978142077,91.8032786885246,NA
"CC035xCC071","83","5035x16785_83","4_15iv","Influenza","45",92.5287356321839,93.6781609195402,90.8045977011494,90.8045977011494,90.8045977011494,90.8045977011494,88.5057471264368,89.6551724137931,89.6551724137931,89.080459770115,89.6551724137931,89.6551724137931,87.3563218390805,87.3563218390805,79.3103448275862,NA
"CC035xCC071","90","5035x16785_90","4_15iv","Influenza","45",91.0714285714286,87.5,86.9047619047619,86.3095238095238,86.3095238095238,88.0952380952381,85.1190476190476,82.1428571428571,84.5238095238095,85.1190476190476,83.9285714285714,86.9047619047619,85.7142857142857,83.3333333333333,76.1904761904762,NA
"CC035xCC071","96","5035x16785_96","4_15iv","Influenza","45",93.6585365853659,91.7073170731707,88.780487804878,86.8292682926829,85.8536585365854,86.3414634146341,85.8536585365854,84.390243902439,87.3170731707317,85.3658536585366,85.3658536585366,85.3658536585366,85.3658536585366,85.8536585365854,78.5365853658537,NA
"CC035xCC020","71","5035x8054_71","1_16i","Influenza","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC020","72","5035x8054_72","1_16i","Influenza","2",100.869565217391,97.8260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC020","73","5035x8054_73","1_16i","Influenza","2",99.5283018867925,99.5283018867925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC020","85","5035x8054_85","4_16iv","Influenza","2",99.4505494505495,101.648351648352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC020","88","5035x8054_88","4_16iv","Influenza","2",99.5215311004785,101.435406698565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC020","75","5035x8054_75","2_16ii","Influenza","7",99.0867579908676,102.739726027397,99.5433789954338,111.415525114155,93.1506849315068,96.3470319634703,92.2374429223744,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC020","76","5035x8054_76","2_16ii","Influenza","7",97.4576271186441,96.6101694915254,93.6440677966102,93.2203389830508,90.6779661016949,89.8305084745763,89.406779661017,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC020","80","5035x8054_80","2_16ii","Influenza","7",98.6547085201794,96.4125560538117,97.3094170403587,94.6188340807175,90.5829596412556,94.6188340807175,97.3094170403587,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC020","81","5035x8054_81","2_16ii","Influenza","7",96.4444444444444,98.6666666666667,96.8888888888889,92.8888888888889,92.8888888888889,96.4444444444444,96.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC020","48","5035x8054_48","12_15xii","Influenza","45",123.428571428571,118.857142857143,113.142857142857,102.857142857143,NA,NA,NA,NA,NA,NA,NA,102.285714285714,106.285714285714,109.714285714286,109.714285714286,NA
"CC035xCC020","49","5035x8054_49","12_15xii","Influenza","45",128.082191780822,126.027397260274,119.178082191781,110.27397260274,106.849315068493,98.6301369863014,95.2054794520548,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC035xCC020","50","5035x8054_50","12_15xii","Influenza","45",124.539877300613,126.993865030675,121.472392638037,110.429447852761,109.20245398773,106.134969325153,106.748466257669,101.840490797546,98.7730061349693,NA,NA,104.294478527607,111.042944785276,115.337423312883,119.018404907975,NA
"CC035xCC020","56","5035x8054_56","12_15xii","Influenza","45",124.705882352941,124.705882352941,121.764705882353,118.235294117647,122.352941176471,120.588235294118,122.352941176471,121.764705882353,123.529411764706,124.705882352941,124.705882352941,125.882352941176,127.058823529412,130,130,NA
"CC034xCC016","1","5080x8024_1","2_14ii","Influenza","2",97.1361502347418,99.906103286385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC034xCC016","4","5080x8024_4","2_14ii","Influenza","2",97.956204379562,101.946472019465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC034xCC016","6","5080x8024_6","2_14ii","Influenza","2",98.1981981981982,104.684684684685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC034xCC016","7","5080x8024_7","2_14ii","Influenza","2",100,106.648044692737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC034xCC016","54","5080x8024_54","5_14v","Influenza","10",100.425531914894,101.063829787234,100,99.468085106383,98.8829787234042,101.808510638298,99.468085106383,99.5744680851064,103.989361702128,107.446808510638,NA,NA,NA,NA,NA,NA
"CC034xCC016","55","5080x8024_55","5_14v","Influenza","10",99.4505494505495,100,97.2527472527473,92.0879120879121,96.0989010989011,93.4065934065934,91.3736263736264,90.6593406593407,96.1538461538462,95.0549450549451,NA,NA,NA,NA,NA,NA
"CC034xCC016","56","5080x8024_56","5_14v","Influenza","10",98.2228626320845,102.785782901057,94.1402497598463,92.1229586935639,90.8261287223823,90.7780979827089,86.9356388088377,88.6167146974063,94.3804034582133,93.1796349663785,NA,NA,NA,NA,NA,NA
"CC034xCC016","35","5080x8024_35","4_14iv","Influenza","15",100.737100737101,100.884520884521,91.8918918918919,90.4176904176904,88.6977886977887,88.9434889434889,85.995085995086,86.7321867321867,82.5552825552825,86.9287469287469,90.8599508599508,96.6584766584767,98.1326781326781,98.4766584766585,100.737100737101,NA
"CC034xCC016","36","5080x8024_36","4_14iv","Influenza","15",101.918347270044,96.9011313330054,93.4579439252336,91.9822921790458,91.4904082636498,91.4904082636498,88.8834235120512,88.539104771274,91.4904082636498,94.638465322184,98.3275946876537,101.18052139695,102.705361534678,101.574028529267,104.033448106247,NA
"CC034xCC016","38","5080x8024_38","4_14iv","Influenza","15",97.678916827853,96.2282398452611,93.568665377176,92.8433268858801,90.9090909090909,88.0077369439072,80.0773694390716,78.3365570599613,86.073500967118,87.330754352031,87.6208897485493,91.1025145067698,92.8433268858801,95.2611218568665,96.7117988394584,NA
"CC034xCC016","28","5080x8024_28","3_14iii","Influenza","45",98.3379501385042,102.216066481994,102.770083102493,99.4459833795014,100.277008310249,94.7368421052632,89.196675900277,89.4736842105263,90.5817174515235,95.8448753462604,101.662049861496,103.87811634349,105.263157894737,104.432132963989,103.047091412742,103.601108033241
"CC034xCC016","29","5080x8024_29","3_14iii","Influenza","45",97.3544973544974,98.6772486772487,101.587301587302,98.4126984126984,96.2962962962963,96.2962962962963,88.8888888888889,89.9470899470899,90.2116402116402,92.5925925925926,96.031746031746,97.3544973544974,95.7671957671958,93.1216931216931,92.9100529100529,109.78835978836
"CC034xCC016","30","5080x8024_30","3_14iii","Influenza","45",97.0666666666667,100.533333333333,100.533333333333,99.2,96.2666666666667,97.0666666666667,89.0666666666667,87.2,88.5333333333333,89.8666666666667,93.6,94.6666666666667,93.0666666666667,95.1466666666667,94.6133333333333,114.4
"CC034xCC016","31","5080x8024_31","3_14iii","Influenza","45",99.1404011461318,102.865329512894,102.578796561605,100.859598853868,100.859598853868,97.9942693409742,92.2636103151863,91.404011461318,93.1232091690544,97.7077363896848,105.730659025788,105.157593123209,102.005730659026,100.286532951289,100.974212034384,103.724928366762
"CC065xCC072","14","5119x16521_14","10_15x","Influenza","2",96.5034965034965,98.6013986013986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","16","5119x16521_16","10_15x","Influenza","2",98.5955056179775,97.4719101123596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","17","5119x16521_17","10_15x","Influenza","2",96.7551622418879,93.5103244837758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","41","5119x16521_41","11_15xi","Influenza","7",98.4375,89.453125,83.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","44","5119x16521_44","11_15xi","Influenza","7",99.1935483870968,90.3225806451613,82.6612903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","45","5119x16521_45","11_15xi","Influenza","7",100,89.3617021276596,84.2553191489362,100,99.1489361702128,99.1489361702128,102.127659574468,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","46","5119x16521_46","11_15xi","Influenza","7",100.377358490566,92.0754716981132,90.9433962264151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","116","5119x16521_116","2_16ii","Influenza","10",103.448275862069,107.389162561576,100,85.2216748768473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","117","5119x16521_117","2_16ii","Influenza","10",97.3913043478261,99.1304347826087,83.0434782608696,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","118","5119x16521_118","2_16ii","Influenza","10",98.0861244019139,100.478468899522,81.8181818181818,78.4688995215311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","81","5119x16521_81","1_16i","Influenza","15",102.389078498294,102.047781569966,93.5153583617747,86.6894197952218,80.8873720136519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","82","5119x16521_82","1_16i","Influenza","15",105.063291139241,107.594936708861,95.3586497890295,87.3417721518987,82.2784810126582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","83","5119x16521_83","1_16i","Influenza","15",102.364864864865,103.040540540541,94.9324324324324,89.8648648648649,86.8243243243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC065xCC072","84","5119x16521_84","1_16i","Influenza","15",100.684931506849,102.739726027397,94.8630136986301,89.3835616438356,84.2465753424658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
