"RIX","ID","day","virus","cohort","RIX_ID"
"CC060xCC037",72,4,"Influenza","5_16v","3460x16072_72"
"CC060xCC037",17,7,"Influenza","11_15xi","3460x16072_17"
"CC060xCC037",71,4,"Influenza","5_16v","3460x16072_71"
"CC060xCC037",16,7,"Influenza","11_15xi","3460x16072_16"
"CC060xCC037",103,15,"Mock","8_16viii","3460x16072_103"
"CC060xCC037",35,10,"Influenza","12_15xii","3460x16072_35"
"CC060xCC037",79,2,"Mock","6_16vi","3460x16072_79"
"CC060xCC037",39,10,"Influenza","12_15xii","3460x16072_39"
"CC060xCC037",88,4,"Mock","7_16vii","3460x16072_88"
"CC060xCC037",36,10,"Influenza","12_15xii","3460x16072_36"
"CC060xCC037",80,2,"Mock","6_16vi","3460x16072_80"
"CC060xCC006",86,15,"Influenza","2_15ii","3460x16750_86"
"CC060xCC006",87,45,"Influenza","2_15ii","3460x16750_87"
"CC060xCC006",56,4,"Mock","2_15ii","3460x16750_56"
"CC060xCC006",85,7,"Influenza","2_15ii","3460x16750_85"
"CC060xCC006",79,15,"Influenza","2_15ii","3460x16750_79"
"CC060xCC006",62,4,"Influenza","2_15ii","3460x16750_62"
"CC060xCC006",63,7,"Influenza","2_15ii","3460x16750_63"
"CC060xCC006",46,2,"Influenza","1_15i","3460x16750_46"
"CC060xCC006",61,15,"Mock","2_15ii","3460x16750_61"
"CC060xCC006",113,7,"Influenza","3_15iii","3460x16750_113"
"CC060xCC006",57,4,"Mock","2_15ii","3460x16750_57"
"CC060xCC006",60,4,"Mock","2_15ii","3460x16750_60"
"CC060xCC006",76,4,"Influenza","2_15ii","3460x16750_76"
"CC060xCC006",47,2,"Influenza","1_15i","3460x16750_47"
"CC060xCC006",80,10,"Influenza","2_15ii","3460x16750_80"
"CC060xCC006",66,15,"Mock","2_15ii","3460x16750_66"
"CC060xCC006",55,2,"Mock","1_15i","3460x16750_55"
"CC060xCC006",117,7,"Influenza","3_15iii","3460x16750_117"
"CC060xCC006",81,45,"Influenza","2_15ii","3460x16750_81"
"CC060xCC006",52,2,"Influenza","1_15i","3460x16750_52"
"CC060xCC006",77,7,"Influenza","2_15ii","3460x16750_77"
"CC060xCC006",53,2,"Mock","1_15i","3460x16750_53"
"CC060xCC006",104,7,"Influenza","3_15iii","3460x16750_104"
"CC060xCC006",75,15,"Mock","2_15ii","3460x16750_75"
"CC060xCC006",67,4,"Influenza","2_15ii","3460x16750_67"
"CC060xCC006",78,15,"Influenza","2_15ii","3460x16750_78"
"CC060xCC006",54,2,"Mock","1_15i","3460x16750_54"
"CC029xCC071",142,45,"Influenza","12_15xii","3564x16785_142"
"CC029xCC071",118,15,"Influenza","11_15xi","3564x16785_118"
"CC029xCC071",119,15,"Mock","11_15xi","3564x16785_119"
"CC029xCC071",125,15,"Mock","11_15xi","3564x16785_125"
"CC029xCC071",45,4,"Influenza","8_15viii","3564x16785_45"
"CC029xCC071",123,15,"Influenza","11_15xi","3564x16785_123"
"CC029xCC071",47,4,"Influenza","8_15viii","3564x16785_47"
"CC029xCC071",137,45,"Influenza","12_15xii","3564x16785_137"
"CC029xCC071",111,10,"Influenza","10_15x","3564x16785_111"
"CC029xCC071",91,10,"Influenza","10_15x","3564x16785_91"
"CC029xCC071",122,15,"Influenza","11_15xi","3564x16785_122"
"CC029xCC071",18,2,"Mock","7_15vii","3564x16785_18"
"CC029xCC071",98,10,"Influenza","10_15x","3564x16785_98"
"CC029xCC071",6,2,"Mock","7_15vii","3564x16785_6"
"CC029xCC071",124,15,"Influenza","11_15xi","3564x16785_124"
"CC029xCC071",141,45,"Influenza","12_15xii","3564x16785_141"
"CC029xCC071",24,2,"Influenza","7_15vii","3564x16785_24"
"CC029xCC071",27,2,"Influenza","7_15vii","3564x16785_27"
"CC029xCC071",53,4,"Mock","8_15viii","3564x16785_53"
"CC029xCC071",5,2,"Mock","7_15vii","3564x16785_5"
"CC029xCC071",46,4,"Influenza","8_15viii","3564x16785_46"
"CC029xCC071",28,2,"Influenza","7_15vii","3564x16785_28"
"CC029xCC071",126,15,"Mock","11_15xi","3564x16785_126"
"CC029xCC071",4,7,"Influenza","7_15vii","3564x16785_4"
"CC029xCC071",11,7,"Influenza","7_15vii","3564x16785_11"
"CC029xCC071",17,7,"Influenza","7_15vii","3564x16785_17"
"CC029xCC071",51,4,"Mock","8_15viii","3564x16785_51"
"CC029xCC071",52,4,"Mock","8_15viii","3564x16785_52"
"CC029xCC027",15,4,"Influenza","3_15iii","3564x8027_15"
"CC029xCC027",9,15,"Influenza","3_15iii","3564x8027_9"
"CC029xCC027",16,10,"Influenza","3_15iii","3564x8027_16"
"CC029xCC027",18,15,"Influenza","3_15iii","3564x8027_18"
"CC029xCC027",49,7,"Influenza","3_15iii","3564x8027_49"
"CC029xCC027",2,10,"Influenza","3_15iii","3564x8027_2"
"CC029xCC027",37,2,"Mock","3_15iii","3564x8027_37"
"CC029xCC027",42,2,"Influenza","3_15iii","3564x8027_42"
"CC029xCC027",26,4,"Mock","3_15iii","3564x8027_26"
"CC029xCC027",31,4,"Mock","3_15iii","3564x8027_31"
"CC029xCC027",17,15,"Mock","3_15iii","3564x8027_17"
"CC029xCC027",21,15,"Mock","3_15iii","3564x8027_21"
"CC029xCC027",43,2,"Influenza","3_15iii","3564x8027_43"
"CC029xCC027",34,2,"Influenza","3_15iii","3564x8027_34"
"CC029xCC027",19,4,"Influenza","3_15iii","3564x8027_19"
"CC029xCC027",33,2,"Mock","3_15iii","3564x8027_33"
"CC029xCC027",1,4,"Influenza","3_15iii","3564x8027_1"
"CC029xCC027",27,2,"Mock","3_15iii","3564x8027_27"
"CC029xCC027",25,15,"Influenza","3_15iii","3564x8027_25"
"CC029xCC027",20,10,"Influenza","3_15iii","3564x8027_20"
"CC029xCC027",8,15,"Mock","3_15iii","3564x8027_8"
"CC029xCC027",32,4,"Mock","3_15iii","3564x8027_32"
"CC029xCC027",55,7,"Influenza","3_15iii","3564x8027_55"
"CC029xCC027",48,45,"Influenza","3_15iii","3564x8027_48"
"CC029xCC027",54,45,"Influenza","3_15iii","3564x8027_54"
"CC029xCC027",56,7,"Influenza","3_15iii","3564x8027_56"
"CC029xCC027",53,45,"Influenza","3_15iii","3564x8027_53"
"CC029xCC027",47,45,"Influenza","3_15iii","3564x8027_47"
"CC018xCC065",94,4,"Influenza","12_13xii","3609x5119_94"
"CC018xCC065",37,2,"Influenza","11_13xi","3609x5119_37"
"CC018xCC065",39,15,"Mock","11_13xi","3609x5119_39"
"CC018xCC065",42,10,"Influenza","11_13xi","3609x5119_42"
"CC018xCC065",41,10,"Influenza","11_13xi","3609x5119_41"
"CC018xCC065",97,45,"Influenza","12_13xii","3609x5119_97"
"CC018xCC065",31,15,"Influenza","11_13xi","3609x5119_31"
"CC018xCC065",40,15,"Mock","11_13xi","3609x5119_40"
"CC018xCC065",38,2,"Influenza","11_13xi","3609x5119_38"
"CC018xCC065",59,4,"Mock","12_13xii","3609x5119_59"
"CC018xCC065",52,15,"Influenza","11_13xi","3609x5119_52"
"CC018xCC065",44,2,"Mock","11_13xi","3609x5119_44"
"CC018xCC065",30,2,"Mock","11_13xi","3609x5119_30"
"CC018xCC065",71,4,"Influenza","12_13xii","3609x5119_71"
"CC018xCC065",72,4,"Influenza","12_13xii","3609x5119_72"
"CC018xCC065",49,2,"Influenza","11_13xi","3609x5119_49"
"CC018xCC065",43,2,"Mock","11_13xi","3609x5119_43"
"CC018xCC065",62,7,"Influenza","12_13xii","3609x5119_62"
"CC018xCC065",53,15,"Influenza","11_13xi","3609x5119_53"
"CC018xCC065",65,4,"Influenza","12_13xii","3609x5119_65"
"CC018xCC065",63,7,"Influenza","12_13xii","3609x5119_63"
"CC018xCC065",95,45,"Influenza","12_13xii","3609x5119_95"
"CC018xCC065",96,45,"Influenza","12_13xii","3609x5119_96"
"CC018xCC065",51,10,"Influenza","11_13xi","3609x5119_51"
"CC018xCC065",92,4,"Influenza","12_13xii","3609x5119_92"
"CC018xCC065",93,4,"Influenza","12_13xii","3609x5119_93"
"CC018xCC065",61,4,"Mock","12_13xii","3609x5119_61"
"CC018xCC065",50,15,"Mock","11_13xi","3609x5119_50"
"CC018xCC065",64,7,"Influenza","12_13xii","3609x5119_64"
"CC018xCC065",54,15,"Influenza","11_13xi","3609x5119_54"
"CC018xCC065",60,4,"Mock","12_13xii","3609x5119_60"
"CC018xCC009",55,4,"Influenza","12_13xii","3609x5489_55"
"CC018xCC009",43,7,"Influenza","12_13xii","3609x5489_43"
"CC018xCC009",214,4,"Influenza","4_14iv","3609x5489_214"
"CC018xCC009",209,15,"Mock","4_14iv","3609x5489_209"
"CC018xCC009",202,15,"Influenza","4_14iv","3609x5489_202"
"CC018xCC009",13,4,"Mock","12_13xii","3609x5489_13"
"CC018xCC009",12,4,"Mock","12_13xii","3609x5489_12"
"CC018xCC009",207,15,"Influenza","4_14iv","3609x5489_207"
"CC018xCC009",206,15,"Influenza","4_14iv","3609x5489_206"
"CC018xCC009",38,2,"Influenza","12_13xii","3609x5489_38"
"CC018xCC009",37,2,"Influenza","12_13xii","3609x5489_37"
"CC018xCC009",211,15,"Mock","4_14iv","3609x5489_211"
"CC018xCC009",216,4,"Influenza","4_14iv","3609x5489_216"
"CC018xCC009",41,7,"Influenza","12_13xii","3609x5489_41"
"CC018xCC009",56,2,"Mock","12_13xii","3609x5489_56"
"CC018xCC009",217,4,"Influenza","4_14iv","3609x5489_217"
"CC018xCC009",36,45,"Influenza","12_13xii","3609x5489_36"
"CC018xCC009",65,45,"Influenza","12_13xii","3609x5489_65"
"CC018xCC009",213,4,"Influenza","4_14iv","3609x5489_213"
"CC018xCC009",8,10,"Influenza","12_13xii","3609x5489_8"
"CC018xCC009",42,7,"Influenza","12_13xii","3609x5489_42"
"CC018xCC009",208,15,"Mock","4_14iv","3609x5489_208"
"CC018xCC009",52,2,"Influenza","12_13xii","3609x5489_52"
"CC018xCC009",7,10,"Influenza","12_13xii","3609x5489_7"
"CC018xCC009",64,45,"Influenza","12_13xii","3609x5489_64"
"CC018xCC009",40,2,"Mock","12_13xii","3609x5489_40"
"CC018xCC009",57,2,"Mock","12_13xii","3609x5489_57"
"CC018xCC009",14,4,"Mock","12_13xii","3609x5489_14"
"CC018xCC009",6,10,"Influenza","12_13xii","3609x5489_6"
"CC018xCC009",39,45,"Influenza","12_13xii","3609x5489_39"
"CC018xCC009",44,45,"Influenza","12_13xii","3609x5489_44"
"CC018xCC009",54,4,"Influenza","12_13xii","3609x5489_54"
"CC018xCC009",5,45,"Influenza","12_13xii","3609x5489_5"
"CC018xCC009",53,4,"Influenza","12_13xii","3609x5489_53"
"CC044xCC060",117,2,"Mock","5_15v","4410x3460_117"
"CC044xCC060",120,2,"Influenza","5_15v","4410x3460_120"
"CC044xCC060",42,7,"Influenza","1_15i","4410x3460_42"
"CC044xCC060",112,15,"Mock","5_15v","4410x3460_112"
"CC044xCC060",116,15,"Mock","5_15v","4410x3460_116"
"CC044xCC060",88,10,"Influenza","3_15iii","4410x3460_88"
"CC044xCC060",51,45,"Influenza","2_15ii","4410x3460_51"
"CC044xCC060",121,2,"Influenza","5_15v","4410x3460_121"
"CC044xCC060",122,2,"Influenza","5_15v","4410x3460_122"
"CC044xCC060",85,10,"Influenza","3_15iii","4410x3460_85"
"CC044xCC060",87,10,"Influenza","3_15iii","4410x3460_87"
"CC044xCC060",32,4,"Influenza","1_15i","4410x3460_32"
"CC044xCC060",47,7,"Influenza","1_15i","4410x3460_47"
"CC044xCC060",46,7,"Influenza","1_15i","4410x3460_46"
"CC044xCC060",59,45,"Influenza","2_15ii","4410x3460_59"
"CC044xCC060",105,15,"Influenza","4_15iv","4410x3460_105"
"CC044xCC060",111,15,"Mock","5_15v","4410x3460_111"
"CC044xCC060",113,2,"Mock","5_15v","4410x3460_113"
"CC044xCC060",36,4,"Mock","1_15i","4410x3460_36"
"CC044xCC060",37,7,"Influenza","1_15i","4410x3460_37"
"CC044xCC060",63,45,"Influenza","2_15ii","4410x3460_63"
"CC044xCC060",27,4,"Mock","1_15i","4410x3460_27"
"CC044xCC060",118,2,"Mock","5_15v","4410x3460_118"
"CC044xCC060",110,15,"Influenza","4_15iv","4410x3460_110"
"CC044xCC060",86,10,"Influenza","3_15iii","4410x3460_86"
"CC044xCC060",28,4,"Mock","1_15i","4410x3460_28"
"CC044xCC060",29,7,"Influenza","1_15i","4410x3460_29"
"CC044xCC060",104,15,"Influenza","4_15iv","4410x3460_104"
"CC044xCC060",26,4,"Influenza","1_15i","4410x3460_26"
"CC044xCC060",25,4,"Influenza","1_15i","4410x3460_25"
"CC036xCC051",1,4,"Influenza","6_14vi","477x16912_1"
"CC036xCC051",108,15,"Influenza","7_14vii","477x16912_108"
"CC036xCC051",107,15,"Influenza","7_14vii","477x16912_107"
"CC036xCC051",17,2,"Mock","6_14vi","477x16912_17"
"CC036xCC051",4,7,"Influenza","6_14vi","477x16912_4"
"CC036xCC051",28,2,"Influenza","6_14vi","477x16912_28"
"CC036xCC051",21,2,"Influenza","6_14vi","477x16912_21"
"CC036xCC051",91,15,"Mock","7_14vii","477x16912_91"
"CC036xCC051",22,2,"Influenza","6_14vi","477x16912_22"
"CC036xCC051",34,2,"Mock","6_14vi","477x16912_34"
"CC036xCC051",2,4,"Influenza","6_14vi","477x16912_2"
"CC036xCC051",89,15,"Mock","7_14vii","477x16912_89"
"CC036xCC051",117,45,"Influenza","7_14vii","477x16912_117"
"CC036xCC051",10,4,"Mock","6_14vi","477x16912_10"
"CC036xCC051",35,2,"Mock","6_14vi","477x16912_35"
"CC036xCC051",12,7,"Influenza","6_14vi","477x16912_12"
"CC036xCC051",13,7,"Influenza","6_14vi","477x16912_13"
"CC036xCC051",116,45,"Influenza","7_14vii","477x16912_116"
"CC036xCC051",90,15,"Mock","7_14vii","477x16912_90"
"CC036xCC051",3,7,"Influenza","6_14vi","477x16912_3"
"CC036xCC051",11,4,"Mock","6_14vi","477x16912_11"
"CC036xCC051",9,4,"Mock","6_14vi","477x16912_9"
"CC036xCC051",38,10,"Influenza","6_14vi","477x16912_38"
"CC036xCC051",93,15,"Influenza","7_14vii","477x16912_93"
"CC036xCC051",92,45,"Influenza","7_14vii","477x16912_92"
"CC036xCC051",36,10,"Influenza","6_14vi","477x16912_36"
"CC036xCC051",37,10,"Influenza","6_14vi","477x16912_37"
"CC036xCC051",14,4,"Influenza","6_14vi","477x16912_14"
"CC035xCC071",33,4,"Influenza","3_15iii","5035x16785_33"
"CC035xCC071",21,2,"Mock","3_15iii","5035x16785_21"
"CC035xCC071",37,4,"Influenza","3_15iii","5035x16785_37"
"CC035xCC071",104,10,"Influenza","4_15iv","5035x16785_104"
"CC035xCC071",32,2,"Influenza","3_15iii","5035x16785_32"
"CC035xCC071",15,2,"Mock","3_15iii","5035x16785_15"
"CC035xCC071",96,45,"Influenza","4_15iv","5035x16785_96"
"CC035xCC071",31,7,"Influenza","3_15iii","5035x16785_31"
"CC035xCC071",34,2,"Influenza","3_15iii","5035x16785_34"
"CC035xCC071",91,15,"Mock","4_15iv","5035x16785_91"
"CC035xCC071",92,15,"Influenza","4_15iv","5035x16785_92"
"CC035xCC071",85,15,"Influenza","4_15iv","5035x16785_85"
"CC035xCC071",9,2,"Influenza","3_15iii","5035x16785_9"
"CC035xCC071",3,2,"Mock","3_15iii","5035x16785_3"
"CC035xCC071",111,10,"Influenza","4_15iv","5035x16785_111"
"CC035xCC071",97,15,"Mock","4_15iv","5035x16785_97"
"CC035xCC071",2,4,"Mock","3_15iii","5035x16785_2"
"CC035xCC071",22,7,"Influenza","3_15iii","5035x16785_22"
"CC035xCC071",27,4,"Influenza","3_15iii","5035x16785_27"
"CC035xCC071",1,4,"Mock","3_15iii","5035x16785_1"
"CC035xCC071",98,15,"Influenza","4_15iv","5035x16785_98"
"CC035xCC071",99,10,"Influenza","4_15iv","5035x16785_99"
"CC035xCC071",23,2,"Influenza","3_15iii","5035x16785_23"
"CC035xCC071",10,4,"Influenza","3_15iii","5035x16785_10"
"CC035xCC071",14,4,"Mock","3_15iii","5035x16785_14"
"CC035xCC071",84,15,"Mock","4_15iv","5035x16785_84"
"CC035xCC071",83,45,"Influenza","4_15iv","5035x16785_83"
"CC035xCC071",90,45,"Influenza","4_15iv","5035x16785_90"
"CC035xCC020",71,2,"Influenza","1_16i","5035x8054_71"
"CC035xCC020",66,2,"Mock","1_16i","5035x8054_66"
"CC035xCC020",67,2,"Mock","1_16i","5035x8054_67"
"CC035xCC020",76,7,"Influenza","2_16ii","5035x8054_76"
"CC035xCC020",72,2,"Influenza","1_16i","5035x8054_72"
"CC035xCC020",70,2,"Mock","1_16i","5035x8054_70"
"CC035xCC020",81,7,"Influenza","2_16ii","5035x8054_81"
"CC035xCC020",80,7,"Influenza","2_16ii","5035x8054_80"
"CC035xCC020",75,7,"Influenza","2_16ii","5035x8054_75"
"CC035xCC020",73,2,"Influenza","1_16i","5035x8054_73"
"CC035xCC020",88,2,"Influenza","4_16iv","5035x8054_88"
"CC035xCC020",85,2,"Influenza","4_16iv","5035x8054_85"
"CC035xCC020",48,45,"Influenza","12_15xii","5035x8054_48"
"CC035xCC020",56,45,"Influenza","12_15xii","5035x8054_56"
"CC035xCC020",50,45,"Influenza","12_15xii","5035x8054_50"
"CC035xCC020",49,45,"Influenza","12_15xii","5035x8054_49"
"CC034xCC016",75,NA,NA,"12_14_xii","5080x8024_75"
"CC034xCC016",76,NA,NA,"12_14_xii","5080x8024_76"
"CC034xCC016",1,2,"Influenza","2_14ii","5080x8024_1"
"CC034xCC016",56,10,"Influenza","5_14v","5080x8024_56"
"CC034xCC016",38,15,"Influenza","4_14iv","5080x8024_38"
"CC034xCC016",4,2,"Influenza","2_14ii","5080x8024_4"
"CC034xCC016",35,15,"Influenza","4_14iv","5080x8024_35"
"CC034xCC016",36,15,"Influenza","4_14iv","5080x8024_36"
"CC034xCC016",39,15,"Mock","4_14iv","5080x8024_39"
"CC034xCC016",41,15,"Mock","4_14iv","5080x8024_41"
"CC034xCC016",14,2,"Mock","2_14ii","5080x8024_14"
"CC034xCC016",29,45,"Influenza","3_14iii","5080x8024_29"
"CC034xCC016",54,10,"Influenza","5_14v","5080x8024_54"
"CC034xCC016",30,45,"Influenza","3_14iii","5080x8024_30"
"CC034xCC016",13,2,"Mock","2_14ii","5080x8024_13"
"CC034xCC016",55,10,"Influenza","5_14v","5080x8024_55"
"CC034xCC016",12,2,"Mock","2_14ii","5080x8024_12"
"CC034xCC016",28,45,"Influenza","3_14iii","5080x8024_28"
"CC034xCC016",42,15,"Mock","4_14iv","5080x8024_42"
"CC034xCC016",7,2,"Influenza","2_14ii","5080x8024_7"
"CC034xCC016",31,45,"Influenza","3_14iii","5080x8024_31"
"CC034xCC016",6,2,"Influenza","2_14ii","5080x8024_6"
"CC065xCC010",136,15,"Mock","1_14i","5119x8018_136"
"CC065xCC010",44,4,"Mock","10_13x","5119x8018_44"
"CC065xCC010",103,7,"Influenza","12_13xii","5119x8018_103"
"CC065xCC010",105,7,"Influenza","12_13xii","5119x8018_105"
"CC065xCC010",33,4,"Mock","10_13x","5119x8018_33"
"CC065xCC010",104,7,"Influenza","12_13xii","5119x8018_104"
"CC065xCC010",126,15,"Influenza","1_14i","5119x8018_126"
"CC065xCC010",34,4,"Mock","10_13x","5119x8018_34"
"CC065xCC010",125,15,"Influenza","1_14i","5119x8018_125"
"CC065xCC010",39,4,"Influenza","10_13x","5119x8018_39"
"CC065xCC010",94,2,"Mock","12_13xii","5119x8018_94"
"CC065xCC010",114,15,"Mock","1_14i","5119x8018_114"
"CC065xCC010",45,4,"Influenza","10_13x","5119x8018_45"
"CC065xCC010",113,15,"Mock","1_14i","5119x8018_113"
"CC065xCC010",124,15,"Influenza","1_14i","5119x8018_124"
"CC065xCC010",38,4,"Influenza","10_13x","5119x8018_38"
"CC065xCC010",95,2,"Mock","12_13xii","5119x8018_95"
"CC065xCC010",110,2,"Influenza","12_13xii","5119x8018_110"
"CC065xCC010",108,2,"Influenza","12_13xii","5119x8018_108"
"CC065xCC010",87,45,"Influenza","11_13xi","5119x8018_87"
"CC065xCC010",109,2,"Influenza","12_13xii","5119x8018_109"
"CC065xCC010",106,7,"Influenza","12_13xii","5119x8018_106"
"CC065xCC010",91,10,"Influenza","11_13xi","5119x8018_91"
"CC065xCC010",96,2,"Mock","12_13xii","5119x8018_96"
"CC065xCC010",81,45,"Influenza","11_13xi","5119x8018_81"
"CC065xCC010",90,10,"Influenza","11_13xi","5119x8018_90"
"CC065xCC010",86,10,"Influenza","11_13xi","5119x8018_86"
"CC065xCC010",88,45,"Influenza","11_13xi","5119x8018_88"
"CC062xCC072",121,15,"Mock","2_16ii","5306x16521_121"
"CC062xCC072",5,7,"Influenza","11_15xi","5306x16521_5"
"CC062xCC072",122,15,"Influenza","2_16ii","5306x16521_122"
"CC062xCC072",7,2,"Influenza","11_15xi","5306x16521_7"
"CC062xCC072",21,2,"Influenza","11_15xi","5306x16521_21"
"CC062xCC072",112,4,"Mock","2_16ii","5306x16521_112"
"CC062xCC072",6,2,"Mock","11_15xi","5306x16521_6"
"CC062xCC072",16,2,"Mock","11_15xi","5306x16521_16"
"CC062xCC072",10,7,"Influenza","11_15xi","5306x16521_10"
"CC062xCC072",117,4,"Mock","2_16ii","5306x16521_117"
"CC062xCC072",17,2,"Mock","11_15xi","5306x16521_17"
"CC062xCC072",81,15,"Influenza","1_16i","5306x16521_81"
"CC062xCC072",82,15,"Influenza","1_16i","5306x16521_82"
"CC062xCC072",115,4,"Mock","2_16ii","5306x16521_115"
"CC062xCC072",130,15,"Influenza","2_16ii","5306x16521_130"
"CC062xCC072",131,15,"Influenza","2_16ii","5306x16521_131"
"CC062xCC072",25,2,"Influenza","11_15xi","5306x16521_25"
"CC062xCC072",83,15,"Influenza","1_16i","5306x16521_83"
"CC062xCC072",118,15,"Mock","2_16ii","5306x16521_118"
"CC062xCC072",18,2,"Influenza","11_15xi","5306x16521_18"
"CC062xCC072",15,7,"Influenza","11_15xi","5306x16521_15"
"CC062xCC072",60,10,"Influenza","12_15xii","5306x16521_60"
"CC062xCC072",52,10,"Influenza","12_15xii","5306x16521_52"
"CC062xCC072",128,15,"Mock","2_16ii","5306x16521_128"
"CC062xCC072",59,10,"Influenza","12_15xii","5306x16521_59"
"CC062xCC072",53,10,"Influenza","12_15xii","5306x16521_53"
"CC062xCC072",58,10,"Influenza","12_15xii","5306x16521_58"
"CC062xCC072",47,45,"Influenza","12_15xii","5306x16521_47"
"CC062xCC072",50,45,"Influenza","12_15xii","5306x16521_50"
"CC062xCC072",49,45,"Influenza","12_15xii","5306x16521_49"
"CC062xCC046",3,10,"Influenza","1_16i","5306x5346_3"
"CC062xCC046",5,10,"Influenza","1_16i","5306x5346_5"
"CC062xCC046",59,45,"Influenza","4_16iv","5306x5346_59"
"CC062xCC046",51,4,"Influenza","3_16iii","5306x5346_51"
"CC062xCC046",4,10,"Influenza","1_16i","5306x5346_4"
"CC062xCC046",2,10,"Influenza","1_16i","5306x5346_2"
"CC062xCC046",49,4,"Influenza","3_16iii","5306x5346_49"
"CC062xCC046",56,45,"Influenza","4_16iv","5306x5346_56"
"CC062xCC046",23,7,"Influenza","2_16ii","5306x5346_23"
"CC062xCC046",22,2,"Mock","2_16ii","5306x5346_22"
"CC062xCC046",31,7,"Influenza","2_16ii","5306x5346_31"
"CC062xCC046",58,45,"Influenza","4_16iv","5306x5346_58"
"CC062xCC046",21,2,"Mock","2_16ii","5306x5346_21"
"CC062xCC046",20,2,"Influenza","2_16ii","5306x5346_20"
"CC062xCC046",28,2,"Influenza","2_16ii","5306x5346_28"
"CC062xCC046",19,2,"Influenza","2_16ii","5306x5346_19"
"CC062xCC046",52,4,"Mock","3_16iii","5306x5346_52"
"CC062xCC046",29,2,"Mock","2_16ii","5306x5346_29"
"CC062xCC046",53,4,"Mock","3_16iii","5306x5346_53"
"CC062xCC046",57,45,"Influenza","4_16iv","5306x5346_57"
"CC062xCC046",48,4,"Influenza","3_16iii","5306x5346_48"
"CC062xCC046",33,7,"Influenza","2_16ii","5306x5346_33"
"CC062xCC046",50,4,"Mock","3_16iii","5306x5346_50"
"CC046xCC068",44,2,"Influenza","10_14x","5346x16768_44"
"CC046xCC068",106,4,"Mock","11_14xi","5346x16768_106"
"CC046xCC068",132,4,"Mock","11_14xi","5346x16768_132"
"CC046xCC068",136,4,"Mock","11_14xi","5346x16768_136"
"CC046xCC068",115,4,"Influenza","11_14xi","5346x16768_115"
"CC046xCC068",51,2,"Influenza","10_14x","5346x16768_51"
"CC046xCC068",131,10,"Influenza","11_14xi","5346x16768_131"
"CC046xCC068",138,7,"Influenza","11_14xi","5346x16768_138"
"CC046xCC068",45,2,"Influenza","10_14x","5346x16768_45"
"CC046xCC068",114,4,"Influenza","11_14xi","5346x16768_114"
"CC046xCC068",102,15,"Mock","10_14x","5346x16768_102"
"CC046xCC068",52,2,"Influenza","10_14x","5346x16768_52"
"CC046xCC068",137,7,"Influenza","11_14xi","5346x16768_137"
"CC046xCC068",135,4,"Mock","11_14xi","5346x16768_135"
"CC046xCC068",124,7,"Influenza","11_14xi","5346x16768_124"
"CC046xCC068",108,10,"Influenza","11_14xi","5346x16768_108"
"CC046xCC068",186,10,"Influenza","1_15i","5346x16768_186"
"CC046xCC068",184,10,"Influenza","1_15i","5346x16768_184"
"CC046xCC068",187,10,"Influenza","1_15i","5346x16768_187"
"CC046xCC068",101,15,"Influenza","10_14x","5346x16768_101"
"CC046xCC068",116,10,"Influenza","11_14xi","5346x16768_116"
"CC046xCC068",113,4,"Mock","11_14xi","5346x16768_113"
"CC046xCC068",105,4,"Mock","11_14xi","5346x16768_105"
"CC046xCC068",152,7,"Influenza","11_14xi","5346x16768_152"
"CC046xCC068",97,15,"Mock","10_14x","5346x16768_97"
"CC046xCC068",183,10,"Influenza","1_15i","5346x16768_183"
"CC046xCC068",89,15,"Influenza","10_14x","5346x16768_89"
"CC046xCC068",151,45,"Influenza","11_14xi","5346x16768_151"
"CC046xCC068",88,2,"Mock","10_14x","5346x16768_88"
"CC046xCC068",150,45,"Influenza","11_14xi","5346x16768_150"
"CC046xCC068",95,15,"Influenza","10_14x","5346x16768_95"
"CC046xCC068",94,2,"Mock","10_14x","5346x16768_94"
"CC046xCC068",185,10,"Influenza","1_15i","5346x16768_185"
"CC046xCC068",93,2,"Mock","10_14x","5346x16768_93"
"CC046xCC068",149,45,"Influenza","11_14xi","5346x16768_149"
"CC046xCC068",107,4,"Influenza","11_14xi","5346x16768_107"
"CC046xCC068",96,15,"Mock","10_14x","5346x16768_96"
"CC058xCC022",22,7,"Influenza","4_15iv","5358x8046_22"
"CC058xCC022",6,7,"Influenza","4_15iv","5358x8046_6"
"CC058xCC022",77,45,"Influenza","7_15vii","5358x8046_77"
"CC058xCC022",24,7,"Influenza","4_15iv","5358x8046_24"
"CC058xCC022",101,15,"Influenza","8_15viii","5358x8046_101"
"CC058xCC022",145,2,"Mock","11_15xi","5358x8046_145"
"CC058xCC022",20,7,"Influenza","4_15iv","5358x8046_20"
"CC058xCC022",52,4,"Mock","6_15vi","5358x8046_52"
"CC058xCC022",78,45,"Influenza","7_15vii","5358x8046_78"
"CC058xCC022",99,15,"Influenza","8_15viii","5358x8046_99"
"CC058xCC022",102,15,"Influenza","8_15viii","5358x8046_102"
"CC058xCC022",44,4,"Influenza","6_15vi","5358x8046_44"
"CC058xCC022",146,2,"Mock","11_15xi","5358x8046_146"
"CC058xCC022",109,15,"Mock","8_15viii","5358x8046_109"
"CC058xCC022",37,10,"Influenza","5_15v","5358x8046_37"
"CC058xCC022",54,4,"Mock","6_15vi","5358x8046_54"
