"RIX","ID","day","dam","sire","isotype","antigen_virus","antigen","assay_date","virus","cohort","RIX_ID","AUC"
"CC032xCC013","87","10","8002","8010","IgG2ac","Influenza","HA","2014_05_06","Influenza","1_14i","8002x8010_87",4.94342887179773
"CC032xCC013","87","10","8002","8010","TotalG","Influenza","HA","2014_05_06","Influenza","1_14i","8002x8010_87",6.29472296309017
"CC032xCC013","88","10","8002","8010","TotalG","Influenza","HA","2014_05_06","Influenza","1_14i","8002x8010_88",4.61545175054302
"CC032xCC013","88","10","8002","8010","IgG2ac","Influenza","HA","2014_05_06","Influenza","1_14i","8002x8010_88",3.93723606866094
"CC032xCC013","88","10","8002","8010","IgG3","Influenza","HA","2014_05_06","Influenza","1_14i","8002x8010_88",0.465423578902094
"CC032xCC013","88","10","8002","8010","IgG1","Influenza","HA","2014_05_06","Influenza","1_14i","8002x8010_88",0.0319182581934351
"CC032xCC013","88","10","8002","8010","IgG2b","Influenza","HA","2014_05_06","Influenza","1_14i","8002x8010_88",0.585436460458872
"CC032xCC013","88","10","8002","8010","IgM","Influenza","HA","2014_05_06","Influenza","1_14i","8002x8010_88",0.285329403566642
"CC032xCC013","89","10","8002","8010","TotalG","Influenza","HA","2014_05_20","Influenza","1_14i","8002x8010_89",2.72646286780125
"CC032xCC013","89","10","8002","8010","IgG2b","Influenza","HA","2014_05_20","Influenza","1_14i","8002x8010_89",0.831396695718811
"CC032xCC013","89","10","8002","8010","IgG2ac","Influenza","HA","2014_05_20","Influenza","1_14i","8002x8010_89",1.37640890523375
"CC032xCC013","89","10","8002","8010","IgG3","Influenza","HA","2014_05_20","Influenza","1_14i","8002x8010_89",0.235721674632577
"CC032xCC013","89","10","8002","8010","IgM","Influenza","HA","2014_05_20","Influenza","1_14i","8002x8010_89",0.452819182364195
"CC032xCC013","89","10","8002","8010","IgG1","Influenza","HA","2014_05_20","Influenza","1_14i","8002x8010_89",0.0344966676038325
"CC032xCC017","100","10","8002","3032","IgG2b","Influenza","HA","2013_12_05","Influenza","8_13viii","8002x3032_100",2.70924452556484
"CC032xCC017","100","10","8002","3032","IgG2ac","Influenza","HA","2013_12_05","Influenza","8_13viii","8002x3032_100",5.49891666228279
"CC032xCC017","100","10","8002","3032","IgG3","Influenza","HA","2013_12_05","Influenza","8_13viii","8002x3032_100",4.13146575216952
"CC032xCC017","100","10","8002","3032","IgM","Influenza","HA","2013_12_05","Influenza","8_13viii","8002x3032_100",2.68036891647974
"CC032xCC017","100","10","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_100",5.72696890603078
"CC032xCC017","100","10","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_100",6.40120996248868
"CC032xCC017","100","10","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_100",5.58989242624431
"CC032xCC017","100","10","8002","3032","IgG1","Influenza","HA","2013_12_05","Influenza","8_13viii","8002x3032_100",3.01984869808879
"CC032xCC017","101","10","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_101",5.38260504112943
"CC032xCC017","101","10","8002","3032","IgM","Influenza","HA","2013_12_05","Influenza","8_13viii","8002x3032_101",0.511982441963379
"CC032xCC017","101","10","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_101",5.24965565455333
"CC032xCC017","101","10","8002","3032","IgG2ac","Influenza","HA","2013_12_05","Influenza","8_13viii","8002x3032_101",5.60059635984887
"CC032xCC017","101","10","8002","3032","IgG1","Influenza","HA","2013_12_05","Influenza","8_13viii","8002x3032_101",3.06076384790001
"CC032xCC017","101","10","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_101",6.03692761454858
"CC032xCC017","101","10","8002","3032","IgG3","Influenza","HA","2013_12_05","Influenza","8_13viii","8002x3032_101",3.76951150966008
"CC032xCC017","101","10","8002","3032","IgG2b","Influenza","HA","2013_12_05","Influenza","8_13viii","8002x3032_101",2.64370520885268
"CC032xCC017","13","15","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_13",9.54175246352891
"CC032xCC017","13","15","8002","3032","IgG3","Influenza","HA","2013_12_03","Influenza","8_13viii","8002x3032_13",4.24538734275912
"CC032xCC017","13","15","8002","3032","IgG2ac","Influenza","HA","2013_12_03","Influenza","8_13viii","8002x3032_13",6.82551795043847
"CC032xCC017","13","15","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_13",9.38452402990143
"CC032xCC017","13","15","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_13",7.05610548165859
"CC032xCC017","13","15","8002","3032","IgG1","Influenza","HA","2013_12_03","Influenza","8_13viii","8002x3032_13",4.86902128283464
"CC032xCC017","13","15","8002","3032","IgG2b","Influenza","HA","2013_12_03","Influenza","8_13viii","8002x3032_13",5.24043310024968
"CC032xCC017","13","15","8002","3032","IgM","Influenza","HA","2013_12_03","Influenza","8_13viii","8002x3032_13",1.29422010653496
"CC032xCC017","14","15","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_14",7.13319699247694
"CC032xCC017","14","15","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_14",6.77281133046399
"CC032xCC017","14","15","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_14",6.98393428742796
"CC032xCC017","14","15","8002","3032","IgG3","Influenza","HA","2013_12_03","Influenza","8_13viii","8002x3032_14",3.31843976504202
"CC032xCC017","14","15","8002","3032","IgG2ac","Influenza","HA","2013_12_03","Influenza","8_13viii","8002x3032_14",6.49090688910824
"CC032xCC017","14","15","8002","3032","IgG1","Influenza","HA","2013_12_03","Influenza","8_13viii","8002x3032_14",3.92217499327321
"CC032xCC017","14","15","8002","3032","IgG2b","Influenza","HA","2013_12_03","Influenza","8_13viii","8002x3032_14",4.6749102215044
"CC032xCC017","14","15","8002","3032","IgM","Influenza","HA","2013_12_03","Influenza","8_13viii","8002x3032_14",1.46496465991281
"CC032xCC017","21","45","8002","3032","TotalG","Influenza","HA","2014_01_17","Influenza","8_13viii","8002x3032_21",8.55530182052851
"CC032xCC017","21","45","8002","3032","IgG3","Influenza","HA","2013_12_19","Influenza","8_13viii","8002x3032_21",1.14724343330813
"CC032xCC017","21","45","8002","3032","IgG1","Influenza","HA","2013_12_19","Influenza","8_13viii","8002x3032_21",3.59398241415036
"CC032xCC017","21","45","8002","3032","IgG2b","Influenza","HA","2013_12_19","Influenza","8_13viii","8002x3032_21",6.06117476925927
"CC032xCC017","21","45","8002","3032","IgG2ac","Influenza","HA","2013_12_19","Influenza","8_13viii","8002x3032_21",8.47020053237283
"CC032xCC017","21","45","8002","3032","IgM","Influenza","HA","2013_12_19","Influenza","8_13viii","8002x3032_21",0.0313725007028745
"CC032xCC017","22","45","8002","3032","IgG2b","Influenza","HA","2013_12_19","Influenza","8_13viii","8002x3032_22",6.08933158808007
"CC032xCC017","22","45","8002","3032","IgG1","Influenza","HA","2013_12_19","Influenza","8_13viii","8002x3032_22",4.73702461523082
"CC032xCC017","22","45","8002","3032","IgM","Influenza","HA","2013_12_19","Influenza","8_13viii","8002x3032_22",0.0311894707406317
"CC032xCC017","22","45","8002","3032","IgG3","Influenza","HA","2013_12_19","Influenza","8_13viii","8002x3032_22",2.60812080669177
"CC032xCC017","22","45","8002","3032","IgG2ac","Influenza","HA","2013_12_19","Influenza","8_13viii","8002x3032_22",8.73004682193425
"CC032xCC017","39","15","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_39",8.54612119477157
"CC032xCC017","39","15","8002","3032","IgG1","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_39",5.28124007309893
"CC032xCC017","39","15","8002","3032","IgG2ac","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_39",8.34634113724066
"CC032xCC017","39","15","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_39",7.8318851645634
"CC032xCC017","39","15","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_39",7.9954816752418
"CC032xCC017","39","15","8002","3032","IgG2ac","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_39",4.7428382528724
"CC032xCC017","39","15","8002","3032","TotalG","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_39",9.0860925794248
"CC032xCC017","39","15","8002","3032","IgG3","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_39",5.04107348110358
"CC032xCC017","39","15","8002","3032","IgM","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_39",3.13034225731041
"CC032xCC017","95","10","8002","3032","IgG3","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_95",2.9382698406505
"CC032xCC017","95","10","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_95",5.30564667097128
"CC032xCC017","95","10","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_95",5.83732460244974
"CC032xCC017","95","10","8002","3032","IgM","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_95",2.05123475239028
"CC032xCC017","95","10","8002","3032","IgG1","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_95",4.42515211452793
"CC032xCC017","95","10","8002","3032","IgG2ac","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_95",1.85467899771122
"CC032xCC017","95","10","8002","3032","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","8002x3032_95",5.76568846361886
"CC032xCC017","95","10","8002","3032","IgG2ac","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_95",4.17200506888169
"CC032xCC017","95","10","8002","3032","TotalG","Influenza","HA","2013_11_26","Influenza","8_13viii","8002x3032_95",5.52712923578265
"CC033xCC046","118","10","8033","5346","IgG1","Influenza","HA","2016_02_22","Influenza","3_15iii","8033x5346_118",0.0266110613302343
"CC033xCC046","118","10","8033","5346","IgG3","Influenza","HA","2016_02_22","Influenza","3_15iii","8033x5346_118",0.0277907588963097
"CC033xCC046","118","10","8033","5346","IgG2ac","Influenza","HA","2016_02_22","Influenza","3_15iii","8033x5346_118",0.42097600118499
"CC033xCC046","118","10","8033","5346","IgG2b","Influenza","HA","2016_02_22","Influenza","3_15iii","8033x5346_118",0.0199868944292762
"CC033xCC046","118","10","8033","5346","TotalG","Influenza","HA","2016_02_22","Influenza","3_15iii","8033x5346_118",0.761759423247125
"CC033xCC046","118","10","8033","5346","IgM","Influenza","HA","2016_02_22","Influenza","3_15iii","8033x5346_118",0.074320078419979
"CC033xCC046","124","10","8033","5346","IgG2ac","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_124",2.62707370511753
"CC033xCC046","124","10","8033","5346","IgM","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_124",0.148859171118205
"CC033xCC046","124","10","8033","5346","TotalG","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_124",1.94708459836182
"CC033xCC046","124","10","8033","5346","IgG1","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_124",0.056006440778389
"CC033xCC046","124","10","8033","5346","IgG2b","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_124",1.15189269128081
"CC033xCC046","124","10","8033","5346","IgG3","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_124",0.240326295184422
"CC033xCC046","127","10","8033","5346","IgG2ac","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_127",3.12105415876842
"CC033xCC046","127","10","8033","5346","IgM","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_127",0.371260543316858
"CC033xCC046","127","10","8033","5346","IgG2b","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_127",1.91225763113556
"CC033xCC046","127","10","8033","5346","TotalG","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_127",2.87680938137662
"CC033xCC046","127","10","8033","5346","IgG1","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_127",1.0506743490444
"CC033xCC046","127","10","8033","5346","IgG3","Influenza","HA","2016_08_01","Influenza","3_15iii","8033x5346_127",0.667939568841095
"CC033xCC046","141","15","8033","5346","IgM","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_141",0.859253206482685
"CC033xCC046","141","15","8033","5346","IgG2b","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_141",5.53617166087704
"CC033xCC046","141","15","8033","5346","IgG2ac","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_141",6.18290333269813
"CC033xCC046","141","15","8033","5346","IgG1","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_141",1.93910481675277
"CC033xCC046","141","15","8033","5346","IgG2ac","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_141",5.872795827778
"CC033xCC046","141","15","8033","5346","IgM","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_141",2.84878317023517
"CC033xCC046","141","15","8033","5346","IgG2b","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_141",3.51798840690086
"CC033xCC046","141","15","8033","5346","TotalG","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_141",7.154811817717
"CC033xCC046","141","15","8033","5346","IgG3","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_141",0.818720778576793
"CC033xCC046","141","15","8033","5346","IgG3","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_141",0.484270316491414
"CC033xCC046","141","15","8033","5346","IgG1","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_141",1.81320011215795
"CC033xCC046","141","15","8033","5346","TotalG","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_141",7.29708991907048
"CC033xCC046","142","15","8033","5346","IgG2ac","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_142",4.84392332707514
"CC033xCC046","142","15","8033","5346","IgG2b","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_142",3.53765877932026
"CC033xCC046","142","15","8033","5346","IgG3","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_142",0.791237216543685
"CC033xCC046","142","15","8033","5346","TotalG","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_142",5.64051484205624
"CC033xCC046","142","15","8033","5346","IgM","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_142",0.576548193830944
"CC033xCC046","142","15","8033","5346","IgG1","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_142",3.65194953821658
"CC033xCC046","142","15","8033","5346","IgG2ac","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_142",5.09406348391508
"CC033xCC046","142","15","8033","5346","IgG3","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_142",0.843737216543684
"CC033xCC046","142","15","8033","5346","IgG2b","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_142",1.76253595650298
"CC033xCC046","142","15","8033","5346","IgG1","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_142",4.19682847969783
"CC033xCC046","142","15","8033","5346","IgM","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_142",1.85916723622417
"CC033xCC046","142","15","8033","5346","TotalG","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_142",6.22939355952356
"CC033xCC046","144","15","8033","5346","IgG2b","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_144",4.38808347829209
"CC033xCC046","144","15","8033","5346","TotalG","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_144",5.40509946823108
"CC033xCC046","144","15","8033","5346","IgG2b","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_144",1.97771498202722
"CC033xCC046","144","15","8033","5346","IgG3","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_144",0.188816522009866
"CC033xCC046","144","15","8033","5346","IgM","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_144",0.653515541911109
"CC033xCC046","144","15","8033","5346","IgG2ac","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_144",3.69255371074053
"CC033xCC046","144","15","8033","5346","IgG3","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_144",0.298522206703443
"CC033xCC046","144","15","8033","5346","IgG1","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_144",2.6746554469241
"CC033xCC046","144","15","8033","5346","IgG1","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_144",2.97822741555611
"CC033xCC046","144","15","8033","5346","IgM","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_144",0.127313413627644
"CC033xCC046","144","15","8033","5346","TotalG","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_144",5.50821741836761
"CC033xCC046","144","15","8033","5346","IgG2ac","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_144",3.37422075076377
"CC033xCC046","145","15","8033","5346","TotalG","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_145",4.61825961944806
"CC033xCC046","145","15","8033","5346","TotalG","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_145",5.69892310306118
"CC033xCC046","145","15","8033","5346","IgG1","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_145",0.288692131094962
"CC033xCC046","145","15","8033","5346","IgM","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_145",0.133891823038042
"CC033xCC046","145","15","8033","5346","IgG1","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_145",0.155630383665401
"CC033xCC046","145","15","8033","5346","IgG3","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_145",0.146218566250354
"CC033xCC046","145","15","8033","5346","IgM","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_145",1.04979229918091
"CC033xCC046","145","15","8033","5346","IgG2b","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_145",3.9004002243159
"CC033xCC046","145","15","8033","5346","IgG2ac","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_145",3.78220075638677
"CC033xCC046","145","15","8033","5346","IgG3","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_145",0.22266614396746
"CC033xCC046","145","15","8033","5346","IgG2b","Influenza","HA","2017_07_19","Influenza","4_15iv","8033x5346_145",1.34106239165838
"CC033xCC046","145","15","8033","5346","IgG2ac","Influenza","HA","2016_08_16","Influenza","4_15iv","8033x5346_145",4.2120734811036
"CC033xCC046","29","45","8033","5346","IgG2ac","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_29",7.90917787764149
"CC033xCC046","29","45","8033","5346","IgG3","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_29",0.349489778797551
"CC033xCC046","29","45","8033","5346","IgG1","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_29",3.85219255130983
"CC033xCC046","29","45","8033","5346","TotalG","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_29",9.0591514424861
"CC033xCC046","29","45","8033","5346","IgM","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_29",0.0746175021086238
"CC033xCC046","29","45","8033","5346","IgG2b","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_29",6.33911923859416
"CC033xCC046","34","45","8033","5346","IgG1","Influenza","HA","2017_08_01","Influenza","10_14x","8033x5346_34",3.21220809322094
"CC033xCC046","34","45","8033","5346","IgG2ac","Influenza","HA","2017_08_01","Influenza","10_14x","8033x5346_34",7.31487712155667
"CC033xCC046","34","45","8033","5346","IgG2b","Influenza","HA","2017_08_01","Influenza","10_14x","8033x5346_34",1.82306905645071
"CC033xCC046","34","45","8033","5346","TotalG","Influenza","HA","2017_08_01","Influenza","10_14x","8033x5346_34",6.9973902271274
"CC033xCC046","34","45","8033","5346","IgM","Influenza","HA","2017_08_01","Influenza","10_14x","8033x5346_34",0.5512667600813
"CC033xCC046","34","45","8033","5346","IgG3","Influenza","HA","2017_08_01","Influenza","10_14x","8033x5346_34",0.183839624769091
"CC033xCC046","38","45","8033","5346","IgM","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_38",0.133796975660754
"CC033xCC046","38","45","8033","5346","IgG1","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_38",0.0626208345047911
"CC033xCC046","38","45","8033","5346","IgG2ac","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_38",5.76237756958457
"CC033xCC046","38","45","8033","5346","IgG2b","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_38",3.76373074795228
"CC033xCC046","38","45","8033","5346","IgG3","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_38",0.100842957165259
"CC033xCC046","38","45","8033","5346","TotalG","Influenza","HA","2015_11_09","Influenza","10_14x","8033x5346_38",6.3328742371884
"CC033xCC068","11","15","8033","16768","IgG2b","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_11",1.30825609085096
"CC033xCC068","11","15","8033","16768","IgG1","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_11",2.523675889329
"CC033xCC068","11","15","8033","16768","IgM","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_11",2.45410414471093
"CC033xCC068","11","15","8033","16768","TotalG","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_11",6.01515166650003
"CC033xCC068","11","15","8033","16768","IgG2ac","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_11",5.51104060516979
"CC033xCC068","11","15","8033","16768","IgG3","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_11",0.601155922765012
"CC033xCC068","14","10","8033","16768","IgG2b","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_14",0.867984654289818
"CC033xCC068","14","10","8033","16768","IgG3","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_14",0.398015317897163
"CC033xCC068","14","10","8033","16768","IgM","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_14",0.119757882962527
"CC033xCC068","14","10","8033","16768","TotalG","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_14",2.06067233291888
"CC033xCC068","14","10","8033","16768","IgG2ac","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_14",1.66351596212598
"CC033xCC068","14","10","8033","16768","IgG1","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_14",0.03707507701423
"CC033xCC068","16","15","8033","16768","IgG2b","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_16",0.560753878524522
"CC033xCC068","16","15","8033","16768","IgM","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_16",0.720037748614551
"CC033xCC068","16","15","8033","16768","IgG1","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_16",1.11508305807722
"CC033xCC068","16","15","8033","16768","IgG3","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_16",0.330032203891945
"CC033xCC068","16","15","8033","16768","TotalG","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_16",5.69077916579717
"CC033xCC068","16","15","8033","16768","IgG2ac","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_16",5.41532492328773
"CC033xCC068","4","10","8033","16768","IgG2ac","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_4",0.806132147963952
"CC033xCC068","4","10","8033","16768","IgM","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_4",0.502201456241626
"CC033xCC068","4","10","8033","16768","IgG3","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_4",0.0754704564623846
"CC033xCC068","4","10","8033","16768","IgG2b","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_4",0.461162363543399
"CC033xCC068","4","10","8033","16768","IgG1","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_4",0.0245555306651172
"CC033xCC068","4","10","8033","16768","TotalG","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_4",1.54415679100777
"CC033xCC068","49","45","8033","16768","IgG1","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_49",7.37733802885846
"CC033xCC068","49","45","8033","16768","IgG3","Influenza","HA","2016_12_09","Influenza","9_15ix","8033x16768_49",1.40985404661047
"CC033xCC068","49","45","8033","16768","IgG3","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_49",0.865701232227685
"CC033xCC068","49","45","8033","16768","IgG2ac","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_49",8.56249795606148
"CC033xCC068","49","45","8033","16768","TotalG","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_49",9.11868076200976
"CC033xCC068","49","45","8033","16768","TotalG","Influenza","HA","2016_12_09","Influenza","9_15ix","8033x16768_49",9.279863791972
"CC033xCC068","49","45","8033","16768","IgG2b","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_49",4.19023430436239
"CC033xCC068","49","45","8033","16768","IgG1","Influenza","HA","2016_12_09","Influenza","9_15ix","8033x16768_49",7.33408325427815
"CC033xCC068","49","45","8033","16768","IgG2ac","Influenza","HA","2016_12_09","Influenza","9_15ix","8033x16768_49",8.80722651950034
"CC033xCC068","49","45","8033","16768","IgG2b","Influenza","HA","2016_12_09","Influenza","9_15ix","8033x16768_49",4.66627317304667
"CC033xCC068","49","45","8033","16768","IgM","Influenza","HA","2016_12_09","Influenza","9_15ix","8033x16768_49",0.0978887146558193
"CC033xCC068","50","45","8033","16768","IgG3","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_50",0.684888042613983
"CC033xCC068","50","45","8033","16768","TotalG","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_50",8.5202334083066
"CC033xCC068","50","45","8033","16768","IgG1","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_50",6.68273696471672
"CC033xCC068","50","45","8033","16768","TotalG","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_50",8.93684757801906
"CC033xCC068","50","45","8033","16768","IgG3","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_50",0.681332511948865
"CC033xCC068","50","45","8033","16768","IgG2b","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_50",3.49491778235252
"CC033xCC068","50","45","8033","16768","IgG2ac","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_50",8.48456992469346
"CC033xCC068","50","45","8033","16768","IgG2ac","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_50",8.11576295184422
"CC033xCC068","50","45","8033","16768","IgG1","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_50",6.19326650825433
"CC033xCC068","50","45","8033","16768","IgG2b","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_50",3.23565634297989
"CC033xCC068","51","45","8033","16768","IgG2ac","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_51",6.38062901176871
"CC033xCC068","51","45","8033","16768","TotalG","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_51",6.45734158526856
"CC033xCC068","51","45","8033","16768","IgG2ac","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_51",5.92408347829209
"CC033xCC068","51","45","8033","16768","IgG3","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_51",0.128931139750214
"CC033xCC068","51","45","8033","16768","IgG2b","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_51",1.18980540475163
"CC033xCC068","51","45","8033","16768","IgG1","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_51",0.356734780203303
