"RIX","ID","RIX_ID","day","virus","cohort","isotype","antigen_virus","antigen","assay_date","halfmax","last_positive"
"CC025xCC028","98","8008x8016_98","10","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,4
"CC025xCC028","98","8008x8016_98","10","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,3
"CC025xCC028","98","8008x8016_98","10","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,0
"CC025xCC028","98","8008x8016_98","10","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",4,6
"CC025xCC028","99","8008x8016_99","10","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC025xCC028","99","8008x8016_99","10","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",1,5
"CC025xCC028","99","8008x8016_99","10","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,3
"CC025xCC028","99","8008x8016_99","10","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,3
"CC025xCC028","99","8008x8016_99","10","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,4
"CC025xCC028","99","8008x8016_99","10","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",3,5
"CC026xCC034","1","8026x5080_1","10","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,3
"CC026xCC034","1","8026x5080_1","10","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",1,4
"CC026xCC034","1","8026x5080_1","10","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",0,3
"CC026xCC034","1","8026x5080_1","10","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",1,3
"CC026xCC034","1","8026x5080_1","10","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,2
"CC026xCC034","1","8026x5080_1","10","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",2,5
"CC026xCC034","10","8026x5080_10","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC026xCC034","10","8026x5080_10","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0,2
"CC026xCC034","10","8026x5080_10","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,1
"CC026xCC034","10","8026x5080_10","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,2
"CC026xCC034","10","8026x5080_10","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,1
"CC026xCC034","10","8026x5080_10","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",0,4
"CC026xCC034","19","8026x5080_19","10","Influenza","2_14ii","IgG1","Flu","HA","2014_08_14",0,3
"CC026xCC034","19","8026x5080_19","10","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_14",2,5
"CC026xCC034","19","8026x5080_19","10","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_14",0,3
"CC026xCC034","19","8026x5080_19","10","Influenza","2_14ii","IgG3","Flu","HA","2014_08_14",1,4
"CC026xCC034","19","8026x5080_19","10","Influenza","2_14ii","IgM","Flu","HA","2014_08_14",0,3
"CC026xCC034","19","8026x5080_19","10","Influenza","2_14ii","TotalG","Flu","HA","2014_08_14",3,5
"CC026xCC034","2","8026x5080_2","10","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,0
"CC026xCC034","2","8026x5080_2","10","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",1,3
"CC026xCC034","2","8026x5080_2","10","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",0,3
"CC026xCC034","2","8026x5080_2","10","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",1,3
"CC026xCC034","2","8026x5080_2","10","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,2
"CC026xCC034","2","8026x5080_2","10","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",1,4
"CC026xCC034","20","8026x5080_20","10","Influenza","2_14ii","IgG1","Flu","HA","2014_08_14",0,3
"CC026xCC034","20","8026x5080_20","10","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_14",3,5
"CC026xCC034","20","8026x5080_20","10","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_14",0,3
"CC026xCC034","20","8026x5080_20","10","Influenza","2_14ii","IgG3","Flu","HA","2014_08_14",0,3
"CC026xCC034","20","8026x5080_20","10","Influenza","2_14ii","IgM","Flu","HA","2014_08_14",1,5
"CC026xCC034","20","8026x5080_20","10","Influenza","2_14ii","TotalG","Flu","HA","2014_08_14",3,6
"CC026xCC034","28","8026x5080_28","45","Influenza","1_14i","IgG1","Flu","HA","2014_08_12",1,6
"CC026xCC034","28","8026x5080_28","45","Influenza","1_14i","IgG2ac","Flu","HA","2014_08_12",5,8
"CC026xCC034","28","8026x5080_28","45","Influenza","1_14i","IgG2b","Flu","HA","2014_08_12",2,5
"CC026xCC034","28","8026x5080_28","45","Influenza","1_14i","IgG3","Flu","HA","2014_08_12",3,5
"CC026xCC034","28","8026x5080_28","45","Influenza","1_14i","IgM","Flu","HA","2014_08_12",0,0
"CC026xCC034","28","8026x5080_28","45","Influenza","1_14i","TotalG","Flu","HA","2014_08_12",6,8
"CC026xCC034","29","8026x5080_29","45","Influenza","1_14i","IgG1","Flu","HA","2014_08_12",0,5
"CC026xCC034","29","8026x5080_29","45","Influenza","1_14i","IgG2ac","Flu","HA","2014_08_12",5,8
"CC026xCC034","29","8026x5080_29","45","Influenza","1_14i","IgG2b","Flu","HA","2014_08_12",3,5
"CC026xCC034","29","8026x5080_29","45","Influenza","1_14i","IgG3","Flu","HA","2014_08_12",0,3
"CC026xCC034","29","8026x5080_29","45","Influenza","1_14i","IgM","Flu","HA","2014_08_12",0,0
"CC026xCC034","29","8026x5080_29","45","Influenza","1_14i","TotalG","Flu","HA","2014_08_12",6,8
"CC026xCC034","33","8026x5080_33","45","Influenza","1_14i","IgG1","Flu","HA","2014_08_12",0,5
"CC026xCC034","33","8026x5080_33","45","Influenza","1_14i","IgG2ac","Flu","HA","2014_08_12",5,8
"CC026xCC034","33","8026x5080_33","45","Influenza","1_14i","IgG2b","Flu","HA","2014_08_12",3,6
"CC026xCC034","33","8026x5080_33","45","Influenza","1_14i","IgG3","Flu","HA","2014_08_12",0,1
"CC026xCC034","33","8026x5080_33","45","Influenza","1_14i","IgM","Flu","HA","2014_08_12",0,0
"CC026xCC034","33","8026x5080_33","45","Influenza","1_14i","TotalG","Flu","HA","2014_08_12",6,8
"CC026xCC034","34","8026x5080_34","45","Influenza","1_14i","IgG1","Flu","HA","2014_08_12",0,5
"CC026xCC034","34","8026x5080_34","45","Influenza","1_14i","IgG2ac","Flu","HA","2014_08_12",5,8
"CC026xCC034","34","8026x5080_34","45","Influenza","1_14i","IgG2b","Flu","HA","2014_08_12",2,5
"CC026xCC034","34","8026x5080_34","45","Influenza","1_14i","IgG3","Flu","HA","2014_08_12",0,5
"CC026xCC034","34","8026x5080_34","45","Influenza","1_14i","IgM","Flu","HA","2014_08_12",0,0
"CC026xCC034","34","8026x5080_34","45","Influenza","1_14i","TotalG","Flu","HA","2014_08_12",6,8
"CC026xCC034","49","8026x5080_49","15","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,2
"CC026xCC034","49","8026x5080_49","15","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",3,6
"CC026xCC034","49","8026x5080_49","15","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",2,5
"CC026xCC034","49","8026x5080_49","15","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",1,4
"CC026xCC034","49","8026x5080_49","15","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,1
"CC026xCC034","49","8026x5080_49","15","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",4,6
"CC026xCC034","52","8026x5080_52","15","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,4
"CC026xCC034","52","8026x5080_52","15","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",4,6
"CC026xCC034","52","8026x5080_52","15","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",0,4
"CC026xCC034","52","8026x5080_52","15","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",0,0
"CC026xCC034","52","8026x5080_52","15","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,1
"CC026xCC034","52","8026x5080_52","15","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",4,6
"CC026xCC034","53","8026x5080_53","15","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,3
"CC026xCC034","53","8026x5080_53","15","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",3,6
"CC026xCC034","53","8026x5080_53","15","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",0,3
"CC026xCC034","53","8026x5080_53","15","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",1,4
"CC026xCC034","53","8026x5080_53","15","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,2
"CC026xCC034","53","8026x5080_53","15","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",3,6
"CC026xCC034","7","8026x5080_7","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC026xCC034","7","8026x5080_7","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0,3
"CC026xCC034","7","8026x5080_7","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,0
"CC026xCC034","7","8026x5080_7","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",1,4
"CC026xCC034","7","8026x5080_7","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,2
"CC026xCC034","7","8026x5080_7","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",2,4
"CC026xCC042","35","8026x18042_35","15","Influenza","1_13i","IgG1","Flu","HA","2013_12_19",2,5
"CC026xCC042","35","8026x18042_35","15","Influenza","1_13i","IgG2ac","Flu","HA","2013_12_19",4,7
"CC026xCC042","35","8026x18042_35","15","Influenza","1_13i","IgG2b","Flu","HA","2013_12_19",3,5
"CC026xCC042","35","8026x18042_35","15","Influenza","1_13i","IgG3","Flu","HA","2013_12_19",2,5
"CC026xCC042","35","8026x18042_35","15","Influenza","1_13i","IgM","Flu","HA","2013_12_19",0,3
"CC026xCC042","38","8026x18042_38","15","Influenza","1_13i","IgG1","Flu","HA","2013_12_03",4,6
"CC026xCC042","38","8026x18042_38","15","Influenza","1_13i","IgG2b","Flu","HA","2013_12_03",3,5
"CC026xCC042","38","8026x18042_38","15","Influenza","1_13i","IgG3","Flu","HA","2013_12_03",3,5
"CC026xCC042","38","8026x18042_38","15","Influenza","1_13i","IgM","Flu","HA","2013_12_03",0,3
"CC026xCC042","47","8026x18042_47","15","Influenza","1_13i","IgG1","Flu","HA","2013_12_19",0,4
"CC026xCC042","47","8026x18042_47","15","Influenza","1_13i","IgG2ac","Flu","HA","2013_12_19",5,7
"CC026xCC042","47","8026x18042_47","15","Influenza","1_13i","IgG2b","Flu","HA","2013_12_19",3,6
"CC026xCC042","47","8026x18042_47","15","Influenza","1_13i","IgG3","Flu","HA","2013_12_19",1,4
"CC026xCC042","47","8026x18042_47","15","Influenza","1_13i","IgM","Flu","HA","2013_12_19",0,2
"CC026xCC042","60","8026x18042_60","15","Influenza","1_13i","IgG1","Flu","HA","2013_12_03",4,6
"CC026xCC042","60","8026x18042_60","15","Influenza","1_13i","IgG2b","Flu","HA","2013_12_03",3,5
"CC026xCC042","60","8026x18042_60","15","Influenza","1_13i","IgG3","Flu","HA","2013_12_03",3,5
"CC026xCC042","60","8026x18042_60","15","Influenza","1_13i","IgM","Flu","HA","2013_12_03",0,3
"CC027xCC036","48","8027x477_48","10","Influenza","2_16ii","IgG1","FLU","HA","2016_10_10",0,3
"CC027xCC036","48","8027x477_48","10","Influenza","2_16ii","IgG2ac","FLU","HA","2016_10_10",4,6
"CC027xCC036","48","8027x477_48","10","Influenza","2_16ii","IgG2b","FLU","HA","2016_10_10",2,5
"CC027xCC036","48","8027x477_48","10","Influenza","2_16ii","IgG3","FLU","HA","2016_10_10",0,0
"CC027xCC036","48","8027x477_48","10","Influenza","2_16ii","IgM","FLU","HA","2016_10_10",0,1
"CC027xCC036","48","8027x477_48","10","Influenza","2_16ii","TotalG","FLU","HA","2016_10_10",4,6
"CC027xCC036","54","8027x477_54","10","Influenza","2_16ii","IgG1","Flu","HA","2016_11_25",0,0
"CC027xCC036","54","8027x477_54","10","Influenza","2_16ii","IgG2ac","Flu","HA","2016_11_25",0,2
"CC027xCC036","54","8027x477_54","10","Influenza","2_16ii","IgG2b","Flu","HA","2016_11_25",0,2
"CC027xCC036","54","8027x477_54","10","Influenza","2_16ii","IgG3","Flu","HA","2016_11_25",0,0
"CC027xCC036","54","8027x477_54","10","Influenza","2_16ii","IgM","Flu","HA","2016_11_25",0,1
"CC027xCC036","54","8027x477_54","10","Influenza","2_16ii","TotalG","Flu","HA","2016_11_25",0,3
"CC027xCC036","57","8027x477_57","10","Influenza","2_16ii","IgG1","FLU","HA","2016_10_10",0,0
"CC027xCC036","57","8027x477_57","10","Influenza","2_16ii","IgG2ac","FLU","HA","2016_10_10",1,3
"CC027xCC036","57","8027x477_57","10","Influenza","2_16ii","IgG2b","FLU","HA","2016_10_10",0,2
"CC027xCC036","57","8027x477_57","10","Influenza","2_16ii","IgG3","FLU","HA","2016_10_10",0,1
"CC027xCC036","57","8027x477_57","10","Influenza","2_16ii","IgM","FLU","HA","2016_10_10",0,3
"CC027xCC036","57","8027x477_57","10","Influenza","2_16ii","TotalG","FLU","HA","2016_10_10",1,4
"CC027xCC036","59","8027x477_59","7","Influenza","2_16ii","IgG1","Flu","HA","2017_01_02",0,0
"CC027xCC036","59","8027x477_59","7","Influenza","2_16ii","IgG2ac","Flu","HA","2017_01_02",0,0
"CC027xCC036","59","8027x477_59","7","Influenza","2_16ii","IgG2b","Flu","HA","2017_01_02",0,0
"CC027xCC036","59","8027x477_59","7","Influenza","2_16ii","IgG3","Flu","HA","2017_01_02",0,0
"CC027xCC036","59","8027x477_59","7","Influenza","2_16ii","IgM","Flu","HA","2017_01_02",0,0
"CC027xCC036","59","8027x477_59","7","Influenza","2_16ii","TotalG","Flu","HA","2017_01_02",0,1
"CC027xCC036","65","8027x477_65","7","Influenza","2_16ii","IgG1","Flu","HA","2017_01_02",0,0
"CC027xCC036","65","8027x477_65","7","Influenza","2_16ii","IgG2ac","Flu","HA","2017_01_02",0,1
"CC027xCC036","65","8027x477_65","7","Influenza","2_16ii","IgG2b","Flu","HA","2017_01_02",0,0
"CC027xCC036","65","8027x477_65","7","Influenza","2_16ii","IgG3","Flu","HA","2017_01_02",0,0
"CC027xCC036","65","8027x477_65","7","Influenza","2_16ii","IgM","Flu","HA","2017_01_02",0,0
"CC027xCC036","65","8027x477_65","7","Influenza","2_16ii","TotalG","Flu","HA","2017_01_02",0,1
"CC027xCC036","68","8027x477_68","7","Influenza","2_16ii","IgG1","Flu","HA","2017_01_02",0,0
"CC027xCC036","68","8027x477_68","7","Influenza","2_16ii","IgG2ac","Flu","HA","2017_01_02",0,2
"CC027xCC036","68","8027x477_68","7","Influenza","2_16ii","IgG2b","Flu","HA","2017_01_02",0,0
"CC027xCC036","68","8027x477_68","7","Influenza","2_16ii","IgG3","Flu","HA","2017_01_02",0,0
"CC027xCC036","68","8027x477_68","7","Influenza","2_16ii","IgM","Flu","HA","2017_01_02",0,0
"CC027xCC036","68","8027x477_68","7","Influenza","2_16ii","TotalG","Flu","HA","2017_01_02",0,1
"CC027xCC045","104","8027x8045_104","15","Influenza","5_15v","IgG1","Flu","HA","2016_01_13",0,0
"CC027xCC045","104","8027x8045_104","15","Influenza","5_15v","IgG2ac","Flu","HA","2016_01_13",0,5
"CC027xCC045","104","8027x8045_104","15","Influenza","5_15v","IgG2b","Flu","HA","2016_01_13",0,5
"CC027xCC045","104","8027x8045_104","15","Influenza","5_15v","IgG3","Flu","HA","2016_01_13",0,3
"CC027xCC045","104","8027x8045_104","15","Influenza","5_15v","IgM","Flu","HA","2016_01_13",0,0
"CC027xCC045","104","8027x8045_104","15","Influenza","5_15v","TotalG","Flu","HA","2016_01_13",2,6
"CC027xCC045","138","8027x8045_138","45","Influenza","7_15vii","IgG1","Flu","HA","2016_12_14",2,4
"CC027xCC045","138","8027x8045_138","45","Influenza","7_15vii","IgG2ac","Flu","HA","2016_12_14",4,7
"CC027xCC045","138","8027x8045_138","45","Influenza","7_15vii","IgG2b","Flu","HA","2016_12_14",2,4
"CC027xCC045","138","8027x8045_138","45","Influenza","7_15vii","IgG3","Flu","HA","2016_12_14",0,2
"CC027xCC045","138","8027x8045_138","45","Influenza","7_15vii","TotalG","Flu","HA","2016_12_14",5,7
"CC027xCC045","139","8027x8045_139","45","Influenza","7_15vii","IgG1","Flu","HA","2016_12_14",5,8
"CC027xCC045","139","8027x8045_139","45","Influenza","7_15vii","IgG2ac","Flu","HA","2016_12_14",5,7
"CC027xCC045","139","8027x8045_139","45","Influenza","7_15vii","IgG2b","Flu","HA","2016_12_14",1,5
"CC027xCC045","139","8027x8045_139","45","Influenza","7_15vii","IgG3","Flu","HA","2016_12_14",0,4
"CC027xCC045","139","8027x8045_139","45","Influenza","7_15vii","TotalG","Flu","HA","2016_12_14",5,8
"CC027xCC045","141","8027x8045_141","45","Influenza","7_15vii","IgG1","Flu","HA","2016_12_14",4,7
"CC027xCC045","141","8027x8045_141","45","Influenza","7_15vii","IgG2ac","Flu","HA","2016_12_14",6,8
"CC027xCC045","141","8027x8045_141","45","Influenza","7_15vii","IgG2b","Flu","HA","2016_12_14",3,6
"CC027xCC045","141","8027x8045_141","45","Influenza","7_15vii","IgG3","Flu","HA","2016_12_14",2,5
"CC027xCC045","141","8027x8045_141","45","Influenza","7_15vii","TotalG","Flu","HA","2016_12_14",6,8
"CC027xCC045","90","8027x8045_90","10","Influenza","5_15v","IgG1","Flu","HA","2016_06_22",0,2
"CC027xCC045","90","8027x8045_90","10","Influenza","5_15v","IgG2ac","Flu","HA","2016_06_22",2,5
"CC027xCC045","90","8027x8045_90","10","Influenza","5_15v","IgG2b","Flu","HA","2016_06_22",2,5
"CC027xCC045","90","8027x8045_90","10","Influenza","5_15v","IgG3","Flu","HA","2016_06_22",1,3
"CC027xCC045","90","8027x8045_90","10","Influenza","5_15v","IgM","Flu","HA","2016_06_22",0,4
"CC027xCC045","90","8027x8045_90","10","Influenza","5_15v","TotalG","Flu","HA","2016_06_22",3,5
"CC027xCC045","91","8027x8045_91","10","Influenza","5_15v","IgG1","Flu","HA","2016_06_22",0,1
"CC027xCC045","91","8027x8045_91","10","Influenza","5_15v","IgG2ac","Flu","HA","2016_06_22",1,4
"CC027xCC045","91","8027x8045_91","10","Influenza","5_15v","IgG2b","Flu","HA","2016_06_22",0,3
"CC027xCC045","91","8027x8045_91","10","Influenza","5_15v","IgG3","Flu","HA","2016_06_22",1,4
"CC027xCC045","91","8027x8045_91","10","Influenza","5_15v","IgM","Flu","HA","2016_06_22",0,4
"CC027xCC045","91","8027x8045_91","10","Influenza","5_15v","TotalG","Flu","HA","2016_06_22",3,5
"CC027xCC045","97","8027x8045_97","10","Influenza","5_15v","IgG1","Flu","HA","2016_06_22",0,0
"CC027xCC045","97","8027x8045_97","10","Influenza","5_15v","IgG2ac","Flu","HA","2016_06_22",1,4
"CC027xCC045","97","8027x8045_97","10","Influenza","5_15v","IgG2b","Flu","HA","2016_06_22",1,4
"CC027xCC045","97","8027x8045_97","10","Influenza","5_15v","IgG3","Flu","HA","2016_06_22",0,3
"CC027xCC045","97","8027x8045_97","10","Influenza","5_15v","IgM","Flu","HA","2016_06_22",0,4
"CC027xCC045","97","8027x8045_97","10","Influenza","5_15v","TotalG","Flu","HA","2016_06_22",2,5
"CC027xCC045","98","8027x8045_98","10","Influenza","5_15v","IgG1","Flu","HA","2016_06_22",0,2
"CC027xCC045","98","8027x8045_98","10","Influenza","5_15v","IgG2ac","Flu","HA","2016_06_22",1,4
"CC027xCC045","98","8027x8045_98","10","Influenza","5_15v","IgG2b","Flu","HA","2016_06_22",1,4
"CC027xCC045","98","8027x8045_98","10","Influenza","5_15v","IgG3","Flu","HA","2016_06_22",0,3
"CC027xCC045","98","8027x8045_98","10","Influenza","5_15v","IgM","Flu","HA","2016_06_22",0,4
"CC027xCC045","98","8027x8045_98","10","Influenza","5_15v","TotalG","Flu","HA","2016_06_22",3,5
"CC027xCC045","99","8027x8045_99","10","Influenza","5_15v","IgG1","Flu","HA","2016_06_22",0,2
"CC027xCC045","99","8027x8045_99","10","Influenza","5_15v","IgG2ac","Flu","HA","2016_06_22",2,4
"CC027xCC045","99","8027x8045_99","10","Influenza","5_15v","IgG2b","Flu","HA","2016_06_22",2,4
"CC027xCC045","99","8027x8045_99","10","Influenza","5_15v","IgG3","Flu","HA","2016_06_22",0,3
"CC027xCC045","99","8027x8045_99","10","Influenza","5_15v","IgM","Flu","HA","2016_06_22",0,3
"CC027xCC045","99","8027x8045_99","10","Influenza","5_15v","TotalG","Flu","HA","2016_06_22",3,5
"CC028xCC024","10","8016x8004_10","10","Influenza","4_15iv","IgG1","Flu","HA","2015_05_19",0,0
"CC028xCC024","10","8016x8004_10","10","Influenza","4_15iv","IgG2ac","Flu","HA","2015_05_19",2,5
"CC028xCC024","10","8016x8004_10","10","Influenza","4_15iv","IgG2b","Flu","HA","2015_05_19",1,3
"CC028xCC024","10","8016x8004_10","10","Influenza","4_15iv","IgG3","Flu","HA","2015_05_19",0,2
"CC028xCC024","10","8016x8004_10","10","Influenza","4_15iv","IgM","Flu","HA","2015_05_19",1,4
"CC028xCC024","10","8016x8004_10","10","Influenza","4_15iv","TotalG","Flu","HA","2015_05_19",3,5
"CC028xCC024","11","8016x8004_11","10","Influenza","4_15iv","IgG1","Flu","HA","2016_08_01",0,2
"CC028xCC024","11","8016x8004_11","10","Influenza","4_15iv","IgG2ac","Flu","HA","2016_08_01",3,5
"CC028xCC024","11","8016x8004_11","10","Influenza","4_15iv","IgG2b","Flu","HA","2016_08_01",2,4
"CC028xCC024","11","8016x8004_11","10","Influenza","4_15iv","IgG3","Flu","HA","2016_08_01",0,1
"CC028xCC024","11","8016x8004_11","10","Influenza","4_15iv","IgM","Flu","HA","2016_08_01",0,2
"CC028xCC024","11","8016x8004_11","10","Influenza","4_15iv","TotalG","Flu","HA","2016_08_01",3,5
"CC028xCC024","120","8016x8004_120","7","Influenza","7_15vii","IgG1","Flu","HA","2015_12_28",0,0
"CC028xCC024","120","8016x8004_120","7","Influenza","7_15vii","IgG2ac","Flu","HA","2015_12_28",0,2
"CC028xCC024","120","8016x8004_120","7","Influenza","7_15vii","IgG2b","Flu","HA","2015_12_28",0,0
"CC028xCC024","120","8016x8004_120","7","Influenza","7_15vii","IgG3","Flu","HA","2015_12_28",0,1
"CC028xCC024","120","8016x8004_120","7","Influenza","7_15vii","IgM","Flu","HA","2015_12_28",0,1
"CC028xCC024","120","8016x8004_120","7","Influenza","7_15vii","TotalG","Flu","HA","2015_12_28",0,3
"CC028xCC024","124","8016x8004_124","7","Influenza","7_15vii","IgG1","Flu","HA","2015_12_28",0,0
"CC028xCC024","124","8016x8004_124","7","Influenza","7_15vii","IgG2ac","Flu","HA","2015_12_28",0,2
"CC028xCC024","124","8016x8004_124","7","Influenza","7_15vii","IgG2b","Flu","HA","2015_12_28",0,1
"CC028xCC024","124","8016x8004_124","7","Influenza","7_15vii","IgG3","Flu","HA","2015_12_28",0,0
"CC028xCC024","124","8016x8004_124","7","Influenza","7_15vii","IgM","Flu","HA","2015_12_28",0,0
"CC028xCC024","124","8016x8004_124","7","Influenza","7_15vii","TotalG","Flu","HA","2015_12_28",0,3
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","IgG1","Flu","HA","2015_12_28",0,0
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","IgG1","Flu","HA.1","2015_12_28",0,0
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","IgG2ac","Flu","HA","2015_12_28",0,0
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","IgG2ac","Flu","HA.1","2015_12_28",0,0
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","IgG2b","Flu","HA","2015_12_28",0,0
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","IgG2b","Flu","HA.1","2015_12_28",0,1
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","IgG3","Flu","HA","2015_12_28",0,0
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","IgG3","Flu","HA.1","2015_12_28",0,0
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","IgM","Flu","HA","2015_12_28",0,0
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","IgM","Flu","HA.1","2015_12_28",0,0
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","TotalG","Flu","HA","2015_12_28",0,1
"CC028xCC024","127","8016x8004_127","7","Influenza","7_15vii","TotalG","Flu","HA.1","2015_12_28",0,2
"CC028xCC024","2","8016x8004_2","10","Influenza","4_15iv","IgG1","Flu","HA","2016_08_01",0,3
"CC028xCC024","2","8016x8004_2","10","Influenza","4_15iv","IgG2ac","Flu","HA","2016_08_01",3,6
"CC028xCC024","2","8016x8004_2","10","Influenza","4_15iv","IgG2b","Flu","HA","2016_08_01",2,5
"CC028xCC024","2","8016x8004_2","10","Influenza","4_15iv","IgG3","Flu","HA","2016_08_01",1,4
"CC028xCC024","2","8016x8004_2","10","Influenza","4_15iv","IgM","Flu","HA","2016_08_01",0,3
"CC028xCC024","2","8016x8004_2","10","Influenza","4_15iv","TotalG","Flu","HA","2016_08_01",3,6
"CC028xCC024","97","8016x8004_97","45","Influenza","6_15vi","IgG1","Flu","HA","2015_12_28",0,4
"CC028xCC024","97","8016x8004_97","45","Influenza","6_15vi","IgG2ac","Flu","HA","2015_12_28",6,8
"CC028xCC024","97","8016x8004_97","45","Influenza","6_15vi","IgG2b","Flu","HA","2015_12_28",3,7
"CC028xCC024","97","8016x8004_97","45","Influenza","6_15vi","IgG3","Flu","HA","2015_12_28",4,7
"CC028xCC024","97","8016x8004_97","45","Influenza","6_15vi","IgM","Flu","HA","2015_12_28",0,0
"CC028xCC024","97","8016x8004_97","45","Influenza","6_15vi","TotalG","Flu","HA","2015_12_28",7,8
"CC028xCC024","98","8016x8004_98","45","Influenza","6_15vi","IgG1","Flu","HA","2015_12_28",0,0
"CC028xCC024","98","8016x8004_98","45","Influenza","6_15vi","IgG2ac","Flu","HA","2015_12_28",6,8
"CC028xCC024","98","8016x8004_98","45","Influenza","6_15vi","IgG2b","Flu","HA","2015_12_28",5,7
"CC028xCC024","98","8016x8004_98","45","Influenza","6_15vi","IgG3","Flu","HA","2015_12_28",0,4
"CC028xCC024","98","8016x8004_98","45","Influenza","6_15vi","IgM","Flu","HA","2015_12_28",0,1
"CC028xCC024","98","8016x8004_98","45","Influenza","6_15vi","TotalG","Flu","HA","2015_12_28",6,8
"CC028xCC024","99","8016x8004_99","45","Influenza","6_15vi","IgG1","Flu","HA","2015_12_28",0,0
"CC028xCC024","99","8016x8004_99","45","Influenza","6_15vi","IgG2ac","Flu","HA","2015_12_28",4,7
"CC028xCC024","99","8016x8004_99","45","Influenza","6_15vi","IgG2b","Flu","HA","2015_12_28",3,6
"CC028xCC024","99","8016x8004_99","45","Influenza","6_15vi","IgG3","Flu","HA","2015_12_28",0,2
"CC028xCC024","99","8016x8004_99","45","Influenza","6_15vi","IgM","Flu","HA","2015_12_28",0,0
"CC028xCC024","99","8016x8004_99","45","Influenza","6_15vi","TotalG","Flu","HA","2015_12_28",5,7
"CC028xCC030","122","8016x8034_122","7","Influenza","1_13i","IgG1","Flu","HA","2013_12_03",0,0
