"RIX","ID","day","virus","antigen","cohort","assay_date","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC033xCC068","49","45","Influenza","HA","9_15ix","2016_12_09",2.64575131106459,64,36,2,-Inf,64
"CC033xCC068","50","45","Influenza","HA","9_15ix","2016_12_14",2.44948974278318,64,25,1.73205080756888,NA,64
"CC033xCC068","51","45","Influenza","HA","9_15ix","2016_12_14",1.4142135623731,36,9,0,NA,49
"CC034xCC016","28","45","Influenza","HA","3_14iii","2015_04_28",1.4142135623731,49,49,2.23606797749979,-Inf,64
"CC034xCC016","29","45","Influenza","HA","3_14iii","2015_04_28",1.73205080756888,49,36,2.44948974278318,0,64
"CC034xCC016","30","45","Influenza","HA","3_14iii","2015_04_28",0,49,49,2.44948974278318,-Inf,64
"CC034xCC016","31","45","Influenza","HA","3_14iii","2015_04_28",0,64,49,2.23606797749979,-Inf,64
"CC035xCC020","48","45","Influenza","HA","12_15xii","2016_12_09",2.64575131106459,64,36,2.23606797749979,-Inf,64
"CC035xCC020","48","45","Influenza","HA.1","12_15xii","2016_12_14",2.64575131106459,64,36,2.23606797749979,NA,64
"CC035xCC020","50","45","Influenza","HA","12_15xii","2016_12_09",2.44948974278318,64,36,2.23606797749979,-Inf,64
"CC035xCC020","50","45","Influenza","HA.1","12_15xii","2016_12_14",2.44948974278318,64,36,2,NA,64
"CC035xCC020","56","45","Influenza","HA","12_15xii","2016_12_09",2.44948974278318,49,36,2,0,64
"CC035xCC020","56","45","Influenza","HA.1","12_15xii","2016_12_14",2.44948974278318,64,36,1.73205080756888,NA,64
"CC035xCC071","83","45","Influenza","HA","4_15iv","2016_01_13",0,25,9,0,-Inf,25
"CC035xCC071","96","45","Influenza","HA","4_15iv","2016_01_13",0,36,25,2.23606797749979,-Inf,49
