RIX,ID,day,virus,cohort,RIX_ID
X8024x8049,97,4,Mock,8_14viii,8024x8049_97
X8024x8049,98,4,Mock,8_14viii,8024x8049_98
X8024x8049,99,4,Mock,8_14viii,8024x8049_99
X8024x8049,104,45,Influenza,8_14viii,8024x8049_104
X8024x8049,105,45,Influenza,8_14viii,8024x8049_105
X8024x8049,126,45,Influenza,8_14viii,8024x8049_126
X8024x8049,127,45,Influenza,8_14viii,8024x8049_127
X8024x8049,128,45,Influenza,8_14viii,8024x8049_128
X8024x8049,129,45,Influenza,8_14viii,8024x8049_129
X8052x3415,78,10,Influenza,8_14viii,8052x3415_78
X8052x3415,79,10,Influenza,8_14viii,8052x3415_79
X8052x3415,80,10,Influenza,8_14viii,8052x3415_80
X8052x3415,68,15,Influenza,8_14viii,8052x3415_68
X8052x3415,69,15,Influenza,8_14viii,8052x3415_69
X8052x3415,82,15,Influenza,8_14viii,8052x3415_82
X8052x3415,66,15,Mock,8_14viii,8052x3415_66
X8052x3415,67,15,Mock,8_14viii,8052x3415_67
X8052x3415,81,15,Mock,8_14viii,8052x3415_81
X13421x16034,76,7,Influenza,8_15viii,13421x16034_76
X13421x16034,77,7,Influenza,8_15viii,13421x16034_77
X13421x16034,82,7,Influenza,8_15viii,13421x16034_82
X13421x16034,83,7,Influenza,8_15viii,13421x16034_83
X16557x3154,69,10,Influenza,8_15viii,16557x3154_69
X16557x3154,71,10,Influenza,8_15viii,16557x3154_71
X16557x3154,74,10,Influenza,8_15viii,16557x3154_74
X16680x8016,133,10,Influenza,8_15viii,16680x8016_133
X16680x8016,134,10,Influenza,8_15viii,16680x8016_134
X16680x8016,135,10,Influenza,8_15viii,16680x8016_135
X16680x8016,115,45,Influenza,8_15viii,16680x8016_115
X16680x8016,116,45,Influenza,8_15viii,16680x8016_116
X16680x8016,123,45,Influenza,8_15viii,16680x8016_123
X16680x8016,113,7,Influenza,8_15viii,16680x8016_113
X16680x8016,114,7,Influenza,8_15viii,16680x8016_114
X16680x8016,119,7,Influenza,8_15viii,16680x8016_119
X16680x8016,124,7,Influenza,8_15viii,16680x8016_124
X16680x8016,125,7,Influenza,8_15viii,16680x8016_125
X16680x8016,131,7,Influenza,8_15viii,16680x8016_131
X16680x8016,132,7,Influenza,8_15viii,16680x8016_132
X16785x773,4,2,Influenza,8_15viii,16785x773_4
X16785x773,8,2,Influenza,8_15viii,16785x773_8
X16785x773,9,2,Influenza,8_15viii,16785x773_9
X16785x773,10,2,Mock,8_15viii,16785x773_10
X16785x773,17,2,Mock,8_15viii,16785x773_17
X16785x773,22,2,Mock,8_15viii,16785x773_22
X16785x773,11,4,Influenza,8_15viii,16785x773_11
X16785x773,18,4,Influenza,8_15viii,16785x773_18
X16785x773,23,4,Influenza,8_15viii,16785x773_23
X16785x773,26,4,Influenza,8_15viii,16785x773_26
X16785x773,30,4,Mock,8_15viii,16785x773_30
X16785x773,34,4,Mock,8_15viii,16785x773_34
X16785x773,35,4,Mock,8_15viii,16785x773_35
X16785x773,36,4,Mock,8_15viii,16785x773_36
X3015x5358,6,2,Influenza,8_15viii,3015x5358_6
X3015x5358,9,2,Influenza,8_15viii,3015x5358_9
X3015x5358,15,2,Influenza,8_15viii,3015x5358_15
X3015x5358,5,2,Mock,8_15viii,3015x5358_5
X3015x5358,7,2,Mock,8_15viii,3015x5358_7
X3015x5358,8,2,Mock,8_15viii,3015x5358_8
X3154x16012,97,10,Influenza,8_15viii,3154x16012_97
X3154x16012,101,10,Influenza,8_15viii,3154x16012_101
X3154x16012,102,10,Influenza,8_15viii,3154x16012_102
X3564x16785,45,4,Influenza,8_15viii,3564x16785_45
X3564x16785,46,4,Influenza,8_15viii,3564x16785_46
X3564x16785,47,4,Influenza,8_15viii,3564x16785_47
X3564x16785,51,4,Mock,8_15viii,3564x16785_51
X3564x16785,52,4,Mock,8_15viii,3564x16785_52
X3564x16785,53,4,Mock,8_15viii,3564x16785_53
X5358x8046,98,15,Influenza,8_15viii,5358x8046_98
X5358x8046,99,15,Influenza,8_15viii,5358x8046_99
X5358x8046,101,15,Influenza,8_15viii,5358x8046_101
X5358x8046,102,15,Influenza,8_15viii,5358x8046_102
X5358x8046,106,15,Mock,8_15viii,5358x8046_106
X5358x8046,109,15,Mock,8_15viii,5358x8046_109
X5358x8046,110,15,Mock,8_15viii,5358x8046_110
X8005x8049,76,7,Influenza,8_15viii,8005x8049_76
X8005x8049,77,7,Influenza,8_15viii,8005x8049_77
X8005x8049,79,7,Influenza,8_15viii,8005x8049_79
X8021x8033,78,7,Influenza,8_15viii,8021x8033_78
X8021x8033,79,7,Influenza,8_15viii,8021x8033_79
X8021x8033,84,7,Influenza,8_15viii,8021x8033_84
X8021x8033,85,7,Influenza,8_15viii,8021x8033_85
X8033x16768,4,10,Influenza,8_15viii,8033x16768_4
X8033x16768,9,10,Influenza,8_15viii,8033x16768_9
X8033x16768,14,10,Influenza,8_15viii,8033x16768_14
X8033x16768,6,15,Influenza,8_15viii,8033x16768_6
X8033x16768,11,15,Influenza,8_15viii,8033x16768_11
X8033x16768,16,15,Influenza,8_15viii,8033x16768_16
X8033x16768,31,15,Mock,8_15viii,8033x16768_31
X8033x16768,32,15,Mock,8_15viii,8033x16768_32
X8033x16768,36,15,Mock,8_15viii,8033x16768_36
X8033x16768,33,2,Influenza,8_15viii,8033x16768_33
X8033x16768,37,2,Influenza,8_15viii,8033x16768_37
X8033x16768,38,2,Influenza,8_15viii,8033x16768_38
X8033x16768,34,2,Mock,8_15viii,8033x16768_34
X8033x16768,39,2,Mock,8_15viii,8033x16768_39
X8033x16768,40,2,Mock,8_15viii,8033x16768_40
X8033x16768,35,4,Influenza,8_15viii,8033x16768_35
X8033x16768,41,4,Influenza,8_15viii,8033x16768_41
X8033x16768,48,4,Influenza,8_15viii,8033x16768_48
X8033x16768,5,4,Mock,8_15viii,8033x16768_5
X8033x16768,10,4,Mock,8_15viii,8033x16768_10
X8033x16768,15,4,Mock,8_15viii,8033x16768_15
X8033x16768,7,7,Influenza,8_15viii,8033x16768_7
X8033x16768,12,7,Influenza,8_15viii,8033x16768_12
X8033x16768,20,7,Influenza,8_15viii,8033x16768_20
X8033x16768,21,7,Influenza,8_15viii,8033x16768_21
X8036x3609,2,2,Influenza,8_15viii,8036x3609_2
X8036x3609,5,2,Influenza,8_15viii,8036x3609_5
X8036x3609,6,2,Influenza,8_15viii,8036x3609_6
X8036x3609,9,2,Mock,8_15viii,8036x3609_9
X8036x3609,10,2,Mock,8_15viii,8036x3609_10
X8036x3609,12,2,Mock,8_15viii,8036x3609_12
X8036x3609,3,10,Influenza,8_15viii,8036x3609_3
X8036x3609,7,10,Influenza,8_15viii,8036x3609_7
X8036x3609,8,10,Influenza,8_15viii,8036x3609_8
X8048x8008,61,10,Influenza,8_15viii,8048x8008_61
X8048x8008,62,10,Influenza,8_15viii,8048x8008_62
X8048x8008,63,10,Influenza,8_15viii,8048x8008_63
X8048x8008,64,10,Influenza,8_15viii,8048x8008_64
X16211x13140,54,15,Influenza,9_13ix,16211x13140_54
X16211x13140,64,15,Influenza,9_13ix,16211x13140_64
X16211x13140,65,15,Influenza,9_13ix,16211x13140_65
X16211x13140,58,15,Mock,9_13ix,16211x13140_58
X16211x13140,59,15,Mock,9_13ix,16211x13140_59
X16211x13140,70,15,Mock,9_13ix,16211x13140_70
X8004x8043,136,15,Influenza,9_13ix,8004x8043_136
X8004x8043,137,15,Influenza,9_13ix,8004x8043_137
X8004x8043,138,15,Influenza,9_13ix,8004x8043_138
X8004x8043,132,15,Mock,9_13ix,8004x8043_132
X8004x8043,133,15,Mock,9_13ix,8004x8043_133
X8004x8043,139,15,Mock,9_13ix,8004x8043_139
X8005x8002,110,15,Influenza,9_13ix,8005x8002_110
X8005x8002,111,15,Influenza,9_13ix,8005x8002_111
X8005x8002,116,15,Influenza,9_13ix,8005x8002_116
X8005x8002,96,15,Mock,9_13ix,8005x8002_96
X8005x8002,97,15,Mock,9_13ix,8005x8002_97
X8005x8002,98,15,Mock,9_13ix,8005x8002_98
X18042x16513,1,15,Influenza,9_13ix,18042x16513_1
X18042x16513,2,15,Influenza,9_13ix,18042x16513_2
X18042x16513,5,15,Influenza,9_13ix,18042x16513_5
X18042x16513,12,15,Influenza,9_13ix,18042x16513_12
X18042x16513,8,15,Mock,9_13ix,18042x16513_8
X18042x16513,9,15,Mock,9_13ix,18042x16513_9
X18042x16513,18,15,Mock,9_13ix,18042x16513_18
X13140x16680,113,4,Influenza,9_14ix,13140x16680_113
X13140x16680,114,4,Influenza,9_14ix,13140x16680_114
X13140x16680,120,4,Influenza,9_14ix,13140x16680_120
X13140x16680,139,4,Influenza,9_14ix,13140x16680_139
X13140x16680,110,4,Mock,9_14ix,13140x16680_110
X13140x16680,111,4,Mock,9_14ix,13140x16680_111
X13140x16680,112,4,Mock,9_14ix,13140x16680_112
X13140x16680,150,45,Influenza,9_14ix,13140x16680_150
X13140x16680,151,45,Influenza,9_14ix,13140x16680_151
X13140x16680,152,45,Influenza,9_14ix,13140x16680_152
X15155x8054,111,15,Influenza,9_14ix,15155x8054_111
X15155x8054,112,15,Influenza,9_14ix,15155x8054_112
X15155x8054,113,15,Influenza,9_14ix,15155x8054_113
X15155x8054,114,15,Influenza,9_14ix,15155x8054_114
X15155x8054,115,15,Influenza,9_14ix,15155x8054_115
X15155x8054,93,15,Mock,9_14ix,15155x8054_93
X15155x8054,94,15,Mock,9_14ix,15155x8054_94
X15155x8054,99,15,Mock,9_14ix,15155x8054_99
X15155x8054,100,15,Mock,9_14ix,15155x8054_100
X16012x5119,67,10,Influenza,9_14ix,16012x5119_67
X16012x5119,68,10,Influenza,9_14ix,16012x5119_68
X16012x5119,76,10,Influenza,9_14ix,16012x5119_76
X16012x5119,77,10,Influenza,9_14ix,16012x5119_77
X16012x5119,56,15,Influenza,9_14ix,16012x5119_56
X16012x5119,60,15,Influenza,9_14ix,16012x5119_60
X16012x5119,61,15,Influenza,9_14ix,16012x5119_61
X16012x5119,57,15,Mock,9_14ix,16012x5119_57
X16012x5119,58,15,Mock,9_14ix,16012x5119_58
X16012x5119,59,15,Mock,9_14ix,16012x5119_59
X16012x5119,50,4,Influenza,9_14ix,16012x5119_50
X16012x5119,51,4,Influenza,9_14ix,16012x5119_51
X16012x5119,52,4,Influenza,9_14ix,16012x5119_52
X16012x5119,53,4,Mock,9_14ix,16012x5119_53
X16012x5119,54,4,Mock,9_14ix,16012x5119_54
X16012x5119,55,4,Mock,9_14ix,16012x5119_55
X16012x5119,69,45,Influenza,9_14ix,16012x5119_69
X16012x5119,70,45,Influenza,9_14ix,16012x5119_70
X16012x5119,78,45,Influenza,9_14ix,16012x5119_78
X16072x3393,117,10,Influenza,9_14ix,16072x3393_117
X16072x3393,121,10,Influenza,9_14ix,16072x3393_121
X16072x3393,148,10,Influenza,9_14ix,16072x3393_148
X16072x3393,118,15,Influenza,9_14ix,16072x3393_118
X16072x3393,119,15,Influenza,9_14ix,16072x3393_119
X16072x3393,120,15,Influenza,9_14ix,16072x3393_120
X16072x3393,93,15,Mock,9_14ix,16072x3393_93
X16072x3393,94,15,Mock,9_14ix,16072x3393_94
X16072x3393,99,15,Mock,9_14ix,16072x3393_99
X16072x3393,142,45,Influenza,9_14ix,16072x3393_142
X16072x3393,143,45,Influenza,9_14ix,16072x3393_143
X16072x3393,144,45,Influenza,9_14ix,16072x3393_144
X16072x3393,145,45,Influenza,9_14ix,16072x3393_145
X16072x3393,146,45,Influenza,9_14ix,16072x3393_146
X16072x3393,147,45,Influenza,9_14ix,16072x3393_147
X8008x8016,198,4,Mock,9_14ix,8008x8016_198
X8008x8016,199,4,Mock,9_14ix,8008x8016_199
X8008x8016,200,4,Mock,9_14ix,8008x8016_200
X8008x8016,201,4,Mock,9_14ix,8008x8016_201
X13421x3260,6,2,Influenza,9_15ix,13421x3260_6
X13421x3260,18,2,Influenza,9_15ix,13421x3260_18
X13421x3260,19,2,Influenza,9_15ix,13421x3260_19
X13421x3260,5,2,Mock,9_15ix,13421x3260_5
X13421x3260,14,2,Mock,9_15ix,13421x3260_14
X13421x3260,15,2,Mock,9_15ix,13421x3260_15
X16521x3260,94,15,Influenza,9_15ix,16521x3260_94
X16521x3260,95,15,Influenza,9_15ix,16521x3260_95
X16521x3260,96,15,Influenza,9_15ix,16521x3260_96
X16521x3260,98,15,Mock,9_15ix,16521x3260_98
X16521x3260,99,15,Mock,9_15ix,16521x3260_99
X16521x3260,101,15,Mock,9_15ix,16521x3260_101
X16521x3260,79,4,Influenza,9_15ix,16521x3260_79
X16521x3260,82,4,Influenza,9_15ix,16521x3260_82
X16521x3260,83,4,Influenza,9_15ix,16521x3260_83
X16521x3260,84,4,Influenza,9_15ix,16521x3260_84
X16521x3260,88,4,Mock,9_15ix,16521x3260_88
X16521x3260,89,4,Mock,9_15ix,16521x3260_89
X16521x3260,93,4,Mock,9_15ix,16521x3260_93
X16557x3154,97,15,Influenza,9_15ix,16557x3154_97
X16557x3154,98,15,Influenza,9_15ix,16557x3154_98
X16557x3154,99,15,Influenza,9_15ix,16557x3154_99
X16557x3154,102,15,Influenza,9_15ix,16557x3154_102
X16557x3154,112,15,Influenza,9_15ix,16557x3154_112
X16557x3154,94,15,Mock,9_15ix,16557x3154_94
X16557x3154,95,15,Mock,9_15ix,16557x3154_95
X16557x3154,96,15,Mock,9_15ix,16557x3154_96
X16557x3154,103,45,Influenza,9_15ix,16557x3154_103
X16557x3154,104,45,Influenza,9_15ix,16557x3154_104
X16557x3154,108,45,Influenza,9_15ix,16557x3154_108
X16557x3154,109,45,Influenza,9_15ix,16557x3154_109
X16557x3154,113,45,Influenza,9_15ix,16557x3154_113
X16785x773,92,15,Influenza,9_15ix,16785x773_92
X16785x773,93,15,Influenza,9_15ix,16785x773_93
X16785x773,98,15,Influenza,9_15ix,16785x773_98
X16785x773,106,15,Influenza,9_15ix,16785x773_106
X16785x773,94,15,Mock,9_15ix,16785x773_94
X16785x773,95,15,Mock,9_15ix,16785x773_95
X16785x773,99,15,Mock,9_15ix,16785x773_99
X8018x3460,3,7,Influenza,9_15ix,8018x3460_3
X8018x3460,4,7,Influenza,9_15ix,8018x3460_4
X8018x3460,5,7,Influenza,9_15ix,8018x3460_5
X3015x5358,20,7,Influenza,9_15ix,3015x5358_20
X3015x5358,23,7,Influenza,9_15ix,3015x5358_23
X3015x5358,25,7,Influenza,9_15ix,3015x5358_25
X8004x8052,18,2,Influenza,9_15ix,8004x8052_18
X8004x8052,24,2,Influenza,9_15ix,8004x8052_24
X8004x8052,28,2,Influenza,9_15ix,8004x8052_28
X8004x8052,29,2,Influenza,9_15ix,8004x8052_29
X8004x8052,30,2,Influenza,9_15ix,8004x8052_30
X8004x8052,5,2,Mock,9_15ix,8004x8052_5
X8004x8052,8,2,Mock,9_15ix,8004x8052_8
X8004x8052,14,2,Mock,9_15ix,8004x8052_14
X8004x8052,36,7,Influenza,9_15ix,8004x8052_36
X8004x8052,9,7,Influenza,9_15ix,8004x8052_9
X8004x8052,15,7,Influenza,9_15ix,8004x8052_15
X8004x8052,17,7,Influenza,9_15ix,8004x8052_17
X8005x8049,112,10,Influenza,9_15ix,8005x8049_112
X8005x8049,122,10,Influenza,9_15ix,8005x8049_122
X8005x8049,133,10,Influenza,9_15ix,8005x8049_133
X8005x8049,134,10,Influenza,9_15ix,8005x8049_134
X8005x8049,135,10,Influenza,9_15ix,8005x8049_135
X8005x8049,123,15,Influenza,9_15ix,8005x8049_123
X8005x8049,136,15,Influenza,9_15ix,8005x8049_136
X8005x8049,137,15,Influenza,9_15ix,8005x8049_137
X8005x8049,110,15,Mock,9_15ix,8005x8049_110
X8005x8049,116,15,Mock,9_15ix,8005x8049_116
X8005x8049,127,15,Mock,9_15ix,8005x8049_127
X8005x8049,111,45,Influenza,9_15ix,8005x8049_111
X8005x8049,117,45,Influenza,9_15ix,8005x8049_117
X8005x8049,128,45,Influenza,9_15ix,8005x8049_128
X8005x8049,109,7,Influenza,9_15ix,8005x8049_109
X8005x8049,114,7,Influenza,9_15ix,8005x8049_114
X8005x8049,115,7,Influenza,9_15ix,8005x8049_115
X8021x8033,117,10,Influenza,9_15ix,8021x8033_117
X8021x8033,120,10,Influenza,9_15ix,8021x8033_120
X8021x8033,121,10,Influenza,9_15ix,8021x8033_121
X8021x8033,92,15,Influenza,9_15ix,8021x8033_92
X8021x8033,93,15,Influenza,9_15ix,8021x8033_93
X8021x8033,97,15,Influenza,9_15ix,8021x8033_97
X8021x8033,103,15,Mock,9_15ix,8021x8033_103
X8021x8033,106,15,Mock,9_15ix,8021x8033_106
X8021x8033,120,15,Mock,9_15ix,8021x8033_120
X8021x8033,111,2,Influenza,9_15ix,8021x8033_111
X8021x8033,112,2,Influenza,9_15ix,8021x8033_112
X8021x8033,114,2,Influenza,9_15ix,8021x8033_114
X8021x8033,115,2,Mock,9_15ix,8021x8033_115
X8021x8033,116,2,Mock,9_15ix,8021x8033_116
X8021x8033,119,2,Mock,9_15ix,8021x8033_119
X8021x8033,98,4,Influenza,9_15ix,8021x8033_98
X8021x8033,99,4,Influenza,9_15ix,8021x8033_99
X8021x8033,102,4,Influenza,9_15ix,8021x8033_102
X8021x8033,90,4,Mock,9_15ix,8021x8033_90
X8021x8033,101,4,Mock,9_15ix,8021x8033_101
X8021x8033,91,4,Mock,9_15ix,8021x8033_91
X8021x8033,96,4,Mock,9_15ix,8021x8033_96
X8033x16768,49,45,Influenza,9_15ix,8033x16768_49
X8033x16768,50,45,Influenza,9_15ix,8033x16768_50
X8033x16768,51,45,Influenza,9_15ix,8033x16768_51
X8033x16768,109,7,Influenza,9_15ix,8033x16768_109
X8033x16768,110,7,Influenza,9_15ix,8033x16768_110
X8033x16768,118,7,Influenza,9_15ix,8033x16768_118
X8033x16768,119,7,Influenza,9_15ix,8033x16768_119
X8033x16768,127,7,Influenza,9_15ix,8033x16768_127
X8048x8008,106,45,Influenza,9_15ix,8048x8008_106
X8048x8008,107,45,Influenza,9_15ix,8048x8008_107
X8048x8008,108,45,Influenza,9_15ix,8048x8008_108
X8048x8008,109,7,Influenza,9_15ix,8048x8008_109
X8048x8008,110,7,Influenza,9_15ix,8048x8008_110
X8048x8008,112,7,Influenza,9_15ix,8048x8008_112
X8048x8008,118,7,Influenza,9_15ix,8048x8008_118
X8048x8008,122,7,Influenza,9_15ix,8048x8008_122
X8056x8033,146,10,Influenza,9_15ix,8056x8033_146
X8056x8033,151,10,Influenza,9_15ix,8056x8033_151
X8056x8033,155,10,Influenza,9_15ix,8056x8033_155
X8056x8033,147,2,Influenza,9_15ix,8056x8033_147
X8056x8033,152,2,Influenza,9_15ix,8056x8033_152
X8056x8033,153,2,Influenza,9_15ix,8056x8033_153
X8056x8033,145,2,Mock,9_15ix,8056x8033_145
X8056x8033,150,2,Mock,9_15ix,8056x8033_150
X8056x8033,154,2,Mock,9_15ix,8056x8033_154
X8018x3460,23,2,Mock,11_15xi,8018x3460_23
X8018x3460,26,2,Mock,11_15xi,8018x3460_26
X3260x1566,10,2,Mock,11_15xi,3260x1566_10
X3260x1566,11,2,Mock,11_15xi,3260x1566_11
X3260x1566,17,2,Mock,11_15xi,3260x1566_17
X5306x16521,6,2,Mock,11_15xi,5306x16521_6
X5306x16521,16,2,Mock,11_15xi,5306x16521_16
X5306x16521,17,2,Mock,11_15xi,5306x16521_17
X5358x8046,144,2,Mock,11_15xi,5358x8046_144
X5358x8046,145,2,Mock,11_15xi,5358x8046_145
X5358x8046,146,2,Mock,11_15xi,5358x8046_146
X3260x1566,22,4,Mock,11_15xi,3260x1566_22
X3260x1566,23,4,Mock,11_15xi,3260x1566_23
X3260x1566,24,4,Mock,11_15xi,3260x1566_24
X5391x15156,99,4,Mock,11_15xi,5391x15156_99
X5391x15156,101,4,Mock,11_15xi,5391x15156_101
X5391x15156,103,4,Mock,11_15xi,5391x15156_103
X8052x13421,51,4,Mock,11_15xi,8052x13421_51
X8052x13421,52,4,Mock,11_15xi,8052x13421_52
X8052x13421,53,4,Mock,11_15xi,8052x13421_53
X16768x8021,117,15,Mock,11_15xi,16768x8021_117
X16768x8021,118,15,Mock,11_15xi,16768x8021_118
X3260x1566,14,15,Mock,11_15xi,3260x1566_14
X3260x1566,19,15,Mock,11_15xi,3260x1566_19
X3260x1566,21,15,Mock,11_15xi,3260x1566_21
X3564x16785,119,15,Mock,11_15xi,3564x16785_119
X3564x16785,125,15,Mock,11_15xi,3564x16785_125
X3564x16785,126,15,Mock,11_15xi,3564x16785_126
X8018x3460,18,2,Influenza,11_15xi,8018x3460_18
X8018x3460,19,2,Influenza,11_15xi,8018x3460_19
X8018x3460,22,2,Influenza,11_15xi,8018x3460_22
X3260x1566,25,2,Influenza,11_15xi,3260x1566_25
X3260x1566,26,2,Influenza,11_15xi,3260x1566_26
X3260x1566,27,2,Influenza,11_15xi,3260x1566_27
X3260x1566,28,2,Influenza,11_15xi,3260x1566_28
X5306x16521,7,2,Influenza,11_15xi,5306x16521_7
X5306x16521,18,2,Influenza,11_15xi,5306x16521_18
X5306x16521,21,2,Influenza,11_15xi,5306x16521_21
X5306x16521,25,2,Influenza,11_15xi,5306x16521_25
X5358x8046,147,2,Influenza,11_15xi,5358x8046_147
X5358x8046,148,2,Influenza,11_15xi,5358x8046_148
X5358x8046,149,2,Influenza,11_15xi,5358x8046_149
X3260x1566,12,4,Influenza,11_15xi,3260x1566_12
X3260x1566,13,4,Influenza,11_15xi,3260x1566_13
X3260x1566,18,4,Influenza,11_15xi,3260x1566_18
X5391x15156,105,4,Influenza,11_15xi,5391x15156_105
X5391x15156,110,4,Influenza,11_15xi,5391x15156_110
X5391x15156,111,4,Influenza,11_15xi,5391x15156_111
X5391x15156,112,4,Influenza,11_15xi,5391x15156_112
X8052x13421,45,4,Influenza,11_15xi,8052x13421_45
X8052x13421,49,4,Influenza,11_15xi,8052x13421_49
X8052x13421,50,4,Influenza,11_15xi,8052x13421_50
X13421x3260,39,7,Influenza,11_15xi,13421x3260_39
X13421x3260,46,7,Influenza,11_15xi,13421x3260_46
X13421x3260,47,7,Influenza,11_15xi,13421x3260_47
X5119x16521,41,7,Influenza,11_15xi,5119x16521_41
X5119x16521,44,7,Influenza,11_15xi,5119x16521_44
X5119x16521,45,7,Influenza,11_15xi,5119x16521_45
X5119x16521,46,7,Influenza,11_15xi,5119x16521_46
X16521x5391,31,7,Influenza,11_15xi,16521x5391_31
X16521x5391,38,7,Influenza,11_15xi,16521x5391_38
X16521x5391,44,7,Influenza,11_15xi,16521x5391_44
X16768x5035,9,7,Influenza,11_15xi,16768x5035_9
X16768x5035,10,7,Influenza,11_15xi,16768x5035_10
X16768x5035,13,7,Influenza,11_15xi,16768x5035_13
X3460x16072,16,7,Influenza,11_15xi,3460x16072_16
X3460x16072,17,7,Influenza,11_15xi,3460x16072_17
X3460x16072,19,7,Influenza,11_15xi,3460x16072_19
X5306x16521,5,7,Influenza,11_15xi,5306x16521_5
X5306x16521,10,7,Influenza,11_15xi,5306x16521_10
X5306x16521,15,7,Influenza,11_15xi,5306x16521_15
X8052x13421,57,7,Influenza,11_15xi,8052x13421_57
X8052x13421,58,7,Influenza,11_15xi,8052x13421_58
X8052x13421,59,7,Influenza,11_15xi,8052x13421_59
X16768x8021,112,15,Influenza,11_15xi,16768x8021_112
X16768x8021,113,15,Influenza,11_15xi,16768x8021_113
X16768x8021,116,15,Influenza,11_15xi,16768x8021_116
X3564x16785,118,15,Influenza,11_15xi,3564x16785_118
X3564x16785,122,15,Influenza,11_15xi,3564x16785_122
X3564x16785,123,15,Influenza,11_15xi,3564x16785_123
X3564x16785,124,15,Influenza,11_15xi,3564x16785_124
X3260x1566,4,15,Influenza,11_15xi,3260x1566_4
X3260x1566,5,15,Influenza,11_15xi,3260x1566_5
X3260x1566,6,15,Influenza,11_15xi,3260x1566_6
X13421x3260,40,45,Influenza,11_15xi,13421x3260_40
X13421x3260,48,45,Influenza,11_15xi,13421x3260_48
X13421x3260,49,45,Influenza,11_15xi,13421x3260_49
X3015x5358,64,45,Influenza,11_15xi,3015x5358_64
X3015x5358,65,45,Influenza,11_15xi,3015x5358_65
X3015x5358,68,45,Influenza,11_15xi,3015x5358_68
X5391x13140,24,45,Influenza,11_15xi,5391x13140_24
X5391x13140,25,45,Influenza,11_15xi,5391x13140_25
X5391x13140,29,45,Influenza,11_15xi,5391x13140_29
X5391x15156,104,45,Influenza,11_15xi,5391x15156_104
X5391x15156,108,45,Influenza,11_15xi,5391x15156_108
X5391x15156,109,45,Influenza,11_15xi,5391x15156_109
X8036x3609,51,45,Influenza,11_15xi,8036x3609_51
X8036x3609,52,45,Influenza,11_15xi,8036x3609_52
X8036x3609,53,45,Influenza,11_15xi,8036x3609_53
X13421x16034,120,45,Influenza,11_15xi,13421x16034_120
X13421x16034,121,45,Influenza,11_15xi,13421x16034_121
X13421x16034,122,45,Influenza,11_15xi,13421x16034_122
X13421x16034,123,45,Influenza,11_15xi,13421x16034_123
X8036x3609,98,10,Influenza,12_15xii,8036x3609_98
X8036x3609,99,10,Influenza,12_15xii,8036x3609_99
X8036x3609,101,10,Influenza,12_15xii,8036x3609_101
X8036x3609,102,10,Influenza,12_15xii,8036x3609_102
X16521x5391,75,10,Influenza,12_15xii,16521x5391_75
X16521x5391,77,10,Influenza,12_15xii,16521x5391_77
X16521x5391,79,10,Influenza,12_15xii,16521x5391_79
X16521x5391,80,10,Influenza,12_15xii,16521x5391_80
X8052x13421,82,10,Influenza,12_15xii,8052x13421_82
X8052x13421,83,10,Influenza,12_15xii,8052x13421_83
X8052x13421,84,10,Influenza,12_15xii,8052x13421_84
X8052x13421,85,10,Influenza,12_15xii,8052x13421_85
X3260x1566,70,10,Influenza,12_15xii,3260x1566_70
X3260x1566,71,10,Influenza,12_15xii,3260x1566_71
X3260x1566,78,10,Influenza,12_15xii,3260x1566_78
X3260x1566,87,10,Influenza,12_15xii,3260x1566_87
X3260x1566,65,10,Influenza,12_15xii,3260x1566_65
X3260x1566,69,10,Influenza,12_15xii,3260x1566_69
X3260x1566,77,10,Influenza,12_15xii,3260x1566_77
X3260x1566,85,10,Influenza,12_15xii,3260x1566_85
X3260x1566,86,10,Influenza,12_15xii,3260x1566_86
X3460x16072,35,10,Influenza,12_15xii,3460x16072_35
X3460x16072,36,10,Influenza,12_15xii,3460x16072_36
X3460x16072,39,10,Influenza,12_15xii,3460x16072_39
X5306x16521,52,10,Influenza,12_15xii,5306x16521_52
X5306x16521,53,10,Influenza,12_15xii,5306x16521_53
X5306x16521,58,10,Influenza,12_15xii,5306x16521_58
X5306x16521,59,10,Influenza,12_15xii,5306x16521_59
X5306x16521,60,10,Influenza,12_15xii,5306x16521_60
X3564x16785,137,45,Influenza,12_15xii,3564x16785_137
X3564x16785,141,45,Influenza,12_15xii,3564x16785_141
X3564x16785,142,45,Influenza,12_15xii,3564x16785_142
X8018x3460,33,45,Influenza,12_15xii,8018x3460_33
X8018x3460,34,45,Influenza,12_15xii,8018x3460_34
X8018x3460,38,45,Influenza,12_15xii,8018x3460_38
X8018x3460,40,45,Influenza,12_15xii,8018x3460_40
X8052x13421,78,45,Influenza,12_15xii,8052x13421_78
X8052x13421,80,45,Influenza,12_15xii,8052x13421_80
X8052x13421,81,45,Influenza,12_15xii,8052x13421_81
X5306x16521,47,45,Influenza,12_15xii,5306x16521_47
X5306x16521,49,45,Influenza,12_15xii,5306x16521_49
X5306x16521,50,45,Influenza,12_15xii,5306x16521_50
X5035x8054,48,45,Influenza,12_15xii,5035x8054_48
X5035x8054,49,45,Influenza,12_15xii,5035x8054_49
X5035x8054,50,45,Influenza,12_15xii,5035x8054_50
X5035x8054,56,45,Influenza,12_15xii,5035x8054_56
