"RIX","ID","RIX_ID","day","virus","cohort","isotype","antigen_virus","antigen","assay_date","AUC"
"CC063xCC002","49","5391x15156_49","7","Influenza","6_15vi","TotalG","Flu","HA","2016_01_13",0.585874937043258
"CC063xCC002","49","5391x15156_49","7","Influenza","6_15vi","IgG1","Flu","HA","2016_01_13",0.0302483338019164
"CC063xCC002","49","5391x15156_49","7","Influenza","6_15vi","IgM","Flu","HA","2016_01_13",0.0283267432123135
"CC063xCC002","49","5391x15156_49","7","Influenza","6_15vi","IgG2ac","Flu","HA","2016_01_13",0.0354868944292763
"CC063xCC002","50","5391x15156_50","7","Influenza","6_15vi","IgG3","Flu","HA","2016_01_13",0.0711501540284604
"CC063xCC002","50","5391x15156_50","7","Influenza","6_15vi","IgM","Flu","HA","2016_01_13",0.0345424250943931
"CC063xCC002","50","5391x15156_50","7","Influenza","6_15vi","IgG1","Flu","HA","2016_01_13",0.0226012881556778
"CC063xCC002","50","5391x15156_50","7","Influenza","6_15vi","IgG2b","Flu","HA","2016_01_13",0.0383267432123139
"CC063xCC002","50","5391x15156_50","7","Influenza","6_15vi","TotalG","Flu","HA","2016_01_13",0.50220501265174
"CC063xCC002","50","5391x15156_50","7","Influenza","6_15vi","IgG2ac","Flu","HA","2016_01_13",0.0669835620331081
"CC063xCC002","51","5391x15156_51","7","Influenza","6_15vi","IgG2b","Flu","HA","2016_01_13",0.0381339400755145
"CC063xCC002","51","5391x15156_51","7","Influenza","6_15vi","IgM","Flu","HA","2016_01_13",0.0341339400755144
"CC063xCC002","51","5391x15156_51","7","Influenza","6_15vi","IgG1","Flu","HA","2016_01_13",0.0216012881556778
"CC063xCC002","51","5391x15156_51","7","Influenza","6_15vi","IgG2ac","Flu","HA","2016_01_13",0.059450910113272
"CC063xCC002","51","5391x15156_51","7","Influenza","6_15vi","IgG3","Flu","HA","2016_01_13",0.0383496219575939
"CC063xCC002","51","5391x15156_51","7","Influenza","6_15vi","TotalG","Flu","HA","2016_01_13",0.287002660354329
"CC063xCC002","8","5391x15156_8","10","Influenza","6_14vi","TotalG","Flu","HA","2014_09_17",0.813632147963948
"CC063xCC002","8","5391x15156_8","10","Influenza","6_14vi","IgG3","Flu","HA","2014_09_17",0.203509325146665
"CC063xCC002","8","5391x15156_8","10","Influenza","6_14vi","IgG1","Flu","HA","2014_09_17",0.142372276688929
"CC063xCC002","8","5391x15156_8","10","Influenza","6_14vi","IgG2b","Flu","HA","2014_09_17",0.392244105349966
"CC063xCC002","8","5391x15156_8","10","Influenza","6_14vi","IgG2ac","Flu","HA","2014_09_17",0.547322290746417
"CC063xCC002","8","5391x15156_8","10","Influenza","6_14vi","IgM","Flu","HA","2014_09_17",0.0897645477548619
"CC063xCC002","9","5391x15156_9","10","Influenza","6_14vi","TotalG","Flu","HA","2014_09_17",0.946239652884069
"CC063xCC002","9","5391x15156_9","10","Influenza","6_14vi","IgG2b","Flu","HA","2014_09_17",0.262103948510006
"CC063xCC002","9","5391x15156_9","10","Influenza","6_14vi","IgG1","Flu","HA","2014_09_17",0.0666861383444641
"CC063xCC002","9","5391x15156_9","10","Influenza","6_14vi","IgG2ac","Flu","HA","2014_09_17",0.755808737147802
"CC063xCC002","9","5391x15156_9","10","Influenza","6_14vi","IgM","Flu","HA","2014_09_17",0.0533691683067071
"CC063xCC002","9","5391x15156_9","10","Influenza","6_14vi","IgG3","Flu","HA","2014_09_17",0.166695687505075
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","IgG2b","Flu","HA","2014_04_22",5.59537000873645
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","IgG3","Flu","HA.1","2014_04_15",3.06073808478645
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","IgG1","Flu","HA.1","2014_04_15",1.28331251757186
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","TotalG","Flu","HA","2014_01_17",5.4043058249665
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","IgM","Flu","HA.1","2014_04_15",1.59313192395
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","IgM","Flu","HA","2014_04_22",0.944613049642727
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","IgG2ac","Flu","HA","2014_04_22",8.17995485892522
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","IgG1","Flu","HA","2014_04_22",0.970946681661321
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","IgG2b","Flu","HA.1","2014_04_15",5.87001705438269
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","IgG3","Flu","HA","2014_04_22",2.63196998062148
"CC009xCC040","1","5489x16557_1","10","Influenza","12_13xii","IgG2ac","Flu","HA.1","2014_04_15",8.02798751084505
"CC009xCC040","24","5489x16557_24","45","Influenza","12_13xii","IgM","Flu","HA","2014_05_26",0.0257809857217531
"CC009xCC040","24","5489x16557_24","45","Influenza","12_13xii","IgG1","Flu","HA","2014_05_26",5.25320008434492
"CC009xCC040","24","5489x16557_24","45","Influenza","12_13xii","IgG3","Flu","HA","2014_05_26",1.64590980128953
"CC009xCC040","24","5489x16557_24","45","Influenza","12_13xii","IgG2b","Flu","HA","2014_05_26",7.43421629829787
"CC009xCC040","24","5489x16557_24","45","Influenza","12_13xii","TotalG","Flu","HA","2014_05_26",10.9112873708741
"CC009xCC040","24","5489x16557_24","45","Influenza","12_13xii","IgG2ac","Flu","HA","2014_05_26",10.774143657624
"CC009xCC040","39","5489x16557_39","7","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_14",0.674488658727823
"CC009xCC040","39","5489x16557_39","7","Influenza","2_14ii","IgG1","Flu","HA","2014_08_14",0.15927742931164
"CC009xCC040","39","5489x16557_39","7","Influenza","2_14ii","TotalG","Flu","HA","2014_08_14",1.34275186239901
"CC009xCC040","39","5489x16557_39","7","Influenza","2_14ii","IgM","Flu","HA","2014_08_14",0.358858723090313
"CC009xCC040","39","5489x16557_39","7","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_14",0.379623270845175
"CC009xCC040","39","5489x16557_39","7","Influenza","2_14ii","IgG3","Flu","HA","2014_08_14",0.195917810165544
"CC009xCC040","40","5489x16557_40","7","Influenza","2_14ii","IgG3","Flu","HA","2014_08_14",0.0328691683067071
"CC009xCC040","40","5489x16557_40","7","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_14",0.031780985721753
"CC009xCC040","40","5489x16557_40","7","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_14",0.0126796975660753
"CC009xCC040","40","5489x16557_40","7","Influenza","2_14ii","TotalG","Flu","HA","2014_08_14",0.11124810978797
"CC009xCC040","40","5489x16557_40","7","Influenza","2_14ii","IgG1","Flu","HA","2014_08_14",0.0232712125471968
"CC009xCC040","40","5489x16557_40","7","Influenza","2_14ii","IgM","Flu","HA","2014_08_14",0.0247809857217531
"CC009xCC040","67","5489x16557_67","7","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_14",0.294630159651455
"CC009xCC040","67","5489x16557_67","7","Influenza","2_14ii","IgM","Flu","HA","2014_08_14",0.214434024118489
"CC009xCC040","67","5489x16557_67","7","Influenza","2_14ii","TotalG","Flu","HA","2014_08_14",2.15463013183844
"CC009xCC040","67","5489x16557_67","7","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_14",1.11409904801622
"CC009xCC040","67","5489x16557_67","7","Influenza","2_14ii","IgG3","Flu","HA","2014_08_14",0.58715547473712
"CC009xCC040","67","5489x16557_67","7","Influenza","2_14ii","IgG1","Flu","HA","2014_08_14",0.262293643264586
"CC009xCC040","75","5489x16557_75","15","Influenza","3_14iii","IgG1","Flu","HA","2015_04_28",3.51327474114429
"CC009xCC040","75","5489x16557_75","15","Influenza","3_14iii","IgG3","Flu","HA","2015_04_28",1.88725541880912
"CC009xCC040","75","5489x16557_75","15","Influenza","3_14iii","IgM","Flu","HA","2015_04_28",0.530234556189355
"CC009xCC040","75","5489x16557_75","15","Influenza","3_14iii","IgG2b","Flu","HA","2015_04_28",6.71549173929702
"CC009xCC040","75","5489x16557_75","15","Influenza","3_14iii","IgG2ac","Flu","HA","2015_04_28",7.84107658948581
"CC009xCC040","75","5489x16557_75","15","Influenza","3_14iii","TotalG","Flu","HA","2015_04_28",8.33639355952357
"CC009xCC040","77","5489x16557_77","15","Influenza","3_14iii","TotalG","Flu","HA","2015_04_28",8.51514500170771
"CC009xCC040","77","5489x16557_77","15","Influenza","3_14iii","IgM","Flu","HA","2015_04_28",1.84484603773446
"CC009xCC040","77","5489x16557_77","15","Influenza","3_14iii","IgG2ac","Flu","HA","2015_04_28",7.94160924140565
"CC009xCC040","77","5489x16557_77","15","Influenza","3_14iii","IgG2b","Flu","HA","2015_04_28",6.44939045114134
"CC009xCC040","77","5489x16557_77","15","Influenza","3_14iii","IgG1","Flu","HA","2015_04_28",2.69526541599763
"CC009xCC040","77","5489x16557_77","15","Influenza","3_14iii","IgG3","Flu","HA","2015_04_28",5.21441377791452
"CC009xCC040","78","5489x16557_78","15","Influenza","3_14iii","TotalG","Flu","HA","2015_04_28",7.85902749959908
"CC009xCC040","78","5489x16557_78","15","Influenza","3_14iii","IgG2ac","Flu","HA","2015_04_28",7.63496219575941
"CC009xCC040","78","5489x16557_78","15","Influenza","3_14iii","IgG1","Flu","HA","2015_04_28",2.55567723341267
"CC009xCC040","78","5489x16557_78","15","Influenza","3_14iii","IgM","Flu","HA","2015_04_28",0.351757658948582
"CC009xCC040","78","5489x16557_78","15","Influenza","3_14iii","IgG3","Flu","HA","2015_04_28",2.76024164119656
"CC009xCC040","78","5489x16557_78","15","Influenza","3_14iii","IgG2b","Flu","HA","2015_04_28",5.56492976785352
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","IgG1","Flu","HA.1","2014_04_15",0.935554410595387
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","IgG2b","Flu","HA","2014_04_22",5.59396152371757
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","IgG3","Flu","HA.1","2014_04_15",2.01208482237577
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","IgG2b","Flu","HA.1","2014_04_15",5.47270008434493
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","IgM","Flu","HA","2014_04_22",0.905831839907029
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","IgM","Flu","HA.1","2014_04_15",1.37979829193141
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","TotalG","Flu","HA","2014_01_17",5.59081870652328
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","IgG2ac","Flu","HA","2014_04_22",7.63820652512331
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","IgG1","Flu","HA","2014_04_22",0.963354942666254
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","IgG3","Flu","HA","2014_04_22",2.07645709906469
"CC009xCC040","9","5489x16557_9","10","Influenza","12_13xii","IgG2ac","Flu","HA.1","2014_04_15",7.18208235822234
"CC032xCC017","100","8002x3032_100","10","Influenza","8_13viii","IgM","Flu","HA","2013_12_05",2.68036891647974
"CC032xCC017","100","8002x3032_100","10","Influenza","8_13viii","IgG3","Flu","HA","2013_12_05",4.13146575216952
"CC032xCC017","100","8002x3032_100","10","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_05",2.70924452556484
"CC032xCC017","100","8002x3032_100","10","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",5.72663545254709
"CC032xCC017","100","8002x3032_100","10","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_05",5.49891666228279
"CC032xCC017","100","8002x3032_100","10","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_05",3.01984869808879
"CC032xCC017","101","8002x3032_101","10","Influenza","8_13viii","IgM","Flu","HA","2013_12_05",0.51150532070866
"CC032xCC017","101","8002x3032_101","10","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_05",5.60059635984887
"CC032xCC017","101","8002x3032_101","10","Influenza","8_13viii","IgG3","Flu","HA","2013_12_05",3.76951150966008
"CC032xCC017","101","8002x3032_101","10","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",5.24990688910824
"CC032xCC017","101","8002x3032_101","10","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_05",3.06076384790001
"CC032xCC017","101","8002x3032_101","10","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_05",2.64370520885268
"CC032xCC017","116","8002x3032_116","7","Influenza","8_13viii","IgM","Flu","HA","2013_12_03",0.28555152622711
"CC032xCC017","116","8002x3032_116","7","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",0.688994875492268
"CC032xCC017","116","8002x3032_116","7","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_03",0.0410848501887865
"CC032xCC017","116","8002x3032_116","7","Influenza","8_13viii","IgG3","Flu","HA","2013_12_03",0.183175917142016
"CC032xCC017","117","8002x3032_117","7","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_12",2.81715877932027
"CC032xCC017","117","8002x3032_117","7","Influenza","8_13viii","IgG1","Flu","HA","2014_04_22",1.02982517511469
"CC032xCC017","117","8002x3032_117","7","Influenza","8_13viii","IgG2b","Flu","HA","2014_04_22",0.0936828059482973
"CC032xCC017","117","8002x3032_117","7","Influenza","8_13viii","IgG3","Flu","HA","2014_04_22",2.66597174492002
"CC032xCC017","117","8002x3032_117","7","Influenza","8_13viii","IgM","Flu","HA","2014_04_22",0.175908036990986
"CC032xCC017","117","8002x3032_117","7","Influenza","8_13viii","IgG2ac","Flu","HA","2014_04_22",2.88678182615149
"CC032xCC017","118","8002x3032_118","7","Influenza","8_13viii","IgG3","Flu","HA","2013_12_05",0.723488210699931
"CC032xCC017","118","8002x3032_118","7","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_05",0.129042201080447
"CC032xCC017","118","8002x3032_118","7","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_05",0.0788756090850955
"CC032xCC017","118","8002x3032_118","7","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",0.89406972849255
"CC032xCC017","118","8002x3032_118","7","Influenza","8_13viii","IgM","Flu","HA","2013_12_05",0.695756538878852
"CC032xCC017","118","8002x3032_118","7","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_05",0.654603052454224
"CC032xCC017","13","8002x3032_13","15","Influenza","8_13viii","IgM","Flu","HA","2013_12_03",1.29422010653496
"CC032xCC017","13","8002x3032_13","15","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_03",4.86902128283464
"CC032xCC017","13","8002x3032_13","15","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_03",5.24043310024968
"CC032xCC017","13","8002x3032_13","15","Influenza","8_13viii","IgG3","Flu","HA","2013_12_03",4.24538734275912
"CC032xCC017","13","8002x3032_13","15","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",7.05599507169319
"CC032xCC017","14","8002x3032_14","15","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",7.13306037553286
"CC032xCC017","14","8002x3032_14","15","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_03",4.6749102215044
"CC032xCC017","14","8002x3032_14","15","Influenza","8_13viii","IgM","Flu","HA","2013_12_03",1.46496465991281
"CC032xCC017","14","8002x3032_14","15","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_03",3.92217499327321
"CC032xCC017","14","8002x3032_14","15","Influenza","8_13viii","IgG3","Flu","HA","2013_12_03",3.31843976504202
"CC032xCC017","21","8002x3032_21","45","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_19",6.06117476925927
"CC032xCC017","21","8002x3032_21","45","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_19",8.47020053237283
"CC032xCC017","21","8002x3032_21","45","Influenza","8_13viii","IgM","Flu","HA","2013_12_19",0.0313725007028745
"CC032xCC017","21","8002x3032_21","45","Influenza","8_13viii","IgG3","Flu","HA","2013_12_19",1.14724343330813
"CC032xCC017","21","8002x3032_21","45","Influenza","8_13viii","TotalG","Flu","HA","2014_01_17",8.55530182052851
"CC032xCC017","21","8002x3032_21","45","Influenza","8_13viii","IgG1","Flu","HA","2013_12_19",3.59398241415036
"CC032xCC017","22","8002x3032_22","45","Influenza","8_13viii","TotalG","Flu","HA","2014_01_17",9.12839955227407
"CC032xCC017","22","8002x3032_22","45","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_19",8.73004682193425
"CC032xCC017","22","8002x3032_22","45","Influenza","8_13viii","IgG1","Flu","HA","2013_12_19",4.73702461523082
"CC032xCC017","22","8002x3032_22","45","Influenza","8_13viii","IgM","Flu","HA","2013_12_19",0.0306894707406318
"CC032xCC017","22","8002x3032_22","45","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_19",6.08933158808007
"CC032xCC017","22","8002x3032_22","45","Influenza","8_13viii","IgG3","Flu","HA","2013_12_19",2.60812080669177
"CC032xCC017","39","8002x3032_39","15","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_03",4.7428382528724
"CC032xCC017","39","8002x3032_39","15","Influenza","8_13viii","TotalG","Flu","HA","2013_12_03",9.0860925794248
"CC032xCC017","39","8002x3032_39","15","Influenza","8_13viii","IgM","Flu","HA","2013_12_03",3.13034225731041
"CC032xCC017","39","8002x3032_39","15","Influenza","8_13viii","IgG3","Flu","HA","2013_12_03",5.04107348110358
"CC032xCC017","39","8002x3032_39","15","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_03",5.28124007309893
"CC032xCC017","39","8002x3032_39","15","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_03",8.34634113724066
"CC032xCC017","39","8002x3032_39","15","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",7.83238711874518
"CC032xCC017","82","8002x3032_82","7","Influenza","8_13viii","IgM","Flu","HA","2013_12_03",0.689272752831798
"CC032xCC017","82","8002x3032_82","7","Influenza","8_13viii","IgG1","Flu","HA","2013_12_03",0.709635480360115
"CC032xCC017","82","8002x3032_82","7","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_03",1.49913368824855
"CC032xCC017","82","8002x3032_82","7","Influenza","8_13viii","TotalG","Flu","HA","2013_12_03",2.34028627861739
"CC032xCC017","82","8002x3032_82","7","Influenza","8_13viii","IgG3","Flu","HA","2013_12_03",0.435345169491698
"CC032xCC017","82","8002x3032_82","7","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_03",0.188146597618347
"CC032xCC017","89","8002x3032_89","7","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",1.46196398787098
"CC032xCC017","9","8002x3032_9","45","Influenza","8_13viii","IgG3","Flu","HA","2014_01_13",5.30425007028744
"CC032xCC017","9","8002x3032_9","45","Influenza","8_13viii","IgG1","Flu","HA","2014_01_13",6.09143954102808
"CC032xCC017","9","8002x3032_9","45","Influenza","8_13viii","TotalG","Flu","HA","2014_01_17",8.94095597899497
"CC032xCC017","9","8002x3032_9","45","Influenza","8_13viii","IgM","Flu","HA","2014_01_13",0.051986894429276
"CC032xCC017","9","8002x3032_9","45","Influenza","8_13viii","IgG2ac","Flu","HA","2014_01_13",9.22824273345327
"CC032xCC017","9","8002x3032_9","45","Influenza","8_13viii","IgG2b","Flu","HA","2014_01_13",7.35262234697637
"CC032xCC017","90","8002x3032_90","7","Influenza","8_13viii","IgM","Flu","HA","2013_12_03",0.623848053859974
"CC032xCC017","90","8002x3032_90","7","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_03",0.127983338019163
"CC032xCC017","90","8002x3032_90","7","Influenza","8_13viii","TotalG","Flu","HA","2013_12_03",1.7374830861922
"CC032xCC017","90","8002x3032_90","7","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_03",0.539635928388007
"CC032xCC017","90","8002x3032_90","7","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_03",1.06926852437985
"CC032xCC017","90","8002x3032_90","7","Influenza","8_13viii","IgG3","Flu","HA","2013_12_03",0.421087062515224
"CC032xCC017","90","8002x3032_90","7","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",1.21787936169614
"CC032xCC017","95","8002x3032_95","10","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",5.30526961663656
"CC032xCC017","95","8002x3032_95","10","Influenza","8_13viii","IgG3","Flu","HA","2013_12_03",2.9382698406505
"CC032xCC017","95","8002x3032_95","10","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_03",4.17200506888169
"CC032xCC017","95","8002x3032_95","10","Influenza","8_13viii","TotalG","Flu","HA","2013_12_03",5.52712923578265
"CC032xCC017","95","8002x3032_95","10","Influenza","8_13viii","IgM","Flu","HA","2013_12_03",2.05123475239028
"CC032xCC017","95","8002x3032_95","10","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_03",4.42515211452793
"CC032xCC017","95","8002x3032_95","10","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_03",1.85467899771122
"CC032xCC013","1","8002x8010_1","10","Influenza","12_13xii","TotalG","Flu","HA","2014_01_17",0.60577653325586
"CC032xCC013","1","8002x8010_1","10","Influenza","12_13xii","IgG1","Flu","HA","2014_04_15",0.0479966676038322
"CC032xCC013","1","8002x8010_1","10","Influenza","12_13xii","IgG2b","Flu","HA","2014_04_15",0.608358051048477
"CC032xCC013","1","8002x8010_1","10","Influenza","12_13xii","IgG2ac","Flu","HA","2014_04_15",0.713011537473104
"CC032xCC013","1","8002x8010_1","10","Influenza","12_13xii","IgM","Flu","HA","2014_04_15",0.222385158245706
"CC032xCC013","1","8002x8010_1","10","Influenza","12_13xii","IgG3","Flu","HA","2014_04_15",0.43904152903861
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","IgG2b","Flu","HA","2014_04_22",1.43015012621544
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","TotalG","Flu","HA","2014_01_17",0.927478437525377
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","IgM","Flu","HA.1","2014_04_15",0.60303774861455
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","IgG2b","Flu","HA.1","2014_04_15",0.96625564282307
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","IgG3","Flu","HA","2014_04_22",0.340136376415898
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","IgG3","Flu","HA.1","2014_04_15",0.372920694533819
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","IgG1","Flu","HA.1","2014_04_15",0.112568412221895
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","IgG1","Flu","HA","2014_04_22",0.0508365163868702
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","IgM","Flu","HA","2014_04_22",0.142924474957879
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","IgG2ac","Flu","HA.1","2014_04_15",1.16258238603538
"CC032xCC013","12","8002x8010_12","10","Influenza","12_13xii","IgG2ac","Flu","HA","2014_04_22",1.61770210047044
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","IgM","Flu","HA","2014_04_22",0.166437580528602
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","IgG3","Flu","HA","2014_04_22",1.49853573248904
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","IgM","Flu","HA.1","2014_04_15",0.233463567656103
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","IgG1","Flu","HA.1","2014_04_15",0.0473038644670333
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","IgG2b","Flu","HA.1","2014_04_15",2.87630470489678
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","IgG2ac","Flu","HA","2014_04_22",4.4182458418355
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","IgG2b","Flu","HA","2014_04_22",3.3633602355619
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","IgG1","Flu","HA","2014_04_22",0.0820064407783895
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","TotalG","Flu","HA","2014_01_17",2.13994376948003
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","IgG3","Flu","HA.1","2014_04_15",1.13082738744113
"CC032xCC013","2","8002x8010_2","10","Influenza","12_13xii","IgG2ac","Flu","HA.1","2014_04_15",3.62775894740622
"CC032xCC013","3","8002x8010_3","10","Influenza","12_13xii","IgG2b","Flu","HA","2014_04_15",0.615884262189923
"CC032xCC013","3","8002x8010_3","10","Influenza","12_13xii","IgG1","Flu","HA","2014_04_15",0.0875488658727821
"CC032xCC013","3","8002x8010_3","10","Influenza","12_13xii","IgM","Flu","HA","2014_04_15",0.928429347638645
"CC032xCC013","3","8002x8010_3","10","Influenza","12_13xii","IgG3","Flu","HA","2014_04_15",0.619812517571861
"CC032xCC013","3","8002x8010_3","10","Influenza","12_13xii","IgG2ac","Flu","HA","2014_04_15",0.972873592959581
"CC032xCC013","3","8002x8010_3","10","Influenza","12_13xii","TotalG","Flu","HA","2014_01_17",0.476014645855324
"CC032xCC013","76","8002x8010_76","15","Influenza","1_14i","IgG1","Flu","HA","2014_05_26",1.43705063017133
"CC032xCC013","76","8002x8010_76","15","Influenza","1_14i","TotalG","Flu","HA","2014_05_26",7.2160921313969
"CC032xCC013","76","8002x8010_76","15","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_26",5.20520985751948
"CC032xCC013","76","8002x8010_76","15","Influenza","1_14i","IgG2b","Flu","HA","2014_05_26",4.62122296309021
"CC032xCC013","76","8002x8010_76","15","Influenza","1_14i","IgG3","Flu","HA","2014_05_26",2.62535581090902
"CC032xCC013","76","8002x8010_76","15","Influenza","1_14i","IgM","Flu","HA","2014_05_26",0.122306972849255
"CC032xCC013","77","8002x8010_77","15","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_26",3.86295242258485
"CC032xCC013","77","8002x8010_77","15","Influenza","1_14i","IgM","Flu","HA","2014_05_26",0.125967124066218
"CC032xCC013","77","8002x8010_77","15","Influenza","1_14i","IgG3","Flu","HA","2014_05_26",2.66708325427815
"CC032xCC013","77","8002x8010_77","15","Influenza","1_14i","IgG2b","Flu","HA","2014_05_26",2.98088356233507
"CC032xCC013","77","8002x8010_77","15","Influenza","1_14i","TotalG","Flu","HA","2014_05_26",6.06253993312797
"CC032xCC013","77","8002x8010_77","15","Influenza","1_14i","IgG1","Flu","HA","2014_05_26",0.868832063920974
"CC032xCC013","78","8002x8010_78","15","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_26",6.70455947947708
"CC032xCC013","78","8002x8010_78","15","Influenza","1_14i","IgG2b","Flu","HA","2014_05_26",5.0879386449723
"CC032xCC013","78","8002x8010_78","15","Influenza","1_14i","TotalG","Flu","HA","2014_05_26",8.3612129659017
"CC032xCC013","78","8002x8010_78","15","Influenza","1_14i","IgG3","Flu","HA","2014_05_26",4.1681674324251
"CC032xCC013","78","8002x8010_78","15","Influenza","1_14i","IgM","Flu","HA","2014_05_26",0.0803462895614264
"CC032xCC013","78","8002x8010_78","15","Influenza","1_14i","IgG1","Flu","HA","2014_05_26",2.23837647732786
"CC032xCC013","87","8002x8010_87","10","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",2.966795827778
"CC032xCC013","87","8002x8010_87","10","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",1.71132271096129
"CC032xCC013","87","8002x8010_87","10","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0.583080397722888
"CC032xCC013","87","8002x8010_87","10","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0.1079115934011
"CC032xCC013","87","8002x8010_87","10","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",4.94342887179773
"CC032xCC013","87","8002x8010_87","10","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",6.29472296309017
